time_window,n_posts,n_public,X_H,X_M,X_L,a,Q,n_mainstream,p_risk_mainstream,n_wemedia,p_risk_wemedia,n_government,r_proxy,dQ_dt,abs_dQ_dt,Q_volatility,Q_rolling_ac1,Q_rolling_mean,Q_rolling_var,Q_rolling_std
2022-12-30 20:00:00,26,24,0.16666666666666666,0.08333333333333333,0.75,0.9166666666666666,-0.5833333333333334,0,,2,1.0,0,1.0,-0.15476190476190477,0.15476190476190477,0.2398206578680976,-0.667636304132242,-0.4546762265512266,0.15267335367629603,0.390734377392489
2022-12-31 00:00:00,4,2,,,,,,0,,2,1.0,0,1.0,,,0.2577895032861792,-0.5433654439284902,-0.5219844549390005,0.10813944060907606,0.3288456181995984
2022-12-31 04:00:00,3,3,,,,,,0,,0,,0,,,,0.22319622942842385,-0.3468860217146237,-0.47418290043290046,0.09222729540431107,0.30368947200110685
2022-12-31 08:00:00,6,5,0.2,0.4,0.4,0.6000000000000001,-0.2,0,,0,,0,,,,0.21884371980055775,-0.016552374648232164,-0.5041829004329004,0.06294843537545106,0.2508952677422415
2022-12-31 12:00:00,14,11,0.5454545454545454,0.09090909090909091,0.36363636363636365,0.9090909090909091,0.18181818181818177,0,,2,1.0,0,1.0,0.3818181818181818,0.3818181818181818,0.33253546567074893,0.1531766281684035,-0.3950919913419913,0.08379718258783468,0.2894774301872854
2022-12-31 16:00:00,15,14,0.21428571428571427,0.14285714285714285,0.6428571428571429,0.8571428571428572,-0.4285714285714286,0,,0,,0,,-0.6103896103896104,0.6103896103896104,0.33253546567074893,0.04768061167828618,-0.3754491341991342,0.07761993391058601,0.2786035425305752
2022-12-31 20:00:00,4,3,,,,,,0,,1,0.0,0,1.0,,,0.3083843647132871,0.053113790524807955,-0.3616101491101491,0.08516785368111131,0.29183531945450214
2023-01-01 00:00:00,6,6,0.5,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.33333333333333337,0,,0,,0,,,,0.34862893958500285,-0.043108989389097796,-0.28753607503607503,0.13926337235996336,0.37318008033650907
2023-01-01 04:00:00,4,3,,,,,,0,,1,0.0,0,1.0,,,0.34862893958500285,-0.3169752883467517,-0.22347808441558442,0.1169514707416567,0.34198168188026784
2023-01-01 08:00:00,3,3,,,,,,0,,0,,0,,,,0.40332600210073916,-0.24708173605637143,-0.17504638218923935,0.11455083791354682,0.3384535978735443
2023-01-01 12:00:00,10,10,0.1,0.1,0.8,0.9,-0.7000000000000001,0,,0,,0,,,,0.5357160493798129,-0.47217863567121837,-0.2607606679035251,0.15097013290427036,0.38854875228762525
2023-01-01 16:00:00,6,6,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.8333333333333333,-0.5,0,,0,,0,,0.20000000000000007,0.20000000000000007,0.5480605535617121,-0.36984066842735275,-0.2709647495361781,0.15569449017964804,0.3945814113458058
2023-01-01 20:00:00,13,13,0.15384615384615385,0.3076923076923077,0.5384615384615384,0.6923076923076923,-0.3846153846153846,0,,0,,0,,0.11538461538461542,0.11538461538461542,0.45004200256894417,-0.3327251383128066,-0.24257647114789974,0.14064466922323368,0.37502622471399744
2023-01-02 00:00:00,5,3,,,,,,0,,2,0.0,0,1.0,,,0.15957290135898974,-0.3327251383128066,-0.24257647114789974,0.14064466922323368,0.37502622471399744
2023-01-02 04:00:00,3,3,,,,,,0,,0,,0,,,,0.15957290135898974,-0.3327251383128066,-0.24257647114789974,0.14064466922323368,0.37502622471399744
2023-01-02 08:00:00,7,7,0.0,0.2857142857142857,0.7142857142857143,0.7142857142857143,-0.7142857142857143,0,,0,,0,,,,0.16010049977365515,-0.3257483213353946,-0.3160458589030018,0.17113010215764615,0.41367874269491556
2023-01-02 12:00:00,7,7,0.5714285714285714,0.42857142857142855,0.0,0.5714285714285714,0.5714285714285714,0,,0,,0,,1.2857142857142856,1.2857142857142856,0.5688405574156069,-0.4808944399966315,-0.26038723181580326,0.25747294916839675,0.5074179235781849
2023-01-02 16:00:00,15,13,0.3076923076923077,0.23076923076923078,0.46153846153846156,0.7692307692307693,-0.15384615384615385,0,,2,1.0,0,1.0,-0.7252747252747253,0.7252747252747253,0.5453694590627498,-0.2537871332705766,-0.22114076399790686,0.2528534626022854,0.5028453664918127
2023-01-02 20:00:00,20,19,0.21052631578947367,0.2631578947368421,0.5263157894736842,0.7368421052631579,-0.3157894736842105,0,,1,1.0,0,1.0,-0.16194331983805665,0.16194331983805665,0.5373823828449394,-0.26356181155194625,-0.2329718527086948,0.21785133665404777,0.4667454730943277
2023-01-03 00:00:00,14,14,0.07142857142857142,0.14285714285714285,0.7857142857142857,0.8571428571428571,-0.7142857142857143,0,,0,,0,,-0.3984962406015038,0.3984962406015038,0.528739580695179,-0.06958437397927272,-0.3639242336610758,0.18553323108137715,0.43073568586939387
2023-01-03 04:00:00,7,6,0.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,-0.8333333333333334,0,,1,0.0,0,1.0,-0.11904761904761907,0.11904761904761907,0.5267056748600789,0.07106116105512938,-0.41608080029132666,0.18682434418010715,0.43223181763968643
2023-01-03 08:00:00,13,11,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.7272727272727273,-0.18181818181818182,0,,2,1.0,0,1.0,0.6515151515151516,0.6515151515151516,0.49921758120683823,-0.005321632740383299,-0.39265453844401216,0.17155398115704024,0.41419075455282706
2023-01-03 12:00:00,23,17,0.23529411764705882,0.23529411764705882,0.5294117647058824,0.7647058823529411,-0.29411764705882354,0,,4,0.5,0,1.0,-0.11229946524064172,0.11229946524064172,0.28691580070696937,-0.02695020970042912,-0.35206630314989446,0.16030667424391654,0.40038315929109275
2023-01-03 16:00:00,16,11,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.4545454545454546,-0.2727272727272727,0,,2,1.0,0,1.0,0.021390374331550832,0.021390374331550832,0.268760747657611,-0.030571870480305265,-0.32933903042262175,0.15800056466930149,0.3974928485763002
2023-01-03 20:00:00,16,16,0.4375,0.3125,0.25,0.6875,0.1875,0,,0,,0,,0.4602272727272727,0.4602272727272727,0.3721794255741756,-0.04404044646779882,-0.2721274919610833,0.18370450985863385,0.4286076409242302
2023-01-04 00:00:00,8,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0,,2,1.0,0,1.0,-0.1875,0.1875,0.3462486149505402,0.03145475483439473,-0.24738862905553027,0.1720661835892277,0.41480861079445747
2023-01-04 04:00:00,5,5,0.4,0.0,0.6,1.0,-0.19999999999999996,0,,0,,0,,-0.19999999999999996,0.19999999999999996,0.18576216638471008,0.03704315405734171,-0.2434395766342361,0.15661094344324783,0.3957410055114934
2023-01-04 08:00:00,18,18,0.1111111111111111,0.3888888888888889,0.5,0.6111111111111112,-0.3888888888888889,0,,0,,0,,-0.18888888888888894,0.18888888888888894,0.21495583521196385,0.3870815493335196,-0.21632317451783398,0.13757783670953655,0.3709148645033474
2023-01-04 12:00:00,14,13,0.07692307692307693,0.07692307692307693,0.8461538461538461,0.9230769230769231,-0.7692307692307692,0,,0,,0,,-0.38034188034188027,0.38034188034188027,0.3302358447304923,0.41197049865134466,-0.3280447862394457,0.09533905241331277,0.3087702259177733
2023-01-04 16:00:00,18,12,0.3333333333333333,0.25,0.4166666666666667,0.75,-0.08333333333333337,0,,3,0.6666666666666666,0,1.0,0.6858974358974358,0.6858974358974358,0.3355547311189007,0.2623412057223259,-0.32216871786337725,0.09798670636794954,0.3130282836549272
2023-01-04 20:00:00,21,16,0.1875,0.3125,0.5,0.6875,-0.3125,0,,5,0.4,0,1.0,-0.22916666666666663,0.22916666666666663,0.2737977560070779,0.28046605826328874,-0.32189459505635976,0.0979914234251372,0.3130358181185297
2023-01-05 00:00:00,8,8,0.125,0.125,0.75,0.875,-0.625,0,,0,,0,,-0.3125,0.3125,0.2588204072659328,0.08404014511928135,-0.31445411886588354,0.09228576595465449,0.30378572375056484
2023-01-05 04:00:00,8,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.8571428571428571,-0.2857142857142857,0,,1,1.0,0,1.0,0.3392857142857143,0.3392857142857143,0.2479427731883861,0.15290679714393315,-0.2688191982309629,0.06561301932074158,0.2561503841901112
2023-01-05 08:00:00,11,9,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.7777777777777777,-0.1111111111111111,0,,2,0.5,0,1.0,0.1746031746031746,0.1746031746031746,0.27707004737407687,0.15088450128276615,-0.262926942338707,0.06714811384184592,0.2591295310107397
2023-01-05 12:00:00,14,12,0.3333333333333333,0.08333333333333333,0.5833333333333334,0.9166666666666667,-0.25000000000000006,0,,2,1.0,0,1.0,-0.13888888888888895,0.13888888888888895,0.19400502732605135,0.15065940117598503,-0.2592504717504717,0.06706011825506927,0.2589596846133955
2023-01-05 16:00:00,24,19,0.05263157894736842,0.47368421052631576,0.47368421052631576,0.5263157894736842,-0.42105263157894735,0,,2,0.5,0,1.0,-0.1710526315789473,0.1710526315789473,0.1742343600816503,0.172524416278412,-0.2716109183214446,0.0692569316266497,0.2631671172974498
2023-01-05 20:00:00,17,17,0.17647058823529413,0.35294117647058826,0.47058823529411764,0.6470588235294118,-0.2941176470588235,0,,0,,0,,0.12693498452012386,0.12693498452012386,0.1748533891920068,-0.08760815881873502,-0.3117457222430133,0.04838366687088829,0.21996287611978593
2023-01-06 00:00:00,10,9,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.8888888888888888,-0.6666666666666667,0,,1,1.0,0,1.0,-0.37254901960784326,0.37254901960784326,0.18910392327661474,-0.2366731647358906,-0.36730127779856886,0.04763334363604494,0.21825064406788114
2023-01-06 04:00:00,8,7,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.7142857142857142,-0.42857142857142855,0,,0,,0,,0.2380952380952382,0.2380952380952382,0.190177788452018,-0.18409987591128635,-0.38634889684618784,0.045034304756599156,0.21221287603865877
2023-01-06 08:00:00,16,11,0.09090909090909091,0.36363636363636365,0.5454545454545454,0.6363636363636364,-0.4545454545454545,0,,4,1.0,0,1.0,-0.025974025974025927,0.025974025974025927,0.1461879154394089,-0.2068561319682002,-0.39182027731756836,0.04542385810853562,0.2131287359990098
2023-01-06 12:00:00,13,11,0.18181818181818182,0.2727272727272727,0.5454545454545454,0.7272727272727273,-0.3636363636363636,0,,2,0.5,0,1.0,0.09090909090909088,0.09090909090909088,0.12583348649132353,0.0793393008894065,-0.35802074351803453,0.03130083554157521,0.17692042149388862
2023-01-06 16:00:00,26,21,0.047619047619047616,0.3333333333333333,0.6190476190476191,0.6666666666666667,-0.5714285714285714,0,,2,0.5,0,1.0,-0.2077922077922078,0.2077922077922078,0.1362995949227162,-0.006696930329874374,-0.3986953466926377,0.026776894412355003,0.1636364703003429
2023-01-06 20:00:00,24,22,0.13636363636363635,0.22727272727272727,0.6363636363636364,0.7727272727272727,-0.5,0,,2,1.0,0,1.0,0.0714285714285714,0.0714285714285714,0.1082633410100814,0.13847520496436902,-0.4143203466926377,0.026768104184196898,0.16360960908270913
2023-01-07 00:00:00,9,8,0.0,0.25,0.75,0.75,-0.75,0,,1,0.0,0,1.0,-0.25,0.25,0.13608118552468307,0.31685588776437934,-0.4247370133593043,0.032858361456333925,0.1812687547712896
2023-01-07 04:00:00,5,5,0.2,0.0,0.8,1.0,-0.6000000000000001,0,,0,,0,,0.1499999999999999,0.1499999999999999,0.13318734277168542,0.3238121972037683,-0.45092748954978057,0.03314549810791109,0.18205905115624185
2023-01-07 08:00:00,9,6,0.3333333333333333,0.0,0.6666666666666666,1.0,-0.3333333333333333,0,,3,1.0,0,1.0,0.2666666666666668,0.2666666666666668,0.15597339618652895,-0.007088028221258445,-0.4694460080682991,0.023530769760968972,0.15339742423185915
2023-01-07 12:00:00,18,13,0.07692307692307693,0.38461538461538464,0.5384615384615384,0.6153846153846154,-0.4615384615384615,0,,4,0.75,0,1.0,-0.1282051282051282,0.1282051282051282,0.14075614879972614,-0.07907310581317922,-0.48707421319650424,0.018819582073923938,0.13718448189909796
2023-01-07 16:00:00,16,15,0.06666666666666667,0.0,0.9333333333333333,1.0,-0.8666666666666667,0,,1,1.0,0,1.0,-0.4051282051282052,0.4051282051282052,0.19625981719353244,-0.20413692466942096,-0.5242087161204808,0.030018120783313382,0.17325738305571103
2023-01-07 20:00:00,28,26,0.11538461538461539,0.2692307692307692,0.6153846153846154,0.7307692307692308,-0.5,0,,2,1.0,0,1.0,0.3666666666666667,0.3666666666666667,0.19625981719353244,-0.1013473628388322,-0.5413655788655788,0.02493738138360575,0.15791574140536385
2023-01-08 00:00:00,5,5,0.0,0.2,0.8,0.8,-0.8,0,,0,,0,,-0.30000000000000004,0.30000000000000004,0.20549806399666457,-0.08237346178121584,-0.55247668997669,0.02945646499359845,0.17162885827738425
2023-01-08 04:00:00,4,4,,,,,,0,,0,,0,,,,0.22972699115863157,-0.13001135283150075,-0.5637408046498956,0.030727291805259443,0.1752920186581792
2023-01-08 08:00:00,9,8,0.125,0.125,0.75,0.875,-0.625,0,,1,0.0,0,1.0,,,0.17894492263988057,-0.1763626010169763,-0.5792366724184906,0.02964606414861857,0.172180324510725
2023-01-08 12:00:00,7,7,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.7142857142857142,-0.14285714285714285,0,,0,,0,,0.48214285714285715,0.48214285714285715,0.2871664485294157,-0.19333722943255718,-0.5591658341658342,0.0435973018129613,0.20879966909207806
2023-01-08 16:00:00,19,17,0.17647058823529413,0.058823529411764705,0.7647058823529411,0.9411764705882353,-0.588235294117647,0,,1,1.0,0,1.0,-0.4453781512605041,0.4453781512605041,0.24294470449057157,-0.17693503968973745,-0.5606937180466592,0.0436641998185642,0.20895980431308842
2023-01-08 20:00:00,15,13,0.3076923076923077,0.0,0.6923076923076923,1.0,-0.3846153846153846,0,,2,1.0,0,1.0,0.2036199095022624,0.2036199095022624,0.2519641202909268,-0.16707818309096464,-0.5502042075571487,0.04627515221458447,0.21511660143881148
2023-01-09 00:00:00,17,17,0.23529411764705882,0.058823529411764705,0.7058823529411765,0.9411764705882353,-0.4705882352941177,0,,0,,0,,-0.08597285067873311,0.08597285067873311,0.19265912614813283,-0.180559474357392,-0.5248031380384321,0.04220745088477241,0.20544452021110812
2023-01-09 04:00:00,4,4,,,,,,0,,0,,0,,,,0.19265912614813283,-0.1504536544087316,-0.5172834518422753,0.046206053777107806,0.21495593450078973
2023-01-09 08:00:00,9,9,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.8888888888888888,-0.22222222222222227,0,,0,,0,,,,0.18100155294082254,-0.12654632758889556,-0.5061723407311642,0.05198259991313106,0.2279969296133855
2023-01-09 12:00:00,16,12,0.08333333333333333,0.25,0.6666666666666666,0.75,-0.5833333333333333,0,,3,1.0,0,1.0,-0.361111111111111,0.361111111111111,0.15286293820788308,-0.13851837596648733,-0.5183518279106514,0.05225795952735443,0.22859999896621705
2023-01-09 16:00:00,24,23,0.21739130434782608,0.4782608695652174,0.30434782608695654,0.5217391304347826,-0.08695652173913046,0,,1,0.0,0,1.0,0.49637681159420277,0.49637681159420277,0.19729557783273777,-0.26954063258348254,-0.44038081341789787,0.05270061422500989,0.22956614346416568
2023-01-09 20:00:00,20,18,0.2222222222222222,0.2777777777777778,0.5,0.7222222222222222,-0.2777777777777778,0,,2,1.0,0,1.0,-0.19082125603864733,0.19082125603864733,0.19833023599258914,-0.20537416083879348,-0.41815859119567556,0.05469472846786903,0.23386904127709815
2023-01-10 00:00:00,10,9,0.0,0.1111111111111111,0.8888888888888888,0.8888888888888888,-0.8888888888888888,0,,1,1.0,0,1.0,-0.611111111111111,0.611111111111111,0.3226695140546132,-0.5158265432419424,-0.4270474800845645,0.06302739827141124,0.25105258069060205
2023-01-10 04:00:00,7,6,0.16666666666666666,0.0,0.8333333333333334,1.0,-0.6666666666666667,0,,1,1.0,0,1.0,0.2222222222222221,0.2222222222222221,0.3067827000081818,-0.18702694577918272,-0.44883104250111927,0.06194441795138542,0.24888635549460203
2023-01-10 08:00:00,19,15,0.2,0.13333333333333333,0.6666666666666666,0.8666666666666667,-0.4666666666666666,0,,2,1.0,0,1.0,0.20000000000000012,0.20000000000000012,0.2852747506407995,-0.09053744448885116,-0.4344371031071798,0.0586447747012946,0.24216683237242587
2023-01-10 12:00:00,17,13,0.07692307692307693,0.6923076923076923,0.23076923076923078,0.3076923076923077,-0.15384615384615385,0,,3,0.0,0,1.0,0.31282051282051276,0.31282051282051276,0.3113807559421438,-0.025355896110830993,-0.4354361041061808,0.05801491765677804,0.24086286068378837
2023-01-10 16:00:00,16,14,0.21428571428571427,0.14285714285714285,0.6428571428571429,0.8571428571428572,-0.4285714285714286,0,,2,0.5,0,1.0,-0.27472527472527475,0.27472527472527475,0.265377628311875,-0.009718756131567634,-0.4209212072383428,0.05545312033278941,0.2354848622157896
2023-01-10 20:00:00,19,16,0.25,0.1875,0.5625,0.8125,-0.3125,0,,2,1.0,0,1.0,0.1160714285714286,0.1160714285714286,0.26040734660055004,-0.008139425935380301,-0.4143652631823988,0.05644954643234727,0.23759113289924622
2023-01-11 00:00:00,9,6,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,-0.33333333333333337,0,,3,0.6666666666666666,0,1.0,-0.02083333333333337,0.02083333333333337,0.17252149480796472,0.029328339687957037,-0.40188754482232747,0.056618798737525566,0.23794705028120347
2023-01-11 04:00:00,6,6,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.6666666666666666,0,,0,,0,,-0.33333333333333326,0.33333333333333326,0.17252149480796466,-0.011273039802966497,-0.42395247164268907,0.05731396716298729,0.23940335662431153
2023-01-11 08:00:00,18,14,0.07142857142857142,0.21428571428571427,0.7142857142857143,0.7857142857142857,-0.6428571428571429,0,,2,1.0,0,1.0,0.023809523809523725,0.023809523809523725,0.20021777847058386,0.1270827060924281,-0.45900538169559907,0.05663030202754507,0.2379712210069635
2023-01-11 12:00:00,17,13,0.15384615384615385,0.46153846153846156,0.38461538461538464,0.5384615384615385,-0.23076923076923078,0,,4,0.5,0,1.0,0.4120879120879121,0.4120879120879121,0.18108796359738843,0.15232706855470401,-0.4296250398152572,0.05901901540601597,0.24293829547030243
2023-01-11 16:00:00,12,10,0.2,0.7,0.1,0.30000000000000004,0.1,0,,1,0.0,0,1.0,0.3307692307692308,0.3307692307692308,0.2843979635737825,0.22462143620059757,-0.4140453296703297,0.07357976459696366,0.2712559024186638
2023-01-11 20:00:00,19,17,0.11764705882352941,0.35294117647058826,0.5294117647058824,0.6470588235294118,-0.4117647058823529,0,,2,0.5,0,1.0,-0.5117647058823529,0.5117647058823529,0.2848285253126242,0.32235765507927056,-0.4252109070123777,0.07175615679128165,0.2678733969457991
2023-01-12 00:00:00,9,9,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.8888888888888888,-0.4444444444444444,0,,0,,0,,-0.0326797385620915,0.0326797385620915,0.2860273321640229,0.1496751185977312,-0.38817386997534054,0.05074813431267094,0.22527346562050077
2023-01-12 04:00:00,8,8,0.25,0.125,0.625,0.875,-0.375,0,,0,,0,,0.06944444444444442,0.06944444444444442,0.25073154362760913,0.09702181803881542,-0.363868314419785,0.04306869728274371,0.20752999128497962
2023-01-12 08:00:00,11,8,0.25,0.0,0.75,1.0,-0.5,0,,2,1.0,0,1.0,-0.125,0.125,0.22051450132190217,0.15169008278432677,-0.3666460921975628,0.043784310191984074,0.2092470076058056
2023-01-12 12:00:00,8,7,0.2857142857142857,0.0,0.7142857142857143,1.0,-0.4285714285714286,0,,0,,0,,0.0714285714285714,0.0714285714285714,0.22102646948330917,0.19821288201080783,-0.3895398650913357,0.03944444068970345,0.1986062453441569
2023-01-12 16:00:00,20,12,0.5833333333333334,0.08333333333333333,0.3333333333333333,0.9166666666666667,0.25000000000000006,0,,8,0.75,0,1.0,0.6785714285714286,0.6785714285714286,0.2814258445865242,0.10283727270263782,-0.33299224604371663,0.07300045682187505,0.270185967107611
2023-01-12 20:00:00,10,9,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.5555555555555556,-0.3333333333333333,0,,1,1.0,0,1.0,-0.5833333333333334,0.5833333333333334,0.278016951076879,0.07783583091309015,-0.3347283571548277,0.07295900365925155,0.2701092439352114
2023-01-13 00:00:00,7,6,0.3333333333333333,0.0,0.6666666666666666,1.0,-0.3333333333333333,0,,1,1.0,0,1.0,0.0,0.0,0.27048752561202477,0.08442438521955996,-0.3347283571548278,0.07295900365925155,0.2701092439352114
2023-01-13 04:00:00,5,4,,,,,,0,,0,,0,,,,0.29852243845061854,-0.09569051528492681,-0.30455214719920604,0.06823493588100463,0.26121817678141124
2023-01-13 08:00:00,11,6,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.6666666666666666,1,0.0,2,0.5,0,0.6666666666666666,,,0.33751627154863306,-0.03753189417629226,-0.3067166493637082,0.0698974478166258,0.264381254661948
2023-01-13 12:00:00,7,5,0.4,0.4,0.2,0.6000000000000001,0.2,0,,1,1.0,0,1.0,0.8666666666666667,0.8666666666666667,0.39150705967808264,-0.29068470145786734,-0.267555810202869,0.0933098945955884,0.30546668328246274
2023-01-13 16:00:00,5,4,,,,,,0,,0,,0,,,,0.35849479566448156,-0.30186023829892755,-0.3043113912231559,0.08716577166451198,0.29523849963125065
2023-01-13 20:00:00,14,10,0.0,0.1,0.9,0.9,-0.9,0,,4,0.5,0,1.0,,,0.4771636880413104,-0.5313773976114369,-0.35313492063492063,0.12266147539262631,0.3502306031640101
2023-01-14 00:00:00,5,4,,,,,,0,,1,1.0,0,1.0,,,0.579591171366443,-0.5482400399782217,-0.342989417989418,0.13683618354749322,0.3699137514982286
2023-01-14 04:00:00,6,6,0.0,1.0,0.0,0.0,0.0,0,,0,,0,,,,0.5251983752196242,-0.6312578354406048,-0.3013227513227513,0.14946019148400114,0.38660081671408963
2023-01-14 08:00:00,13,12,0.08333333333333333,0.4166666666666667,0.5,0.5833333333333334,-0.4166666666666667,0,,1,1.0,0,1.0,-0.4166666666666667,0.4166666666666667,0.4871259248558493,-0.6743515071732634,-0.2920634920634921,0.14609268707483006,0.38222073082818264
2023-01-14 12:00:00,8,8,0.0,0.75,0.25,0.25,-0.25,0,,0,,0,,0.16666666666666669,0.16666666666666669,0.3796928583298169,-0.6984483793495334,-0.2722222222222222,0.1435416666666668,0.3788689307223103
2023-01-14 16:00:00,6,5,0.6,0.4,0.0,0.6,0.6,0,,1,0.0,0,1.0,0.85,0.85,0.5520919810643472,-0.5169175676484474,-0.23333333333333328,0.2028472222222223,0.4503856372290554
2023-01-14 20:00:00,12,11,0.09090909090909091,0.18181818181818182,0.7272727272727273,0.8181818181818182,-0.6363636363636364,0,,1,1.0,0,1.0,-1.2363636363636363,1.2363636363636363,0.474926169894144,-0.5744719441487135,-0.26700336700336696,0.22062602030405068,0.46970844180624505
2023-01-15 00:00:00,5,5,0.0,0.2,0.8,0.8,-0.8,0,,0,,0,,-0.1636363636363637,0.1636363636363637,0.5029021986084041,-0.4236262988508977,-0.31885521885521884,0.25256204724007764,0.502555516575112
2023-01-15 08:00:00,5,4,,,,,,0,,0,,0,,,,0.5452636450451258,-0.4236262988508977,-0.31885521885521884,0.25256204724007764,0.502555516575112
2023-01-15 12:00:00,8,5,0.0,0.4,0.6,0.6,-0.6,0,,3,0.6666666666666666,0,1.0,,,0.5609577111681486,-0.25727308027085033,-0.3114478114478114,0.24725901693704733,0.49725146247854046
2023-01-15 16:00:00,6,4,,,,,,1,1.0,1,0.0,0,0.5,,,0.645283801573387,-0.09472298419332947,-0.37537878787878787,0.24054227338318257,0.4904510917341122
2023-01-15 20:00:00,9,7,0.0,0.0,1.0,1.0,-1.0,1,1.0,1,0.0,0,0.5,,,0.18264961413235722,0.015924836880546432,-0.4447811447811448,0.2538246735027039,0.5038101562123415
2023-01-16 00:00:00,6,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0,,0,,0,,1.0,1.0,0.43204937989385667,-0.015064029675517817,-0.34478114478114474,0.24140043107846146,0.49132517855129454
2023-01-16 08:00:00,12,7,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.5714285714285714,-0.2857142857142857,2,0.5,1,1.0,0,0.3333333333333333,-0.2857142857142857,0.2857142857142857,0.4292058795902374,-0.002632038500653538,-0.3388744588744589,0.21492705034263482,0.4636022544624161
2023-01-16 12:00:00,13,10,0.3,0.5,0.2,0.5,0.09999999999999998,0,,3,1.0,0,1.0,0.3857142857142857,0.3857142857142857,0.45107581153848375,0.024705888577274827,-0.3288744588744589,0.22345759387317832,0.47271301428369655
2023-01-16 16:00:00,13,11,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.7272727272727273,-0.18181818181818182,0,,2,0.5,0,1.0,-0.2818181818181818,0.2818181818181818,0.43320361677558883,0.057950967182847896,-0.3053896103896104,0.22439122673862932,0.4736995110179335
2023-01-16 20:00:00,10,4,,,,,,2,0.0,4,0.5,0,0.6666666666666666,,,0.43320361677558883,0.038744494858989634,-0.3115440115440115,0.25201401772830345,0.5020099777178771
2023-01-17 00:00:00,8,8,0.0,0.0,1.0,1.0,-1.0,0,,0,,0,,,,0.43320361677558883,0.10630044760109568,-0.4893217893217893,0.17184085755514328,0.41453691941146
2023-01-17 04:00:00,4,4,,,,,,0,,0,,0,,,,0.46802928749599737,0.05783091926939853,-0.47094155844155844,0.19291469893742622,0.4392205584184627
2023-01-17 08:00:00,15,10,0.0,0.4,0.6,0.6,-0.6,1,0.0,2,1.0,0,0.6666666666666666,,,0.4816394751492428,0.06537964853208311,-0.4459415584415584,0.17911135941980097,0.4232154999758409
2023-01-17 12:00:00,5,4,,,,,,0,,1,1.0,0,1.0,,,0.40912457773909394,0.06537964853208311,-0.4459415584415584,0.17911135941980097,0.4232154999758409
2023-01-17 16:00:00,8,7,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.5714285714285714,-0.2857142857142857,0,,1,0.0,0,1.0,,,0.3579989738897606,-0.05636225811132328,-0.4066558441558441,0.1776244789533287,0.421455192106265
2023-01-17 20:00:00,5,5,0.4,0.2,0.4,0.8,0.0,0,,0,,0,,0.2857142857142857,0.2857142857142857,0.4292058795902374,-0.03474224172003733,-0.36147186147186144,0.17379574970484063,0.4168881741004902
2023-01-18 00:00:00,9,9,0.0,0.2222222222222222,0.7777777777777778,0.7777777777777778,-0.7777777777777778,0,,0,,0,,-0.7777777777777778,0.7777777777777778,0.34388441049325985,0.034370716373681415,-0.3367805034471701,0.14380893268098657,0.37922148235692893
2023-01-18 04:00:00,1,1,,,,,,0,,0,,0,,,,0.34388441049325985,0.01868682414991108,-0.3788780663780664,0.1461246736439996,0.38226257159706284
2023-01-18 08:00:00,8,6,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.6666666666666666,1,0.0,1,1.0,0,0.5,,,0.35714285714285643,0.06428708167900242,-0.426497113997114,0.15412498776676267,0.392587554268806
2023-01-18 12:00:00,5,5,0.2,0.0,0.8,1.0,-0.6000000000000001,0,,0,,0,,0.06666666666666654,0.06666666666666654,0.31823239447124824,-0.14668979824739373,-0.513997113997114,0.11007556496733986,0.33177637795259
2023-01-18 16:00:00,10,7,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.8571428571428572,-0.5714285714285714,0,,3,0.3333333333333333,0,1.0,0.028571428571428692,0.028571428571428692,0.3030490889525002,0.1246676746592666,-0.5626984126984127,0.09207285030414282,0.3034350841681674
2023-01-18 20:00:00,8,7,0.2857142857142857,0.0,0.7142857142857143,1.0,-0.4285714285714286,0,,1,0.0,0,1.0,0.1428571428571428,0.1428571428571428,0.1283144600389075,0.10954414044421133,-0.5477954144620811,0.08256263822401388,0.2873371507898237
2023-01-19 00:00:00,4,4,,,,,,0,,0,,0,,,,0.10033955955097562,0.025780735326769208,-0.4912698412698413,0.06149299931612857,0.24797782021005138
