window_start,window_end,n_days,lag,direction,F,p_value
2021-12-21,2022-06-18,180,3,mainstream_to_wemedia,0.028884451856908574,0.9933633744983572
2021-12-21,2022-06-18,180,1,wemedia_to_mainstream,8.594026471143195,0.0038207791285588266
2021-12-21,2022-06-18,180,2,wemedia_to_mainstream,3.63775562297414,0.02834394320080169
2021-12-21,2022-06-18,180,3,wemedia_to_mainstream,2.8795791205713304,0.03755443833641381
2022-01-20,2022-07-18,180,1,mainstream_to_wemedia,0.027342319067759968,0.8688542465611035
2022-01-20,2022-07-18,180,2,mainstream_to_wemedia,0.029923487564599963,0.9705248096210588
2022-01-20,2022-07-18,180,3,mainstream_to_wemedia,0.026869028436184116,0.9940347790240305
2022-01-20,2022-07-18,180,1,wemedia_to_mainstream,8.138820954533292,0.00485208719978103
2022-01-20,2022-07-18,180,2,wemedia_to_mainstream,3.41971281533041,0.03494970211311199
2022-01-20,2022-07-18,180,3,wemedia_to_mainstream,2.745380753996992,0.04466010426009792
2022-02-19,2022-08-17,180,1,mainstream_to_wemedia,0.041585374828185,0.8386477712396754
2022-02-19,2022-08-17,180,2,mainstream_to_wemedia,0.04623351270072187,0.9548307671355042
2022-02-19,2022-08-17,180,3,mainstream_to_wemedia,0.041464061748295165,0.9887153487089341
2022-02-19,2022-08-17,180,1,wemedia_to_mainstream,7.304291444169257,0.007552813144457771
2022-02-19,2022-08-17,180,2,wemedia_to_mainstream,3.0935144461030593,0.047859675304725235
2022-02-19,2022-08-17,180,3,wemedia_to_mainstream,2.5005383127403107,0.06120479139875634
2022-03-21,2022-09-16,180,1,mainstream_to_wemedia,17.924070224854262,3.697015365589085e-05
2022-03-21,2022-09-16,180,2,mainstream_to_wemedia,7.112646822184532,0.0010751199121210586
2022-03-21,2022-09-16,180,3,mainstream_to_wemedia,5.695685318477013,0.0009706664488833283
2022-03-21,2022-09-16,180,1,wemedia_to_mainstream,1.6653186969337712,0.19857948402315728
2022-03-21,2022-09-16,180,2,wemedia_to_mainstream,1.2474162654127763,0.28981649836035783
2022-03-21,2022-09-16,180,3,wemedia_to_mainstream,1.2515451084976754,0.2927731423354222
2022-04-20,2022-10-16,180,1,mainstream_to_wemedia,1.3608373418626087,0.24497064955530612
2022-04-20,2022-10-16,180,2,mainstream_to_wemedia,0.7888263489727678,0.45600510969735164
2022-04-20,2022-10-16,180,3,mainstream_to_wemedia,1.229013327311721,0.30080294696162513
2022-04-20,2022-10-16,180,1,wemedia_to_mainstream,19.3423512579472,1.887215739637682e-05
2022-04-20,2022-10-16,180,2,wemedia_to_mainstream,8.987347373045179,0.0001934546171018514
2022-04-20,2022-10-16,180,3,wemedia_to_mainstream,5.979745018642665,0.000672753983454788
2022-05-20,2022-11-15,180,1,mainstream_to_wemedia,5.149969432561935,0.024460300967406146
2022-05-20,2022-11-15,180,2,mainstream_to_wemedia,2.649259793529992,0.07357133711736452
2022-05-20,2022-11-15,180,3,mainstream_to_wemedia,2.3801144853029803,0.07142402010318061
2022-05-20,2022-11-15,180,1,wemedia_to_mainstream,7.623575131429099,0.006371953662443253
2022-05-20,2022-11-15,180,2,wemedia_to_mainstream,3.796374579732051,0.024345077748797017
2022-05-20,2022-11-15,180,3,wemedia_to_mainstream,3.195523595633118,0.02494480394098908
2022-06-19,2022-12-15,180,1,mainstream_to_wemedia,3.047297438638356,0.08261667372432913
2022-06-19,2022-12-15,180,2,mainstream_to_wemedia,1.660618307474492,0.19303587338981343
2022-06-19,2022-12-15,180,3,mainstream_to_wemedia,1.2577655441244664,0.2905909148828091
2022-06-19,2022-12-15,180,1,wemedia_to_mainstream,2.40466929568547,0.12277000305539254
2022-06-19,2022-12-15,180,2,wemedia_to_mainstream,1.1921597206645564,0.3060462195385576
2022-06-19,2022-12-15,180,3,wemedia_to_mainstream,0.8555697933358613,0.46543492767699557
2022-07-19,2023-01-14,180,1,mainstream_to_wemedia,7.96383599826415,0.005321227362212855
2022-07-19,2023-01-14,180,2,mainstream_to_wemedia,5.135100688122556,0.006816199382714383
2022-07-19,2023-01-14,180,3,mainstream_to_wemedia,3.420425989371733,0.018629111624767658
2022-07-19,2023-01-14,180,1,wemedia_to_mainstream,10.423911861427873,0.0014840573978969207
2022-07-19,2023-01-14,180,2,wemedia_to_mainstream,5.637802181889864,0.004246385280561427
2022-07-19,2023-01-14,180,3,wemedia_to_mainstream,3.9607230404292624,0.009227138312398186
2022-08-18,2023-02-13,180,1,mainstream_to_wemedia,0.021293934825946773,0.8841480540036842
2022-08-18,2023-02-13,180,2,mainstream_to_wemedia,0.08652297245327996,0.9171541408584305
2022-08-18,2023-02-13,180,3,mainstream_to_wemedia,0.9040103171031418,0.4404806567941292
2022-08-18,2023-02-13,180,1,wemedia_to_mainstream,0.23302715507140528,0.6298881465419102
2022-08-18,2023-02-13,180,2,wemedia_to_mainstream,0.6893185291110545,0.5032911524795229
2022-08-18,2023-02-13,180,3,wemedia_to_mainstream,0.8210569679703805,0.48390668859185015
2022-09-17,2023-03-15,180,1,mainstream_to_wemedia,0.16645436000959096,0.6837782343225118
2022-09-17,2023-03-15,180,2,mainstream_to_wemedia,0.057342657706475425,0.9442883922011568
2022-09-17,2023-03-15,180,3,mainstream_to_wemedia,1.2577055702662923,0.29061188376620584
2022-09-17,2023-03-15,180,1,wemedia_to_mainstream,0.017476874731605852,0.8949770102166882
2022-09-17,2023-03-15,180,2,wemedia_to_mainstream,0.4431336717637016,0.6427480532928815
2022-09-17,2023-03-15,180,3,wemedia_to_mainstream,0.3796321243003692,0.7678067043719873
2022-10-17,2023-04-14,180,1,mainstream_to_wemedia,7.37639464474428,0.007267741646416304
2022-10-17,2023-04-14,180,2,mainstream_to_wemedia,3.767957341516847,0.02501702132381467
2022-10-17,2023-04-14,180,3,mainstream_to_wemedia,3.2132076393840463,0.024379141997456943
2022-10-17,2023-04-14,180,1,wemedia_to_mainstream,3.113535249547404,0.0793788908993972
2022-10-17,2023-04-14,180,2,wemedia_to_mainstream,1.1672625076808607,0.3136564759682058
2022-10-17,2023-04-14,180,3,wemedia_to_mainstream,0.9616488481223565,0.4122471714288314
2022-11-16,2023-05-14,180,1,mainstream_to_wemedia,7.999708773734549,0.0052213844911991325
2022-11-16,2023-05-14,180,2,mainstream_to_wemedia,4.090365406004264,0.01837804482995875
2022-11-16,2023-05-14,180,3,mainstream_to_wemedia,3.3160544464669117,0.021333195909154057
2022-11-16,2023-05-14,180,1,wemedia_to_mainstream,1.727010660572066,0.19050329427995938
