time_window,n_posts,n_public,X_H,X_M,X_L,a,Q,n_mainstream,p_risk_mainstream,n_wemedia,p_risk_wemedia,n_government
2022-09-23 12:40:00,1,1,,,,,,0,,0,,0
2022-09-24 01:00:00,1,1,,,,,,0,,0,,0
2022-09-24 19:30:00,1,1,,,,,,0,,0,,0
2022-09-25 07:40:00,1,0,,,,,,0,,1,1.0,0
2022-09-26 08:00:00,1,0,,,,,,0,,1,0.0,0
2022-09-28 06:40:00,1,1,,,,,,0,,0,,0
2022-09-28 08:20:00,1,1,,,,,,0,,0,,0
2022-09-30 14:00:00,1,1,,,,,,0,,0,,0
2022-10-02 15:50:00,1,1,,,,,,0,,0,,0
2022-10-03 13:20:00,1,1,,,,,,0,,0,,0
2022-10-04 17:50:00,1,1,,,,,,0,,0,,0
2022-10-05 16:20:00,1,1,,,,,,0,,0,,0
2022-10-07 10:10:00,1,1,,,,,,0,,0,,0
2022-10-07 17:10:00,1,1,,,,,,0,,0,,0
2022-10-08 09:30:00,1,0,,,,,,0,,1,0.0,0
2022-10-09 00:40:00,1,1,,,,,,0,,0,,0
2022-10-09 09:00:00,1,1,,,,,,0,,0,,0
2022-10-10 12:00:00,1,1,,,,,,0,,0,,0
2022-10-10 19:50:00,1,1,,,,,,0,,0,,0
2022-10-11 05:00:00,1,1,,,,,,0,,0,,0
2022-10-11 05:40:00,1,1,,,,,,0,,0,,0
2022-10-11 20:40:00,1,1,,,,,,0,,0,,0
2022-10-11 20:50:00,1,1,,,,,,0,,0,,0
2022-10-12 12:40:00,1,0,,,,,,0,,0,,0
2022-10-13 08:20:00,1,1,,,,,,0,,0,,0
2022-10-13 08:30:00,1,1,,,,,,0,,0,,0
2022-10-13 10:00:00,1,1,,,,,,0,,0,,0
2022-10-13 21:30:00,1,1,,,,,,0,,0,,0
2022-10-13 23:10:00,1,1,,,,,,0,,0,,0
2022-10-14 08:30:00,1,1,,,,,,0,,0,,0
2022-10-14 08:50:00,1,1,,,,,,0,,0,,0
2022-10-14 10:30:00,1,0,,,,,,1,1.0,0,,0
2022-10-14 11:00:00,1,1,,,,,,0,,0,,0
2022-10-14 12:20:00,1,1,,,,,,0,,0,,0
2022-10-14 12:30:00,1,1,,,,,,0,,0,,0
2022-10-14 12:40:00,1,1,,,,,,0,,0,,0
2022-10-14 13:20:00,1,1,,,,,,0,,0,,0
2022-10-14 14:20:00,1,1,,,,,,0,,0,,0
2022-10-14 15:30:00,1,1,,,,,,0,,0,,0
2022-10-14 16:10:00,1,1,,,,,,0,,0,,0
2022-10-14 16:40:00,1,1,,,,,,0,,0,,0
2022-10-14 17:20:00,1,1,,,,,,0,,0,,0
2022-10-14 20:40:00,1,1,,,,,,0,,0,,0
2022-10-15 07:30:00,1,1,,,,,,0,,0,,0
2022-10-15 09:50:00,1,1,,,,,,0,,0,,0
2022-10-15 10:00:00,1,0,,,,,,0,,1,1.0,0
2022-10-15 11:00:00,1,1,,,,,,0,,0,,0
2022-10-15 11:30:00,1,1,,,,,,0,,0,,0
2022-10-15 18:10:00,1,1,,,,,,0,,0,,0
2022-10-15 20:00:00,1,1,,,,,,0,,0,,0
2022-10-16 17:20:00,1,0,,,,,,0,,0,,0
2022-10-17 20:20:00,1,1,,,,,,0,,0,,0
2022-10-18 13:20:00,1,1,,,,,,0,,0,,0
2022-10-18 14:00:00,1,1,,,,,,0,,0,,0
2022-10-19 09:30:00,1,1,,,,,,0,,0,,0
2022-10-20 07:20:00,1,0,,,,,,0,,0,,0
2022-10-20 15:50:00,1,1,,,,,,0,,0,,0
2022-10-20 16:30:00,1,1,,,,,,0,,0,,0
2022-10-21 07:50:00,1,0,,,,,,0,,1,0.0,0
2022-10-21 12:10:00,1,1,,,,,,0,,0,,0
2022-10-22 09:10:00,1,1,,,,,,0,,0,,0
2022-10-22 14:20:00,1,1,,,,,,0,,0,,0
2022-10-22 15:10:00,1,1,,,,,,0,,0,,0
2022-10-22 23:10:00,1,0,,,,,,0,,1,1.0,0
2022-10-26 15:30:00,1,1,,,,,,0,,0,,0
2022-10-27 00:00:00,1,1,,,,,,0,,0,,0
2022-10-28 13:10:00,1,1,,,,,,0,,0,,0
2022-10-28 15:50:00,1,0,,,,,,0,,1,1.0,0
2022-10-29 12:20:00,1,1,,,,,,0,,0,,0
2022-10-29 20:50:00,1,1,,,,,,0,,0,,0
2022-10-30 18:00:00,1,1,,,,,,0,,0,,0
2022-10-30 19:40:00,1,1,,,,,,0,,0,,0
2022-10-31 10:30:00,1,1,,,,,,0,,0,,0
2022-11-01 11:40:00,1,0,,,,,,0,,0,,0
2022-11-01 16:50:00,1,1,,,,,,0,,0,,0
2022-11-01 22:20:00,1,1,,,,,,0,,0,,0
2022-11-01 23:40:00,1,1,,,,,,0,,0,,0
2022-11-02 09:50:00,1,1,,,,,,0,,0,,0
2022-11-02 11:10:00,1,1,,,,,,0,,0,,0
2022-11-02 12:20:00,1,1,,,,,,0,,0,,0
2022-11-02 13:20:00,1,0,,,,,,0,,1,1.0,0
2022-11-02 14:30:00,1,1,,,,,,0,,0,,0
2022-11-02 18:30:00,1,1,,,,,,0,,0,,0
2022-11-03 06:40:00,1,0,,,,,,0,,1,1.0,0
2022-11-04 09:30:00,1,0,,,,,,0,,1,1.0,0
2022-11-04 12:40:00,1,1,,,,,,0,,0,,0
2022-11-04 22:30:00,1,1,,,,,,0,,0,,0
2022-11-05 00:10:00,1,1,,,,,,0,,0,,0
2022-11-05 09:40:00,1,1,,,,,,0,,0,,0
2022-11-05 11:20:00,1,1,,,,,,0,,0,,0
2022-11-05 11:30:00,1,1,,,,,,0,,0,,0
2022-11-05 12:50:00,1,1,,,,,,0,,0,,0
2022-11-07 00:00:00,1,1,,,,,,0,,0,,0
2022-11-07 19:30:00,1,1,,,,,,0,,0,,0
2022-11-07 20:20:00,1,1,,,,,,0,,0,,0
2022-11-07 20:30:00,1,1,,,,,,0,,0,,0
2022-11-08 05:50:00,1,0,,,,,,0,,1,1.0,0
2022-11-08 13:10:00,1,0,,,,,,0,,1,1.0,0
2022-11-08 21:30:00,1,1,,,,,,0,,0,,0
2022-11-09 07:50:00,1,1,,,,,,0,,0,,0
2022-11-09 08:20:00,1,1,,,,,,0,,0,,0
2022-11-09 13:10:00,1,1,,,,,,0,,0,,0
2022-11-11 00:40:00,1,1,,,,,,0,,0,,0
2022-11-11 16:30:00,1,1,,,,,,0,,0,,0
2022-11-11 17:30:00,1,1,,,,,,0,,0,,0
2022-11-12 20:00:00,1,1,,,,,,0,,0,,0
2022-11-13 03:20:00,1,1,,,,,,0,,0,,0
2022-11-13 05:40:00,1,1,,,,,,0,,0,,0
2022-11-13 08:50:00,1,1,,,,,,0,,0,,0
2022-11-13 18:20:00,1,0,,,,,,0,,1,1.0,0
2022-11-14 15:50:00,1,1,,,,,,0,,0,,0
2022-11-15 00:20:00,1,1,,,,,,0,,0,,0
2022-11-15 08:20:00,1,1,,,,,,0,,0,,0
2022-11-15 09:50:00,1,1,,,,,,0,,0,,0
2022-11-15 10:00:00,1,0,,,,,,0,,0,,0
2022-11-15 11:00:00,1,1,,,,,,0,,0,,0
2022-11-15 11:10:00,1,1,,,,,,0,,0,,0
2022-11-15 13:40:00,1,1,,,,,,0,,0,,0
2022-11-15 14:40:00,1,1,,,,,,0,,0,,0
2022-11-15 15:00:00,1,1,,,,,,0,,0,,0
2022-11-15 19:30:00,2,2,,,,,,0,,0,,0
2022-11-16 00:10:00,1,1,,,,,,0,,0,,0
2022-11-16 02:10:00,1,1,,,,,,0,,0,,0
2022-11-16 07:40:00,1,1,,,,,,0,,0,,0
2022-11-16 09:50:00,2,2,,,,,,0,,0,,0
2022-11-16 10:10:00,1,1,,,,,,0,,0,,0
2022-11-16 11:00:00,1,1,,,,,,0,,0,,0
2022-11-16 20:40:00,1,1,,,,,,0,,0,,0
2022-11-17 09:00:00,1,0,,,,,,0,,1,1.0,0
2022-11-17 12:50:00,1,1,,,,,,0,,0,,0
2022-11-17 14:00:00,1,1,,,,,,0,,0,,0
2022-11-17 14:20:00,1,1,,,,,,0,,0,,0
2022-11-17 14:50:00,1,1,,,,,,0,,0,,0
2022-11-17 16:10:00,2,1,,,,,,0,,0,,0
2022-11-18 12:00:00,1,1,,,,,,0,,0,,0
2022-11-19 09:10:00,1,1,,,,,,0,,0,,0
2022-11-19 14:40:00,1,1,,,,,,0,,0,,0
2022-11-20 01:00:00,1,1,,,,,,0,,0,,0
2022-11-20 08:30:00,1,1,,,,,,0,,0,,0
2022-11-20 15:50:00,1,1,,,,,,0,,0,,0
2022-11-20 18:10:00,1,1,,,,,,0,,0,,0
2022-11-20 19:50:00,1,1,,,,,,0,,0,,0
2022-11-21 10:20:00,1,1,,,,,,0,,0,,0
2022-11-22 14:50:00,1,0,,,,,,0,,0,,0
2022-11-22 19:10:00,1,0,,,,,,0,,0,,0
2022-11-23 10:40:00,1,1,,,,,,0,,0,,0
2022-11-23 13:20:00,1,1,,,,,,0,,0,,0
2022-11-23 13:40:00,1,1,,,,,,0,,0,,0
2022-11-23 19:10:00,1,1,,,,,,0,,0,,0
2022-11-24 00:20:00,1,1,,,,,,0,,0,,0
2022-11-24 07:50:00,1,0,,,,,,0,,1,1.0,0
2022-11-24 11:00:00,1,0,,,,,,0,,1,1.0,0
2022-11-24 18:30:00,1,0,,,,,,0,,1,1.0,0
2022-11-24 18:40:00,2,2,,,,,,0,,0,,0
2022-11-24 23:10:00,1,1,,,,,,0,,0,,0
2022-11-24 23:20:00,1,1,,,,,,0,,0,,0
2022-11-25 07:10:00,1,1,,,,,,0,,0,,0
2022-11-25 10:10:00,1,1,,,,,,0,,0,,0
2022-11-25 12:40:00,2,2,,,,,,0,,0,,0
2022-11-25 13:00:00,1,1,,,,,,0,,0,,0
2022-11-25 17:20:00,1,1,,,,,,0,,0,,0
2022-11-25 22:10:00,1,1,,,,,,0,,0,,0
2022-11-26 13:00:00,1,1,,,,,,0,,0,,0
2022-11-26 15:00:00,1,1,,,,,,0,,0,,0
2022-11-26 22:40:00,1,1,,,,,,0,,0,,0
2022-11-27 21:50:00,1,1,,,,,,0,,0,,0
2022-11-27 22:40:00,1,1,,,,,,0,,0,,0
2022-11-28 08:40:00,1,0,,,,,,0,,1,0.0,0
2022-11-28 13:10:00,1,1,,,,,,0,,0,,0
2022-11-28 13:30:00,1,1,,,,,,0,,0,,0
2022-11-28 14:10:00,1,0,,,,,,0,,1,0.0,0
2022-11-28 21:50:00,1,1,,,,,,0,,0,,0
2022-11-28 23:50:00,1,1,,,,,,0,,0,,0
2022-11-29 09:20:00,1,1,,,,,,0,,0,,0
2022-11-29 14:30:00,1,0,,,,,,0,,1,1.0,0
2022-11-29 22:40:00,1,1,,,,,,0,,0,,0
2022-11-30 00:00:00,1,1,,,,,,0,,0,,0
2022-11-30 08:50:00,1,1,,,,,,0,,0,,0
2022-11-30 13:40:00,1,0,,,,,,1,1.0,0,,0
2022-11-30 20:40:00,1,1,,,,,,0,,0,,0
2022-12-01 10:40:00,1,1,,,,,,0,,0,,0
2022-12-01 11:50:00,2,1,,,,,,0,,0,,0
2022-12-01 13:00:00,1,1,,,,,,0,,0,,0
2022-12-01 14:20:00,1,1,,,,,,0,,0,,0
2022-12-01 15:20:00,1,0,,,,,,0,,0,,0
2022-12-01 16:30:00,1,1,,,,,,0,,0,,0
2022-12-01 17:20:00,1,0,,,,,,0,,1,1.0,0
2022-12-01 17:30:00,1,0,,,,,,0,,1,0.0,0
2022-12-01 18:20:00,1,1,,,,,,0,,0,,0
2022-12-01 21:30:00,1,1,,,,,,0,,0,,0
2022-12-01 22:20:00,1,1,,,,,,0,,0,,0
2022-12-01 23:10:00,1,1,,,,,,0,,0,,0
2022-12-02 00:50:00,1,1,,,,,,0,,0,,0
2022-12-02 08:00:00,1,1,,,,,,0,,0,,0
2022-12-02 08:50:00,1,1,,,,,,0,,0,,0
2022-12-02 10:10:00,1,1,,,,,,0,,0,,0
2022-12-02 13:30:00,1,1,,,,,,0,,0,,0
2022-12-02 14:50:00,1,1,,,,,,0,,0,,0
2022-12-02 15:00:00,1,1,,,,,,0,,0,,0
2022-12-02 19:00:00,1,1,,,,,,0,,0,,0
2022-12-02 20:30:00,1,0,,,,,,1,0.0,0,,0
2022-12-02 21:10:00,1,1,,,,,,0,,0,,0
2022-12-02 22:00:00,1,1,,,,,,0,,0,,0
2022-12-02 22:50:00,1,1,,,,,,0,,0,,0
2022-12-03 03:00:00,1,1,,,,,,0,,0,,0
2022-12-03 08:00:00,1,1,,,,,,0,,0,,0
2022-12-03 11:30:00,1,1,,,,,,0,,0,,0
2022-12-03 13:00:00,1,1,,,,,,0,,0,,0
2022-12-03 13:20:00,1,1,,,,,,0,,0,,0
2022-12-03 13:50:00,2,2,,,,,,0,,0,,0
2022-12-03 14:20:00,1,1,,,,,,0,,0,,0
2022-12-03 15:10:00,1,1,,,,,,0,,0,,0
2022-12-03 20:50:00,1,1,,,,,,0,,0,,0
2022-12-03 21:00:00,2,0,,,,,,0,,2,0.5,0
2022-12-03 21:20:00,1,1,,,,,,0,,0,,0
2022-12-03 22:30:00,1,1,,,,,,0,,0,,0
2022-12-03 22:40:00,2,2,,,,,,0,,0,,0
2022-12-03 22:50:00,1,1,,,,,,0,,0,,0
2022-12-04 10:50:00,1,1,,,,,,0,,0,,0
2022-12-04 14:40:00,1,0,,,,,,0,,1,1.0,0
2022-12-04 15:10:00,1,1,,,,,,0,,0,,0
2022-12-04 16:30:00,2,1,,,,,,0,,1,0.0,0
2022-12-04 19:00:00,1,0,,,,,,0,,1,0.0,0
2022-12-04 19:10:00,1,1,,,,,,0,,0,,0
2022-12-04 21:10:00,1,1,,,,,,0,,0,,0
2022-12-04 23:50:00,1,1,,,,,,0,,0,,0
2022-12-05 01:00:00,1,1,,,,,,0,,0,,0
2022-12-05 05:30:00,1,1,,,,,,0,,0,,0
2022-12-05 11:00:00,2,2,,,,,,0,,0,,0
2022-12-05 12:30:00,1,1,,,,,,0,,0,,0
2022-12-05 12:40:00,1,1,,,,,,0,,0,,0
2022-12-05 13:50:00,1,1,,,,,,0,,0,,0
2022-12-05 14:00:00,1,1,,,,,,0,,0,,0
2022-12-05 14:50:00,1,1,,,,,,0,,0,,0
2022-12-05 15:10:00,1,1,,,,,,0,,0,,0
2022-12-05 18:20:00,1,1,,,,,,0,,0,,0
2022-12-05 20:20:00,1,1,,,,,,0,,0,,0
2022-12-05 20:50:00,1,1,,,,,,0,,0,,0
2022-12-05 21:40:00,1,0,,,,,,0,,0,,0
2022-12-06 13:20:00,2,2,,,,,,0,,0,,0
2022-12-06 13:30:00,1,1,,,,,,0,,0,,0
2022-12-06 14:30:00,1,1,,,,,,0,,0,,0
2022-12-06 20:00:00,1,1,,,,,,0,,0,,0
2022-12-06 20:20:00,1,1,,,,,,0,,0,,0
2022-12-07 08:00:00,1,1,,,,,,0,,0,,0
2022-12-07 10:40:00,1,1,,,,,,0,,0,,0
2022-12-07 11:40:00,1,1,,,,,,0,,0,,0
2022-12-07 23:00:00,1,1,,,,,,0,,0,,0
2022-12-08 06:40:00,1,1,,,,,,0,,0,,0
2022-12-08 07:40:00,1,1,,,,,,0,,0,,0
2022-12-08 08:20:00,1,1,,,,,,0,,0,,0
2022-12-08 11:50:00,1,1,,,,,,0,,0,,0
2022-12-08 12:10:00,3,3,,,,,,0,,0,,0
2022-12-08 14:00:00,1,0,,,,,,0,,1,1.0,0
2022-12-08 16:00:00,1,1,,,,,,0,,0,,0
2022-12-08 16:50:00,1,1,,,,,,0,,0,,0
2022-12-08 18:20:00,1,1,,,,,,0,,0,,0
2022-12-08 18:30:00,1,0,,,,,,0,,0,,0
2022-12-08 18:40:00,1,0,,,,,,1,0.0,0,,0
2022-12-08 19:00:00,1,1,,,,,,0,,0,,0
2022-12-08 20:00:00,2,2,,,,,,0,,0,,0
2022-12-08 20:40:00,1,1,,,,,,0,,0,,0
2022-12-08 21:10:00,1,0,,,,,,0,,0,,0
2022-12-08 21:40:00,1,1,,,,,,0,,0,,0
2022-12-08 23:20:00,1,1,,,,,,0,,0,,0
2022-12-08 23:40:00,1,1,,,,,,0,,0,,0
2022-12-08 23:50:00,1,1,,,,,,0,,0,,0
2022-12-09 00:40:00,1,1,,,,,,0,,0,,0
2022-12-09 11:10:00,1,1,,,,,,0,,0,,0
2022-12-09 12:00:00,1,1,,,,,,0,,0,,0
2022-12-09 14:00:00,1,1,,,,,,0,,0,,0
2022-12-09 14:30:00,1,1,,,,,,0,,0,,0
2022-12-09 15:50:00,1,1,,,,,,0,,0,,0
2022-12-09 16:10:00,1,1,,,,,,0,,0,,0
2022-12-09 16:30:00,1,0,,,,,,0,,0,,0
2022-12-09 16:50:00,1,1,,,,,,0,,0,,0
2022-12-09 17:40:00,1,0,,,,,,0,,0,,0
2022-12-09 17:50:00,1,0,,,,,,0,,0,,1
2022-12-09 18:00:00,2,1,,,,,,0,,0,,0
2022-12-09 21:00:00,1,1,,,,,,0,,0,,0
2022-12-09 23:10:00,1,1,,,,,,0,,0,,0
2022-12-10 00:00:00,1,1,,,,,,0,,0,,0
2022-12-10 01:10:00,1,1,,,,,,0,,0,,0
2022-12-10 04:30:00,2,1,,,,,,0,,0,,0
2022-12-10 09:30:00,1,1,,,,,,0,,0,,0
2022-12-10 09:50:00,1,0,,,,,,0,,0,,0
2022-12-10 10:00:00,1,1,,,,,,0,,0,,0
2022-12-10 11:40:00,1,0,,,,,,0,,1,1.0,0
2022-12-10 12:30:00,2,1,,,,,,0,,1,0.0,0
2022-12-10 15:40:00,1,1,,,,,,0,,0,,0
2022-12-10 16:20:00,1,1,,,,,,0,,0,,0
2022-12-10 17:40:00,1,1,,,,,,0,,0,,0
2022-12-10 18:00:00,1,0,,,,,,0,,1,1.0,0
2022-12-10 20:10:00,1,1,,,,,,0,,0,,0
2022-12-10 20:30:00,1,0,,,,,,0,,1,1.0,0
2022-12-10 20:40:00,1,1,,,,,,0,,0,,0
2022-12-11 01:00:00,1,1,,,,,,0,,0,,0
2022-12-11 07:50:00,1,1,,,,,,0,,0,,0
2022-12-11 10:20:00,2,2,,,,,,0,,0,,0
2022-12-11 11:00:00,1,1,,,,,,0,,0,,0
2022-12-11 13:10:00,2,2,,,,,,0,,0,,0
2022-12-11 16:10:00,1,1,,,,,,0,,0,,0
2022-12-11 18:20:00,1,1,,,,,,0,,0,,0
2022-12-11 22:30:00,1,1,,,,,,0,,0,,0
2022-12-11 23:30:00,1,0,,,,,,0,,1,1.0,0
2022-12-12 03:30:00,1,1,,,,,,0,,0,,0
2022-12-12 13:50:00,1,1,,,,,,0,,0,,0
2022-12-12 20:10:00,1,0,,,,,,0,,1,0.0,0
2022-12-12 20:50:00,1,1,,,,,,0,,0,,0
2022-12-12 21:10:00,1,0,,,,,,0,,1,1.0,0
2022-12-12 23:40:00,1,1,,,,,,0,,0,,0
2022-12-13 02:20:00,1,1,,,,,,0,,0,,0
2022-12-13 08:40:00,1,1,,,,,,0,,0,,0
2022-12-13 09:20:00,1,1,,,,,,0,,0,,0
2022-12-13 10:00:00,1,1,,,,,,0,,0,,0
2022-12-13 10:30:00,1,1,,,,,,0,,0,,0
2022-12-13 11:50:00,1,0,,,,,,0,,0,,0
2022-12-13 13:00:00,1,1,,,,,,0,,0,,0
2022-12-13 13:20:00,1,0,,,,,,0,,0,,0
2022-12-13 17:00:00,2,0,,,,,,0,,0,,0
2022-12-13 17:20:00,2,1,,,,,,0,,1,0.0,0
2022-12-13 20:00:00,1,1,,,,,,0,,0,,0
2022-12-13 21:00:00,1,1,,,,,,0,,0,,0
2022-12-13 22:10:00,1,1,,,,,,0,,0,,0
2022-12-14 02:20:00,1,1,,,,,,0,,0,,0
2022-12-14 12:30:00,1,1,,,,,,0,,0,,0
2022-12-14 14:30:00,1,1,,,,,,0,,0,,0
2022-12-14 15:30:00,1,1,,,,,,0,,0,,0
2022-12-14 16:20:00,1,1,,,,,,0,,0,,0
2022-12-14 18:40:00,1,1,,,,,,0,,0,,0
2022-12-14 19:00:00,1,1,,,,,,0,,0,,0
2022-12-14 20:20:00,1,0,,,,,,0,,0,,0
2022-12-14 20:40:00,1,1,,,,,,0,,0,,0
2022-12-14 21:00:00,1,0,,,,,,0,,1,1.0,0
2022-12-14 22:00:00,1,1,,,,,,0,,0,,0
2022-12-14 22:20:00,1,1,,,,,,0,,0,,0
2022-12-14 22:40:00,1,1,,,,,,0,,0,,0
2022-12-14 23:20:00,2,2,,,,,,0,,0,,0
2022-12-15 01:10:00,1,1,,,,,,0,,0,,0
2022-12-15 05:40:00,1,0,,,,,,0,,0,,0
2022-12-15 08:50:00,1,1,,,,,,0,,0,,0
2022-12-15 09:20:00,1,1,,,,,,0,,0,,0
2022-12-15 09:50:00,1,1,,,,,,0,,0,,0
2022-12-15 10:20:00,1,1,,,,,,0,,0,,0
2022-12-15 12:10:00,1,1,,,,,,0,,0,,0
2022-12-15 13:20:00,1,1,,,,,,0,,0,,0
2022-12-15 13:30:00,1,1,,,,,,0,,0,,0
2022-12-15 14:00:00,1,1,,,,,,0,,0,,0
2022-12-15 14:30:00,1,1,,,,,,0,,0,,0
2022-12-15 16:20:00,2,2,,,,,,0,,0,,0
2022-12-15 17:00:00,1,1,,,,,,0,,0,,0
2022-12-15 17:20:00,1,0,,,,,,0,,0,,0
2022-12-15 17:30:00,1,0,,,,,,0,,1,1.0,0
2022-12-15 19:30:00,1,1,,,,,,0,,0,,0
2022-12-15 19:40:00,1,1,,,,,,0,,0,,0
2022-12-15 20:20:00,1,1,,,,,,0,,0,,0
2022-12-15 20:50:00,1,1,,,,,,0,,0,,0
2022-12-15 21:00:00,1,1,,,,,,0,,0,,0
2022-12-15 22:30:00,1,1,,,,,,0,,0,,0
2022-12-15 23:10:00,2,1,,,,,,0,,1,1.0,0
2022-12-15 23:50:00,1,1,,,,,,0,,0,,0
2022-12-16 01:40:00,1,1,,,,,,0,,0,,0
2022-12-16 02:10:00,1,1,,,,,,0,,0,,0
2022-12-16 05:10:00,1,1,,,,,,0,,0,,0
2022-12-16 07:00:00,1,1,,,,,,0,,0,,0
2022-12-16 07:30:00,1,1,,,,,,0,,0,,0
2022-12-16 09:30:00,1,0,,,,,,0,,1,1.0,0
2022-12-16 10:40:00,1,0,,,,,,0,,1,0.0,0
2022-12-16 11:40:00,1,1,,,,,,0,,0,,0
2022-12-16 12:00:00,2,2,,,,,,0,,0,,0
2022-12-16 13:30:00,2,2,,,,,,0,,0,,0
2022-12-16 14:10:00,1,1,,,,,,0,,0,,0
2022-12-16 15:20:00,1,1,,,,,,0,,0,,0
2022-12-16 15:30:00,1,1,,,,,,0,,0,,0
2022-12-16 15:40:00,1,1,,,,,,0,,0,,0
2022-12-16 16:50:00,1,1,,,,,,0,,0,,0
2022-12-16 17:50:00,1,1,,,,,,0,,0,,0
2022-12-16 19:00:00,2,1,,,,,,0,,0,,0
2022-12-16 19:10:00,1,1,,,,,,0,,0,,0
2022-12-16 19:40:00,1,1,,,,,,0,,0,,0
2022-12-16 20:00:00,1,1,,,,,,0,,0,,0
2022-12-16 23:00:00,1,1,,,,,,0,,0,,0
2022-12-17 05:50:00,1,1,,,,,,0,,0,,0
2022-12-17 10:20:00,1,1,,,,,,0,,0,,0
2022-12-17 11:20:00,1,1,,,,,,0,,0,,0
2022-12-17 11:40:00,1,1,,,,,,0,,0,,0
2022-12-17 12:20:00,1,1,,,,,,0,,0,,0
2022-12-17 13:10:00,1,1,,,,,,0,,0,,0
2022-12-17 14:30:00,1,1,,,,,,0,,0,,0
2022-12-17 14:50:00,1,1,,,,,,0,,0,,0
2022-12-17 15:00:00,1,1,,,,,,0,,0,,0
2022-12-17 17:10:00,1,1,,,,,,0,,0,,0
2022-12-17 17:30:00,1,1,,,,,,0,,0,,0
2022-12-17 18:40:00,1,1,,,,,,0,,0,,0
2022-12-17 19:20:00,1,1,,,,,,0,,0,,0
2022-12-17 20:00:00,1,1,,,,,,0,,0,,0
2022-12-17 21:10:00,1,1,,,,,,0,,0,,0
2022-12-17 21:50:00,2,2,,,,,,0,,0,,0
2022-12-17 22:00:00,2,2,,,,,,0,,0,,0
2022-12-17 22:30:00,1,1,,,,,,0,,0,,0
2022-12-17 23:20:00,2,1,,,,,,0,,1,1.0,0
2022-12-18 00:00:00,1,1,,,,,,0,,0,,0
2022-12-18 00:30:00,2,2,,,,,,0,,0,,0
2022-12-18 01:00:00,1,1,,,,,,0,,0,,0
2022-12-18 03:30:00,1,1,,,,,,0,,0,,0
2022-12-18 04:20:00,1,1,,,,,,0,,0,,0
2022-12-18 07:30:00,1,1,,,,,,0,,0,,0
2022-12-18 07:40:00,1,1,,,,,,0,,0,,0
2022-12-18 11:10:00,1,0,,,,,,0,,1,0.0,0
2022-12-18 12:00:00,1,1,,,,,,0,,0,,0
2022-12-18 12:10:00,1,1,,,,,,0,,0,,0
2022-12-18 12:30:00,1,1,,,,,,0,,0,,0
2022-12-18 12:40:00,1,1,,,,,,0,,0,,0
2022-12-18 12:50:00,1,0,,,,,,0,,1,0.0,0
2022-12-18 13:30:00,1,1,,,,,,0,,0,,0
2022-12-18 13:50:00,1,0,,,,,,0,,1,1.0,0
2022-12-18 14:00:00,1,1,,,,,,0,,0,,0
2022-12-18 14:10:00,1,1,,,,,,0,,0,,0
2022-12-18 14:30:00,1,1,,,,,,0,,0,,0
2022-12-18 16:00:00,1,1,,,,,,0,,0,,0
2022-12-18 16:10:00,1,1,,,,,,0,,0,,0
2022-12-18 16:40:00,1,0,,,,,,0,,1,1.0,0
2022-12-18 18:00:00,1,1,,,,,,0,,0,,0
2022-12-18 18:40:00,1,0,,,,,,0,,1,1.0,0
2022-12-18 19:10:00,1,1,,,,,,0,,0,,0
2022-12-18 19:20:00,1,1,,,,,,0,,0,,0
2022-12-18 19:50:00,1,1,,,,,,0,,0,,0
2022-12-18 20:00:00,1,1,,,,,,0,,0,,0
2022-12-18 20:20:00,1,1,,,,,,0,,0,,0
2022-12-18 20:40:00,1,1,,,,,,0,,0,,0
2022-12-18 22:00:00,1,1,,,,,,0,,0,,0
2022-12-18 22:10:00,3,3,,,,,,0,,0,,0
2022-12-18 23:00:00,1,1,,,,,,0,,0,,0
2022-12-18 23:30:00,2,2,,,,,,0,,0,,0
2022-12-18 23:50:00,1,1,,,,,,0,,0,,0
2022-12-19 00:40:00,1,1,,,,,,0,,0,,0
2022-12-19 08:40:00,1,1,,,,,,0,,0,,0
2022-12-19 09:10:00,1,1,,,,,,0,,0,,0
2022-12-19 09:40:00,2,2,,,,,,0,,0,,0
2022-12-19 09:50:00,1,1,,,,,,0,,0,,0
2022-12-19 10:00:00,1,0,,,,,,0,,0,,0
2022-12-19 10:30:00,1,1,,,,,,0,,0,,0
2022-12-19 10:40:00,1,1,,,,,,0,,0,,0
2022-12-19 11:10:00,1,1,,,,,,0,,0,,0
2022-12-19 12:20:00,1,1,,,,,,0,,0,,0
2022-12-19 12:40:00,1,1,,,,,,0,,0,,0
2022-12-19 13:00:00,2,2,,,,,,0,,0,,0
2022-12-19 13:40:00,1,1,,,,,,0,,0,,0
2022-12-19 14:10:00,1,1,,,,,,0,,0,,0
2022-12-19 14:20:00,1,1,,,,,,0,,0,,0
2022-12-19 14:50:00,1,0,,,,,,0,,1,0.0,0
2022-12-19 15:10:00,1,1,,,,,,0,,0,,0
2022-12-19 15:20:00,1,1,,,,,,0,,0,,0
2022-12-19 15:40:00,1,0,,,,,,0,,1,1.0,0
2022-12-19 15:50:00,1,1,,,,,,0,,0,,0
2022-12-19 16:00:00,1,1,,,,,,0,,0,,0
2022-12-19 16:10:00,1,1,,,,,,0,,0,,0
2022-12-19 17:40:00,1,0,,,,,,0,,0,,0
2022-12-19 18:50:00,1,1,,,,,,0,,0,,0
