user_name,exposure_group,prev_time,curr_time,transition,env_type,env_risk_ratio,next_state,time_fe,n_posts,n_total_interactions,active_days,z_n_total_interactions,z_active_days,z_n_posts
童童叶1598,wemedia_only,2023-01-10 11:40:00,2023-01-10 11:46:00,L->H,risk,1.0,H,2023Q1,2,2,1,-0.7105239550180438,-1.2621411788699781,-1.0836258208881524
美国医级资源_Sonmore,wemedia_only,2022-10-15 10:08:00,2022-10-22 23:13:00,M->M,risk,1.0,M,2022Q4,2,8,2,-0.4875782311331054,-1.1645304143632966,-1.0836258208881524
美好的圆溜溜,wemedia_only,2023-02-04 14:50:00,2023-02-04 14:53:00,M->M,risk,1.0,M,2023Q1,8,1,5,-0.7476815756655335,-0.8716981208432516,-0.7379433079953837
美好的圆溜溜,wemedia_only,2023-02-04 14:53:00,2023-02-27 17:17:00,M->M,risk,1.0,M,2023Q1,8,1,5,-0.7476815756655335,-0.8716981208432516,-0.7379433079953837
育儿专家-王玉玮,wemedia_only,2022-12-07 09:31:00,2022-12-07 10:29:00,M->M,norisk,0.0,M,2022Q4,2,7,1,-0.5247358517805951,-1.2621411788699781,-1.0836258208881524
若vs衡,wemedia_only,2022-12-26 18:28:00,2022-12-29 10:42:00,L->M,risk,1.0,M,2022Q4,2,3,2,-0.673366334370554,-1.1645304143632966,-1.0836258208881524
茫茫本尊,dual,2023-02-04 14:22:00,2023-02-04 14:29:00,L->L,risk,1.0,L,2023Q1,2,12,1,-0.33894774854314647,-1.2621411788699781,-1.0836258208881524
药子陌,wemedia_only,2023-02-04 11:06:00,2023-02-09 15:09:00,M->M,norisk,0.0,M,2023Q1,3,4,3,-0.6362087137230643,-1.066919649856615,-1.0260120687393575
药师驾到助健康,wemedia_only,2022-12-23 15:38:00,2022-12-23 15:39:00,M->M,risk,1.0,M,2022Q4,2,1,1,-0.7476815756655335,-1.2621411788699781,-1.0836258208881524
蒙味始觉,wemedia_only,2022-10-14 11:35:00,2022-10-15 06:51:00,M->M,risk,1.0,M,2022Q4,3,20,3,-0.04168678336322855,-1.066919649856615,-1.0260120687393575
蒙味始觉,wemedia_only,2022-10-15 06:51:00,2022-12-01 16:54:00,M->M,risk,1.0,M,2022Q4,3,20,3,-0.04168678336322855,-1.066919649856615,-1.0260120687393575
袅袅水芝红nnszh,mainstream_only,2023-02-05 12:47:00,2023-02-06 08:53:00,M->H,norisk,0.0,H,2023Q1,4,1,3,-0.7476815756655335,-1.066919649856615,-0.9683983165905627
逃离陌上的软耳甜兔,wemedia_only,2022-10-14 13:49:00,2022-12-01 12:39:00,M->M,risk,1.0,M,2022Q4,2,1,2,-0.7476815756655335,-1.1645304143632966,-1.0836258208881524
金州检察,mainstream_only,2022-10-14 10:36:00,2022-12-16 08:48:00,M->M,risk,0.6666666666666666,M,2022Q4,3,3,3,-0.673366334370554,-1.066919649856615,-1.0260120687393575
金州检察,mainstream_only,2022-12-16 08:48:00,2023-02-09 17:02:00,M->M,norisk,0.5,M,2023Q1,3,3,3,-0.673366334370554,-1.066919649856615,-1.0260120687393575
阿普游记,wemedia_only,2022-12-01 11:47:00,2022-12-01 17:48:00,M->M,norisk,0.5,M,2022Q4,2,1,1,-0.7476815756655335,-1.2621411788699781,-1.0836258208881524
阿龙哥BLOG,wemedia_only,2022-10-14 13:11:00,2023-02-23 08:18:00,M->H,risk,1.0,H,2023Q1,2,6,2,-0.5618934724280849,-1.1645304143632966,-1.0836258208881524
陕西汉书下酒,dual,2023-01-15 19:56:00,2023-01-15 20:49:00,M->M,risk,1.0,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-01-15 20:49:00,2023-01-16 08:53:00,M->M,risk,1.0,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-01-16 08:53:00,2023-01-16 11:49:00,M->M,norisk,0.5,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-01-16 11:49:00,2023-01-16 20:32:00,M->M,norisk,0.5,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-01-16 20:32:00,2023-01-16 22:01:00,M->M,norisk,0.5,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-01-16 22:01:00,2023-01-17 08:24:00,M->M,norisk,0.5,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-01-17 08:24:00,2023-01-18 10:41:00,M->M,risk,1.0,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-01-18 10:41:00,2023-01-21 07:20:00,M->M,norisk,0.0,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-01-21 07:20:00,2023-01-21 09:23:00,M->M,norisk,0.5,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-01-21 09:23:00,2023-01-23 07:14:00,M->M,norisk,0.5,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-01-23 07:14:00,2023-01-23 07:17:00,M->M,risk,1.0,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-01-23 07:17:00,2023-01-23 11:55:00,M->M,risk,1.0,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-01-23 11:55:00,2023-01-24 11:51:00,M->L,risk,1.0,L,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-01-24 11:51:00,2023-01-25 08:13:00,L->M,risk,1.0,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-01-25 08:13:00,2023-01-25 09:42:00,M->M,norisk,0.5,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-01-25 09:42:00,2023-01-25 12:31:00,M->M,norisk,0.5,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-01-25 12:31:00,2023-01-25 19:53:00,M->M,norisk,0.5,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-01-25 19:53:00,2023-01-26 08:00:00,M->M,norisk,0.5,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-01-26 08:00:00,2023-01-26 08:44:00,M->M,risk,1.0,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-01-26 08:44:00,2023-01-26 10:35:00,M->M,risk,1.0,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-01-26 10:35:00,2023-01-26 19:28:00,M->M,risk,1.0,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-01-26 19:28:00,2023-01-27 07:33:00,M->M,risk,1.0,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-01-27 07:33:00,2023-01-28 07:59:00,M->M,norisk,0.0,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-01-28 07:59:00,2023-01-28 10:11:00,M->M,risk,1.0,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-01-28 10:11:00,2023-01-28 18:34:00,M->M,risk,1.0,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-01-28 18:34:00,2023-01-29 14:14:00,M->M,risk,1.0,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-01-29 14:14:00,2023-01-30 09:31:00,M->M,norisk,0.0,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-01-30 09:31:00,2023-01-30 16:10:00,M->M,risk,1.0,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-01-30 16:10:00,2023-02-02 09:32:00,M->M,risk,1.0,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-02-02 09:32:00,2023-02-03 11:00:00,M->M,risk,1.0,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-02-03 11:00:00,2023-02-03 14:34:00,M->M,risk,1.0,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-02-03 14:34:00,2023-02-03 20:02:00,M->M,risk,1.0,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-02-03 20:02:00,2023-02-04 20:37:00,M->M,risk,1.0,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-02-04 20:37:00,2023-02-05 17:08:00,M->M,risk,1.0,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-02-05 17:08:00,2023-02-05 20:48:00,M->M,risk,1.0,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-02-05 20:48:00,2023-02-07 06:25:00,M->M,risk,1.0,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-02-07 06:25:00,2023-02-07 15:05:00,M->L,risk,1.0,L,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-02-07 15:05:00,2023-02-08 11:58:00,L->M,risk,1.0,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-02-08 11:58:00,2023-02-09 15:07:00,M->M,risk,1.0,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-02-09 15:07:00,2023-02-10 17:00:00,M->M,risk,1.0,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-02-10 17:00:00,2023-02-12 16:39:00,M->M,norisk,0.25,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-02-12 16:39:00,2023-02-13 15:28:00,M->M,risk,1.0,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-02-13 15:28:00,2023-02-20 08:24:00,M->M,norisk,0.0,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西汉书下酒,dual,2023-02-20 08:24:00,2023-02-28 15:16:00,M->M,norisk,0.0,M,2023Q1,45,57,25,1.3331451805938916,1.0805171692903814,1.3937655215100229
陕西消防,mainstream_only,2022-10-14 14:12:00,2022-12-19 19:26:00,M->M,risk,1.0,M,2022Q4,2,8,2,-0.4875782311331054,-1.1645304143632966,-1.0836258208881524
难般聊聊,wemedia_only,2023-02-02 21:22:00,2023-02-04 09:26:00,L->M,risk,1.0,M,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-04 09:26:00,2023-02-04 12:09:00,M->M,risk,1.0,M,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-04 12:09:00,2023-02-06 08:59:00,M->L,risk,1.0,L,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-06 08:59:00,2023-02-07 10:37:00,L->L,risk,1.0,L,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-07 10:37:00,2023-02-08 09:02:00,L->L,risk,1.0,L,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-08 09:02:00,2023-02-08 15:11:00,L->L,risk,1.0,L,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-08 15:11:00,2023-02-09 18:24:00,L->M,risk,1.0,M,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-09 18:24:00,2023-02-10 14:43:00,M->M,risk,1.0,M,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-10 14:43:00,2023-02-13 12:52:00,M->L,risk,1.0,L,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-13 12:52:00,2023-02-13 20:16:00,L->M,risk,1.0,M,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-13 20:16:00,2023-02-14 08:34:00,M->H,risk,1.0,H,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-14 08:34:00,2023-02-14 09:45:00,H->L,risk,1.0,L,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-14 09:45:00,2023-02-14 10:19:00,L->M,risk,1.0,M,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-14 10:19:00,2023-02-14 13:32:00,M->H,risk,1.0,H,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-14 13:32:00,2023-02-14 20:54:00,H->M,risk,1.0,M,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-14 20:54:00,2023-02-15 10:15:00,M->H,risk,1.0,H,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-15 10:15:00,2023-02-15 11:04:00,H->M,risk,1.0,M,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-15 11:04:00,2023-02-16 07:59:00,M->M,risk,1.0,M,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-16 07:59:00,2023-02-16 09:10:00,M->H,risk,1.0,H,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-16 09:10:00,2023-02-16 12:45:00,H->M,risk,1.0,M,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-16 12:45:00,2023-02-16 13:32:00,M->L,risk,1.0,L,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-16 13:32:00,2023-02-16 14:31:00,L->M,risk,1.0,M,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-16 14:31:00,2023-02-17 08:14:00,M->L,risk,1.0,L,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-17 08:14:00,2023-02-17 13:12:00,L->L,risk,0.6666666666666666,L,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-17 13:12:00,2023-02-17 14:22:00,L->M,risk,0.6666666666666666,M,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-17 14:22:00,2023-02-18 04:11:00,M->M,risk,0.6666666666666666,M,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-18 04:11:00,2023-02-18 08:23:00,M->L,risk,1.0,L,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-18 08:23:00,2023-02-18 09:52:00,L->M,risk,1.0,M,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-18 09:52:00,2023-02-19 08:35:00,M->L,risk,1.0,L,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-19 08:35:00,2023-02-19 15:12:00,L->H,risk,1.0,H,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-19 15:12:00,2023-02-20 14:58:00,H->M,risk,1.0,M,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-20 14:58:00,2023-02-22 16:47:00,M->L,risk,1.0,L,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-22 16:47:00,2023-02-25 17:03:00,L->M,risk,1.0,M,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-25 17:03:00,2023-02-26 17:18:00,M->M,risk,1.0,M,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-26 17:18:00,2023-02-27 09:56:00,M->L,norisk,0.0,L,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
难般聊聊,wemedia_only,2023-02-27 09:56:00,2023-02-28 09:55:00,L->M,risk,1.0,M,2023Q1,37,57,20,1.3331451805938916,0.5924633467569732,0.9328555043196647
静姐姐吃的学问,wemedia_only,2022-12-31 21:46:00,2023-01-03 19:07:00,M->M,norisk,0.0,M,2023Q1,3,1,3,-0.7476815756655335,-1.066919649856615,-1.0260120687393575
静姐姐吃的学问,wemedia_only,2023-01-03 19:07:00,2023-01-06 18:15:00,M->M,risk,1.0,M,2023Q1,3,1,3,-0.7476815756655335,-1.066919649856615,-1.0260120687393575
马宝琳谈房颤,wemedia_only,2023-02-02 07:52:00,2023-02-02 19:32:00,M->M,risk,1.0,M,2023Q1,12,3,8,-0.673366334370554,-0.5788658273232067,-0.5074882994002046
马宝琳谈房颤,wemedia_only,2023-02-02 19:32:00,2023-02-06 10:42:00,M->M,risk,1.0,M,2023Q1,12,3,8,-0.673366334370554,-0.5788658273232067,-0.5074882994002046
马宝琳谈房颤,wemedia_only,2023-02-06 10:42:00,2023-02-09 19:10:00,M->M,risk,1.0,M,2023Q1,12,3,8,-0.673366334370554,-0.5788658273232067,-0.5074882994002046
马宝琳谈房颤,wemedia_only,2023-02-09 19:10:00,2023-02-10 08:43:00,M->M,risk,1.0,M,2023Q1,12,3,8,-0.673366334370554,-0.5788658273232067,-0.5074882994002046
马宝琳谈房颤,wemedia_only,2023-02-10 08:43:00,2023-02-10 14:38:00,M->M,norisk,0.5,M,2023Q1,12,3,8,-0.673366334370554,-0.5788658273232067,-0.5074882994002046
马宝琳谈房颤,wemedia_only,2023-02-10 14:38:00,2023-02-14 18:58:00,M->M,norisk,0.5,M,2023Q1,12,3,8,-0.673366334370554,-0.5788658273232067,-0.5074882994002046
马宝琳谈房颤,wemedia_only,2023-02-14 18:58:00,2023-02-25 12:10:00,M->M,risk,1.0,M,2023Q1,12,3,8,-0.673366334370554,-0.5788658273232067,-0.5074882994002046
马宝琳谈房颤,wemedia_only,2023-02-25 12:10:00,2023-02-25 21:07:00,M->L,risk,1.0,L,2023Q1,12,3,8,-0.673366334370554,-0.5788658273232067,-0.5074882994002046
黄昏起了雪犹其宁静,wemedia_only,2022-12-01 13:39:00,2022-12-01 13:41:00,H->M,norisk,0.5,M,2022Q4,2,1,1,-0.7476815756655335,-1.2621411788699781,-1.0836258208881524
齐鲁青未了-3,wemedia_only,2022-12-24 09:27:00,2023-01-07 23:35:00,M->M,risk,1.0,M,2023Q1,6,14,6,-0.26463250724816695,-0.77408735633657,-0.8531708122929732
