mid,group,risk_class,content,text_len_chars,punct_density,first_person_ratio,data_token_ratio,avg_sentence_len
4851328347545315,wemedia,risk,#新冠后遗症# 一天24个小时有20个小时想卧床不起 被子温暖地包住我让我好像重回故乡 如果问我想要什么样的生活 那就是去到和床相处得更久的地方,72.0,0.0,0.046875,0.03125,72.0
4851332416276336,wemedia,risk,#新冠病毒最可怕的后遗症# 阳康后遗症太可怕了耳鸣心脏dodos除了皮肤好,37.0,0.0,0.0,0.0,37.0
4851334581327170,wemedia,risk,新冠好了总觉得浑身不得劲儿，怎么吃才能改善？#微博健康公开课##涨知识##新冠后遗症# L疤痕医生李淑敏的微博视频,57.0,0.017543859649122806,0.0,0.0,57.0
4851463203849063,wemedia,risk,#新冠后遗症# 大家的味觉还在吗？,17.0,0.058823529411764705,0.0,0.0,17.0
4851471784348247,wemedia,risk,#新冠后遗症可持续数周数月甚至更长时间# 墙头草，都没摇的这么好看的,34.0,0.0,0.0,0.0,34.0
4851563355704614,wemedia,risk,我的新冠后遗症大概就是嗜睡吧 天天感觉怎么睡都睡不醒#新冠后遗症#,33.0,0.0,0.03333333333333333,0.0,33.0
4851599148589283,wemedia,risk,#新冠后遗症# 好困啊，打开电脑就想睡觉，这是不是新冠后遗症,30.0,0.0,0.0,0.0,30.0
4851660042279980,wemedia,risk,我一直以为我的新冠后遗症是咳昨天晚上才发现我的新冠后遗症是我闻不到味道了——失去嗅觉#新冠后遗症#,49.0,0.0,0.08888888888888889,0.0,49.0
4851675871318228,wemedia,risk,不要说之前之后了，后遗症我到现在都还在咳#新冠后遗症# L章鱼熊猫金乐的微博视频,40.0,0.0,0.027777777777777776,0.0,40.0
4851693420815147,wemedia,risk,#新冠后遗症# 中招感染新冠病毒阳了已经第十二天了，半天偶尔还是会咳嗽一下，有痰。鼻子里面还有点鼻涕。前两天左耳朵里面疼一下，疼一下，现在听起声音来有点闷闷的，早晨用棉签捅了一下耳朵，发现棉签上带有一点血，应该是细菌感染引起了中耳炎。需要搞点消炎药了。,126.0,0.0,0.0,0.0,31.5
4851700651266647,mainstream,risk,大家杨康后遗症都是什么呢？#新冠后遗症##杨康后遗症# L君林天下国际商务的微博视频,42.0,0.023809523809523808,0.0,0.0,42.0
4851701376880712,wemedia,risk,好了以后一直想睡觉 有没有和我一样的宝子#新冠后遗症#,27.0,0.0,0.041666666666666664,0.0,27.0
4851728500917234,wemedia,risk,别人后遗症都是咳嗽嗓子疼，而我是胃口差，本就不大的饭量变得和小鸽子一样，终于知道为什么我胖不了了？！#新冠后遗症# 2石家庄,62.0,0.03225806451612903,0.037037037037037035,0.018518518518518517,31.0
4851739661967017,wemedia,risk,从15号发烧开始今天是第15天，核酸检测结果阴了！终于阳康了！这些天虽然没有症状但是内心忐忑 ，天天担心什么时候转阴！大家都放宽心做好防护措施！后遗症还是有的，有痰咳不出早起有点鼻塞。阳康后免疫系统还要修养。#阳康 ##核酸阳性第几天会转阴##新冠后遗症 ##新冠康复##核酸阴性# L我就是我-队长嗨郑州的微博视频,158.0,0.02531645569620253,0.015151515151515152,0.015151515151515152,26.333333333333332
4851755664017981,wemedia,risk,#专家称目前无证据表明新冠有后遗症# 真的是“专家专家，专门害大家”自己亲身经历，从有症状到现在已经十七天了，依旧咳嗽头晕没有精神，嗅觉味觉没有恢复，本来的咽喉炎搞的每天饭后都喉咙卡东西，晚上到点累的不行却睡不着。霓虹金的研究是为了国民，那我们呢？,124.0,0.008064516129032258,0.01818181818181818,0.0,62.0
4851926871310797,wemedia,risk,新冠后症状不仅存在于「生理」，也存在于「心理」，一方面是由于缺少定期运动给身体带来了「不安全感」，另一方面是害怕感染或二次感染的「焦虑感」。是感染前或是康复后，生活依旧要照常，加强免疫，注重个人防护和卫生，保持距离，始终是我们需要遵循的。相信健康的体能和正常的生活都会慢慢回来。先从增加运动频率开始，再增加运动持续时间，最后再增加运动强度。新冠康复不等于结束，更可能是「新冠后症状」的开始。对于跑者，不论是预防、感染、或是康复，每一个阶段都不能忽视，锻炼的目的是带来健康，不要因为对于新冠某一环节的忽视造成反向影响。跑步健身#新冠后遗症##新冠康复日记##运动就是坚持##超能新星汇##运动教室# #感染新冠两周后心肌会有反应#  LMr_少陵的微博视频 2北京,333.0,0.0,0.0035842293906810036,0.0035842293906810036,55.5
4851929895146316,wemedia,risk,一切都是新冠的错昨天上午网上开庭，法官咳嗽得厉害，都不容易呀我自己虽然转阴了几天，但是一直没什么精神，而且别人一听我说话，就觉得我还没完全恢复——喉咙还很不舒服下午去法官办公室交资料，另一个女孩子法官问到：你阳了好了没有？为了别让她产生被我阳的恐惧，也为了表示礼貌，我赶紧地：转阴了，好几天了后来才发现人家戴着耳机🎧打电话说着说着有些累了，坐着说话，开始吐槽：阳过之后，我觉得自己像个神经，有时觉得人生不过如此，万一高烧时一下没扛过去就这么挂掉了，太划不来；有时又觉得，上帝借由这个机会让我珍重时间和生命，以后不要虚度光阴，好好把专业知识琢磨好，做出事出来法官：还想什么学习，别想多了，放轻松些说着说着，我发现一件恐怖的事：天啦！我的戒指怎么不见了？！！！人家笑我：不是婚戒吧？我去，结婚时，三金一金都没得，哪里来的婚戒人家：很贵吧？我去，珍珠戒指能有好贵，但是，是有个人送我的，很重要，真不能丢呀会到哪里呢？中午用电饭锅煮饺子后洗碗时怕洗洁精沾到脱下来放到律所吧台上了？不会的吧？赶紧给财务小姐姐打电话她在吧台以及热水壶茶水间，没看到，担心我着急，让我别挂电话，在我办公室接着找在办公桌上看到了，帮我收到抽屉里至于为什么要脱下来放在办公桌上，为什么又没力气戴回来，我真的一点都记不起来了好了，晚上让别人给我送东西，转账后，闪送费也忘记付了幸好这个美女人好脾气好我大言不惭：真忘记了，新冠后遗症真是一千个理由里最好用的一个一切，都是新冠的错#新冠后遗症##新冠后遗症可持续数周数月甚至更长时间##感染新冠是什么体验#,658.0,0.016717325227963525,0.03747870528109029,0.0,54.833333333333336
4851941017918737,wemedia,risk,#新冠康复日记##新冠后遗症#谁能懂🐑康后只睡8.5H的痛苦，在地铁车厢吹着挨门边的风吹得眼睛刺痛，到公司楼下乘坐电梯被人狠狠推了一把，我闭眼呼吸能感觉我的心跳很快 2广州,86.0,0.0,0.02666666666666667,0.02666666666666667,86.0
4851963643298291,wemedia,risk,血氧仪用了好几天 一直都是99反倒佳明运动手表 从92到100波动哪个准呢#新冠后遗症##血氧仪##血氧饱和度为何如此重要#,62.0,0.0,0.0,0.06,62.0
4851977148702837,wemedia,risk,你以为转阴就好了然后就是各种后遗症，我这都好了一周多了，这两天又开始皮肤过敏了来都来了再验个血看看身体指标吧#新冠后遗症# 2上海,65.0,0.0,0.016666666666666666,0.016666666666666666,65.0
4852010099410487,wemedia,risk,日常今天来说说🐏后的后遗症。大人:偶尔咳嗽两声，不能太累， 不能做大运动，昨天追了孩子几圈之后，心脏一阵刺痛，过程大概两个多小时，休息躺平之后，就缓解了，问了女性朋友，同样也发生过， 尤其本身就有心脏问题的女性朋友，更应该注意一下，好多男性朋友说，爬楼梯，上喘不接下气，根本爬不了太高的楼梯了，而且医院现在属于爆满，普通感冒不至于去医院，医院都是吃了普通感冒药没有作用才去的，我这两天就属于拖地都不行，拖个地，就心慌，心累，必须马上休息。孩子:朋友家孩子，断断续续咳嗽了半个多月，昨天一起玩了之后，晚上咳嗽加重，之前咳嗽再严重都没事，今天一查，支气管肺炎，要求住院输液，但医院小朋友太多，自己买药回家做雾化，观察两天看看。自己家孩子，目前只发烧一天，没有一次咳嗽流鼻涕什么的，所以每天也是在观察，好了之后没有其他症状，但是掉头发，孩子掉头发，以前都不会，偶尔扎头发能扯掉几根，但不会这么被动的掉很多。提醒大家，家🈶孩子的，一定要多注意一下，半个月之内，最好不要让孩子太活跃了，少蹦蹦跳跳一些，以免出现不良情况，🐏的过程出现发烧流鼻涕，避免洗澡🚿，可以毛巾擦拭，每天给孩子海盐水洗鼻子，清理鼻腔，不管有没有流鼻涕，都可以洗，尤其出门和进门，都要洗一洗，避免打喷嚏的时候，可能引起肺部不适，导致咳嗽，在家多喝水，吃水果蔬菜。#新冠后遗症##咳嗽不停是不是新冠感染在加重##阳了洗澡会不会加重症状#,597.0,0.0,0.005825242718446602,0.0,119.4
4852110350358840,wemedia,risk,#如果阳了怎么办##抗疫行动##医行天下##新冠病毒中医预防药方##孩子阳了后如何退烧##长新冠##新冠后遗症# 近三年来看诊的一万多人次新冠患者中，喵后不适、多次感染的不少。长新冠综合症的确存在且难以在短期内消除，中药对症治疗的效果非常显著。其实，喵后不适/长新冠的治疗与新冠感染者相同。通过公众号300多篇相关文章及患者反馈，与大家分享了此病的病因、原理和治疗方案，以及日常防护和养生保健。祝愿大家身心健康，顺利度过疫情期，早日战胜新冠、喵后不适或长新冠综合症。O后遗症 | 转阴不代表根治O网页链接O顽固后遗症持续一年，彻底治愈只消一月半,272.0,0.0,0.0,0.00425531914893617,54.4
4852120408824396,wemedia,risk,“阳康”以后除了严重干咳以及身体上的乏力之外，更大的一个心理变化是郁郁寡欢，患得患失。每天早上一睁眼就很恍惚，分不清是梦境还是现实，就觉得生活太难了。。。翻看2019年的照片和视频，仿佛上个世纪一般。当今天拧瓶盖儿都没有力气拧开的时候，心态彻底崩了。#中青年阳了7天内会发生什么##转阴后咳嗽是一个打扫战场过程##新冠康复日记##新冠后遗症#,171.0,0.0,0.0,0.0136986301369863,28.5
4852206001455747,wemedia,risk,#新冠后遗症# 现在是凌晨2点42分我还没有睡着自从阳性以后，我发现自己开始失眠奇怪的是，生病时，是难受的睡不着，现在是没有睡意，睡不着。以前我总是十点多就困，基本上十一点多就睡着了。现在一直#失眠怎么办#,103.0,0.0,0.0449438202247191,0.02247191011235955,51.5
4852306958362057,wemedia,risk,我耳鸣了 无所谓 以后我会把我身体出现的所有异常状况归结为#新冠后遗症#,36.0,0.0,0.09375,0.0,36.0
4852310666121450,wemedia,risk,#长新冠##新冠后遗症#新冠转阴后一周，出现心慌、胸闷状况，去医院检查，医生说近期因为这种情况来看病的挺多的，做个检查吧，心肌酶、心电图、心脏彩超…虽然有心跳快、心脏隐痛的情况，但检查结果显示没有问题，应该是新冠导致的，还没有好利索。呼吸科更是热火朝天，医生问了两句，就说去拍个片子吧，医生也是轻车熟路。医生说感染了新冠要多休息，可是不能不上班啊，问问医生怎么办，医生说没办法，他们更是要上班，加班…,200.0,0.0,0.0,0.0,100.0
4852310834158017,mainstream,risk,#新冠后遗症##长新冠##新冠肺炎治愈后是否有后遗症# 【新冠会增加长期脑部问题的风险】最近的一项研究发现，冠状病毒的确会对大脑有一些影响。研究人员设置了3组人群：第一组是2020年3月1日~2021年1月15日内感染新冠，且在感染后前30天内存活下来的人，共15.4万人；第二组是在同一时间段内没有感染新冠的560多万人，作为对照组；第三组是在2018年3月至2019年12月31日期间的580多万人，作为新冠病毒感染前的历史对照组。三组人群的数据均来自美国最大的综合医疗保健系统，研究人员通过汇总分析他们的大脑健康状况，发现新冠患者：1、会出现记忆问题记忆问题，是最常见的长期新冠症状之一。与对照组相比，感染病毒的患者出现记忆问题的风险增加了77% 。2、患阿尔茨海默病的风险增加。与对照组相比，每1000名新冠患者患上阿尔茨海默症的数量增加了两例。有阿尔茨海默症倾向的人，可能会更快患上这种疾病。3、患缺血性中风的风险高50%。一些研究表明，新冠病毒会攻击血管内壁，然后引发中风或癫痫。这有助于解释为什么没有危险因素的人会突然中风。患癫痫的可能性高80%；患焦虑或抑郁等精神健康疾病的可能性高43%；患轻度至重度头痛的可能性高35%；患运动障碍的可能性高42%，包括无意识的肌肉收缩、震颤和其他类似帕金森症的症状；出现视力模糊、眼睛干涩和视网膜炎症等眼部问题的可能性也增加了30%；出现耳鸣或听力异常的可能性增加了22%。总之，新冠患者患上一系列神经系统疾病的风险有所增加，包括中风、认知和记忆问题、抑郁、焦虑和偏头痛等。,664.0,0.0,0.0,0.04938271604938271,34.94736842105263
4852359420706919,mainstream,risk,#新冠后遗症# #长新冠# #专家称第二波疫情风暴会很低# 【新冠提高患糖尿病的风险】一篇2022年9月发表的文献综述，里面探究了新冠对糖尿病患者，以及有患糖尿病高危因素的人群的影响。研究人员发现，冠状病毒会和糖尿病相互影响，导致病情更加复杂，且更容易出现并发症，相关的机制有：· 葡萄糖水平升高，导致氧化应激和炎症；· 新冠病毒会结合腺泡细胞上的血管紧张素转换酶，引起组织损伤；· 高血糖会抑制淋巴细胞增殖，而新冠病毒会通过分泌糖皮质激素和儿茶酚胺，引发糖尿病患者更高的应激反应和葡萄糖水平，进而导致免疫功能受损，增加潜在感染风险。同时，对于糖尿病前期和有患糖尿病高危因素的人群来说，新冠病毒也会增加他们患糖尿病的风险。研究人员发现新冠病毒会影响血液中的细胞成分，加重炎症、高血糖水平和胰岛素抵抗，进而导致分泌胰岛素的胰岛β细胞受损，增加患糖尿病的风险。新冠病毒可能会对患者产生三大长期影响：一是认知功能障碍，可能会导致老年痴呆症；二是增强糖尿病前期患者患糖尿病的风险；三是会加重糖尿病的并发症，比如心肌病或肌肉功能障碍。,462.0,0.0,0.0,0.004878048780487805,51.333333333333336
4852393957134672,mainstream,risk,#恢复期9类健康问题如何应对# 新冠病毒感染者恢复期人群目前主要存在以下健康问题：呼吸急促、体力活动与锻炼受限、体力下降和疲劳感、声音嘶哑与咳嗽、吞咽问题、嗅觉味觉问题、焦虑抑郁和睡眠问题、身体疼痛等。我们推荐使用瑞士呼吸芳疗养生套餐--贺荷阿萝玛全天然鼻吸棒进行嗅觉训练。 #多数嗅觉味觉下降一个月内会恢复# 面对疫情，不必恐慌。让我们用植物精油的力量，守护您的健康! 贺荷阿萝玛AromaStick全天然鼻吸棒，从纯天然、有机植物精油提取，获有专利的罐装、悬浮过滤技术、多年临床研究结果、超过500名医生和药剂师的撰写报告……是瞬间起作用的瑞士天然鼻吸棒，让您立即感受大自然的力量。且小巧便携，方便您随时随地使用。❄❄❄健康从呼吸开始！我的生活，用我自己的AromaStick!❄❄❄#瑞士##鼻吸棒##呼吸养生##精油芳疗##健康从呼吸开始# #防疫# #新冠后遗症#,387.0,0.007751937984496124,0.016339869281045753,0.006535947712418301,48.375
4852404678036229,wemedia,risk,#专家称目前无证据表明新冠有后遗症# 专家放什么屁都没有用，急救室和殡仪馆才最清楚,41.0,0.0,0.0,0.0,41.0
4852418766181375,mainstream,risk,阳康后洗头掉发严重？脱发株？恢复发量看这里#女子阳后9天洗头掉发如毛线团##新冠后遗症##丝科慕#,49.0,0.04081632653061224,0.0,0.024390243902439025,24.5
4852504296426819,wemedia,risk,#新冠后遗症#转阴之后第5天，前面连续两天开庭体力基本耗尽！新冠后的乏力确实无解。其他症状咳嗽依然咳到了现在，伴随着胸闷，着实难受！失眠的感觉说实话真的不好！平时11点睡觉，这几天不到3点绝对睡不着！每天4个小时的睡眠乏力想摆脱都摆脱不掉。其他后遗症减轻不少，最起码嗅觉恢复了，感觉好了很多。,146.0,0.0273972602739726,0.0,0.03076923076923077,20.857142857142858
4852516963228868,wemedia,risk,#新冠后遗症# 我真服了，真的离谱死了我的后遗症竟然是吃所有点肉都是松花蛋的味道，我和我妈都一样，一开始还以为是肉坏了，啊啊啊吃不了肉你还不如把我杀了,75.0,0.0,0.07352941176470588,0.0,75.0
4852559872001406,wemedia,risk,#新冠后遗症#失眠算不算我要疯了…,17.0,0.0,0.07142857142857142,0.0,17.0
4852580985078572,wemedia,risk,#失眠##新冠后遗症# 记录干瞪眼的日子  专家你出来解释一下 这是小感冒？,38.0,0.02631578947368421,0.0,0.0,38.0
4852665937036877,mainstream,risk,#新冠后遗症# #长新冠# #新冠肺炎治愈后是否有后遗症# 【新冠感染后会影响心理健康？】2022年发表在《柳叶刀精神病学》的一篇论文，就探究了新冠对人的心理健康和生活满意度的影响。这项研究的数据来自2020年4月~2021年4月的11项研究，包含54442名感染过新冠和未感染过新冠的参与者。参与者最低年龄为16岁，最高年龄为90岁以上，其中61.0%为女性，39.0%为男性。研究人员统计并分析了他们的心理困扰程度、抑郁水平、焦虑水平以及生活满意度，结果发现： [魔法信件]自我报告感染了新冠的患者，有着更高的心理困扰程度、抑郁水平和焦虑水平，且生活满意度更低；[魔法信件]所有年龄组中，新冠对老年人的心理健康影响最大，50岁及以上，自我报告感染的人群心理健康程度更差，因为他们会更加担忧自己的健康状况；[魔法信件]自我报告感染新冠、但血清呈阴性的参与者，比没有自我报告感染且血清呈阴性参与者的心理健康水平更差，也就是说，「以为自己阳了，其实没阳」也会产生较大的心理负担；[魔法信件]新冠对心理健康产生的不利影响，没有因为时间的推移而减少，潜在影响持久，且可能需要较长时间的心理治疗。,494.0,0.0020242914979757085,0.014492753623188406,0.028985507246376812,61.75
4852715395747964,wemedia,risk,你得的是什么猪？#新冠康复日记##新冠后遗症# L小伍的移动面包的微博视频,37.0,0.02702702702702703,0.0,0.0,37.0
4852762557286651,wemedia,risk,感染新冠病毒前后男子精子的变化O网页链接#疫情防控##新冠后遗症#,33.0,0.0,0.0,0.0,33.0
4852775323702400,mainstream,risk,肿瘤患者“阳了”后症状会更严重吗？医院现有肿瘤患者如何治疗？浙江省肿瘤医院最新解答#肿瘤患者##新冠后遗症# L杭州24小时的微博视频,67.0,0.029850746268656716,0.0,0.017543859649122806,33.5
4853010805298339,wemedia,risk,#2023第1天##2023新年心愿# 今天终于感觉气能喘匀乎了。在2022最后几天把自己从生命悬崖救了回来。希望家人们都平安健康，得皆所愿。单亲妈妈80后#新冠后遗症#,87.0,0.0,0.015625,0.078125,29.0
4853506870349736,wemedia,risk,#新冠后遗症# 前两天以为扁桃体发炎 今天终于测到弱阳 还是没有逃过 没有发烧 晚上有点水泥鼻 偶尔咳 少痰 嗅觉和味觉 暂时失去 香水味道闻不到 甜的发腻的奥利奥没感知 希望自己赶紧好起来吧,96.0,0.0,0.012195121951219513,0.0,96.0
4853552399007381,wemedia,risk,#新冠后遗症# 新冠感染好了，但是无嗅觉，下午偷着抽了颗烟，结果感觉抽了个寂寞，啥味儿没有，就感觉自己叼着跟纸棍嘬了几口，,61.0,0.0,0.019230769230769232,0.0,61.0
4853607473619176,wemedia,risk,#新冠后遗症# 有杨康后睡眠质量下降的吗,20.0,0.0,0.0,0.0,20.0
4853724666661052,wemedia,risk,新冠感染后，很多人担心在恢复运动时出现危险，世卫组织的专业建议，吕铮老师一次性详细解读，内容很长，干货满满，请看官们耐心观看。#吕铮老师的文献解读# 运动康复 #新冠康复日记# #关注新冠肺炎# 跑步 运动 #新冠后遗症# #阳过后小心病毒性心肌炎# @百迈康诺运动康复中心 @奥运私人教练沈韦羲 @康复医学治疗师赵炳楠 @SportsPT洪大侠 @运动康复治疗师-邢剑 @扣子聊关节 @运动康复治疗师葛杰 @运动康复治疗师马驰明 L骨科康复师吕铮的微博视频,232.0,0.0,0.0,0.0,232.0
4853766820470115,wemedia,risk,#新冠后遗症# 我的小锤敲骨头比别人来的晚太多了,24.0,0.0,0.047619047619047616,0.0,24.0
4853782960148306,wemedia,risk,新冠转阴康复后的后遗症：对大多数人来讲，就像是大病初愈一样。不少网友形容这次不幸阳过，又阳康转阴后的感觉，虽然转阴已经7天，甚至更长时间了，但依旧是浑身无力，不要说干活了，就算是下个楼，扔个垃圾，打个水，买点儿菜回来，就气喘吁吁，感觉要晕过去一样。而且，我们也看到了自媒体上曝出，真的晕过去，瘫坐甚至瘫倒在地的案例分享，好在，就是力竭，静坐静躺一会儿，就好了。这让我想起了两个词：大病初愈，元气大伤。真的是这样，新冠康复之后，也就是阳转阴康复后，这次对于相当一部分，也可以说是绝大多数人来讲，还有一个“养”身体的过程。就好比，大病初愈，医生写出院医嘱：在家休息一周，一个月，甚至更长时间。保守估计，新冠康复后，至少需要休息，不干体力活，不恢复正常工作，让自己有一周到两周的“休养”期，加强防护期，否则，这期间更容易复阳，甚至出现其他身体问题。对于后遗症更明显的人，恐怕这个休息时间，得延长到一个月。这一点，确实是大家始料未及的。不得不说，这就是无常的生活啊。#新冠康复# #新冠后遗症#,443.0,0.0,0.0079155672823219,0.002638522427440633,44.3
4853809744721029,wemedia,risk,#新冠后遗症# 鼻塞、卡痰、流鼻涕，怎样才能好啊 2太原,28.0,0.0,0.0,0.047619047619047616,28.0
4853815931044047,wemedia,risk,杨康后“坐月子”是夸大其词么？#记录真实生活##内容过于真实##阳康多久可以返岗##给阳过阳康们的指南##阳过阳康的真实感受##新冠后遗症##新冠后如何恢复# 2上海 LEllenfish的微博视频,99.0,0.010101010101010102,0.0,0.014084507042253521,99.0
4853817302324257,mainstream,risk,#脑雾# #新冠后遗症# #阳康后为什么会出现脑雾# #阳康多久可以返岗# #成马大健康网# 大健康 最近，脑雾（brain fog ）这个话题引起广泛的关注，甚至冲上热搜榜第一，甚至有研究者，给出了发生脑雾的机制。发布了头条文章：《感染新冠病毒容易得脑雾吗？》  O感染新冠病毒容易得脑雾吗？,148.0,0.013513513513513514,0.0,0.0,49.333333333333336
4853824713393354,wemedia,risk,想问问各位有跟我一样只能弓着背才舒服一点，时间长了还觉得喘不过气后背像压了一块大石头走几步就虚汗，头昏，眼睛疲劳眼压高，整个人一整天精力只能支持一两个小时剩下时间都虚弱不堪这种情况去医院能给恢复好么？#合肥疫情##新冠后遗症# 2合肥·华润万象城,123.0,0.008130081300813009,0.008928571428571428,0.008928571428571428,123.0
4853842942107557,mainstream,risk,#新冠后遗症# 有没有#阳康# 了的朋友，出现了这些症状：总是犯困、脑子转不动、注意力无法集中！也许你是#脑雾# 啦！这时我们可以通过从食物中大量摄入#DHA# 等不饱和脂肪酸，来提高中枢神经系统中的DHA浓度，从而起到改善“脑雾”的效果。比如平时多吃沙丁鱼、鲔鱼、三文鱼、金枪鱼、秋刀鱼等富含DHA的深海鱼。[锦鲤附体]除了食补，直接吃DHA补充剂也是很好的选择。比如：#康麦斯牌忆立清胶囊# 。一粒忆立清胶囊就含有244mgDHA，不管是阳过后被脑雾影响生活，还是日常用脑强度大，用它来补充DHA都很适合哦！,256.0,0.01171875,0.005050505050505051,0.005050505050505051,36.57142857142857
4853874206183241,mainstream,risk,发布了头条文章：《新冠感染者转阴后的注意事项！！转阴不是结束！》 #新冠防疫手册# #新冠疫情# #奥密克戎如何防护# #新冠新毒株大概率已进入印度# #感染新冠是什么体验# #新冠后遗症#  O新冠感染者转阴后的注意事项！！转阴不是结束！,120.0,0.05,0.0,0.0,20.0
4853902812119215,wemedia,risk,新冠转阴后1-2周，这样做，彻底清除病毒！医学期刊Nature近日发表的论文指出，在感染初代新冠病毒230天后，仍能从脑部检查出病毒。这意味着：1.发烧并不是坏事，是身体清除病毒的过程。2.这提醒我们，转阴后的1~2个星期，我们应该帮助身体更彻底清除病毒，这是不复发的关键。怎么做呢？大家根据以下2类状况，这样做：记得点赞收藏起来1、出虚汗、心慌 Nature最新发表的论文指出，除了肺，新冠攻击最多的是心肌、神经组织，转阴只代表你不向外排毒，并不代表身体内的病毒彻底消失。中医讲汗为心之液，当心肺功能不足，心脏容易缺氧，就会出汗。同样，心慌是心肌无力的表现，出现这些症状一定要休息。此外，可以用人参炖鸡汤。人参入心经，补心气，让心跳更有力。容易上火的人日常可以用西洋参。心慌的可以用辅酶Q10来帮助心肌细胞更好产生ATP，提升心脏功能。2、疲劳、脑雾第二类的后遗症，是疲劳、总是提不起精神，脑的思考能力，大打折扣，就所谓脑雾。这些人，跨下站起来还会头晕。根源可能是肾上腺透支了。身体在对抗病毒感染时会引发炎症，像发热、小刀刺嗓子都是典型的炎症反应。而肾上腺会分泌抗炎激素糖皮质醇，它抑制身体的炎症，防止炎症风暴对身体的损伤。所以想要解决脑雾、慢性疲劳，必须要恢复肾上腺生成皮质醇的能力。建议大家：1)吃足胆固醇、B族维生素，它们是皮质醇合成的原材料，可以每天吃1~2个鸡蛋，每周吃一块猪肝。2)避免引发炎症的食物，不要身体刚恢复就急着干饭，尤其是那些油炸、包装的含有反式脂肪酸的食物，会加重身体的炎症，这对本身就虚弱的肾上腺是一种负担。建议在每天补充维生素D之后再补充一粒鱼油，或者吃一点姜黄素、花青素、益生菌这些抗炎成分。3)稳定血糖，皮质醇还有维持血糖、血压的作用，当血糖、血压偏低时，皮质醇就会升高血糖、血压。低血糖对皮质醇缺乏是很大的刺激，所以恢复期尽量不要吃面包、粥这类容易导致血糖忽高忽低的食物，容易加剧疲劳。另外由于血压很受体态的影响，也要叮嘱家里的老人，康复后切忌起身过猛，容易低血压头晕，摔倒。4)避免咖啡因，酒精。不要急着用咖啡因来提神，咖啡因会压榨肾上腺，来提升注意力。可以用甘草茶来替代，甘草是一种可以提升肾上腺功能的草药，可以提升精力，升高偏低的血压，但是高血压的人不能喝。同样酒精对肾上腺刺激非常大，醒酒后身体会很虚弱，跟身体刚转阴的感觉很像，一定不能喝酒。5)放开吃喝前先看看舌苔，很多人好转后发现舌苔比以前厚腻，黄了，说明身体有湿热，说明胃肠道功能很差，吃进来的营养根本吸收不了，成了垃圾。这时候你需要的不是补，而是少吃大鱼大肉，让脾胃休息休息，适当轻断食来启动细胞自噬打扫身体的垃圾，晚上用花椒熬水泡泡脚，帮身体祛湿会好的更快。6)最后，一定要睡足够的觉！这次感染，让我知道，最管用的真不是布洛芬、连花清瘟，而是睡觉。#阳康后为什么会出现脑雾##新冠后遗症##新冠康复日记##新冠肺炎防治营养膳食指导# L静姐姐吃的学问的微博视频,1233.0,0.0024330900243309003,0.0028011204481792717,0.017740429505135387,38.53125
4853904393113560,mainstream,risk,新冠羊了会导致tuo发吗？最近很多宝宝跟伊伊说，新冠阳了，好不容易熬过全身疼痛、水泥封鼻、宝娟环节后，没想到被”tuo发“搞破防了~[流泪][流泪][流泪]其实，大家不用太过担心。咱们得了新冠后，会有几天不洗头，因为不洗头而导致的掉发是咱们的头发正常代谢哦。另外也有部分原因是因为咱们得新冠期间，身体比较虚弱引起的。当然咱们精神紧张也会导致头发diao落哦~那么肯定会有人问，已经掉发了怎么办呀？🤔听伊伊说🔊🌟首先，保持身心舒畅、尽量不要太过紧张🌟其次，在饮食上，也可以吃一些营养丰富的食物，比如奶类、肉类等🌟另外，咱们也得做好头部清洁工作。建议用一些防tuo类的洗护用品。比如可以用用咱们家的生姜防tuo洗发水和育发液，改善咱们的头皮环境。头皮环境好了，才能稳住发根不掉发哟~希望大家保护好自己苟到”天命圈“，坚挺到zui后，头发也是~👩‍🦰 #脱发# #新冠后遗症# #新冠康复日记# #感染新冠后为什么会脱发#,408.0,0.004901960784313725,0.0030120481927710845,0.0,51.0
4853913175983349,wemedia,risk,#新冠后遗症# 有人知道心跳110 用去测心肌酶吗 心脏扑通扑通扑通太有存在感了,40.0,0.0,0.0,0.030303030303030304,40.0
4853984626213563,wemedia,risk,#新冠后遗症#大概我阳的那几天睡多了，我现在是一点也不困啊还有我还是咳嗽还是有痰，还很容易饿，但是吃几口就不想吃了什么时候才能好起来啊,67.0,0.0,0.04838709677419355,0.0,67.0
4854010026395831,wemedia,risk,本来想计划2023呢可是 yang过之后感觉额就这么过吧活着一天算一天今天看小红书也有这样感受的人所以这是后遗症吗？#奥米克戎##新冠后遗症# 所以我还要计划23吗,82.0,0.012195121951219513,0.014705882352941176,0.029411764705882353,82.0
4854192910372782,mainstream,risk,为防止焦虑情绪蔓延，让大家更科学地认识到新冠病毒，正确认识阳后对男性生殖系统的影响，提供阳后正确的生活指引，云商会举办以“浅谈新冠与男性生殖健康”为主题的线上健康讲座。新冠 #新冠后遗症#  O云商会线上健康科普讲座即将开讲 专家浅谈新冠与男性生殖健康,127.0,0.0,0.0,0.0,127.0
4854232400534754,wemedia,risk,#新冠后遗症# O杭州一车主高速驾车逆行引发事故，家属称其染新冠后记忆减退,37.0,0.0,0.0,0.0,37.0
