mid,user_name,user_link,verify_typ,weibo_link,publish_time,content,image_urls,video_preview_url,video_download_url,forward_num,comment_num,like_num,source,location_url,location_name,publish_location,origin_weibo_user_name,origin_weibo_content,origin_weibo_info
4617697758807415,阿叫拉诺,https://weibo.com/2178865082,黄V认证,https://weibo.com/2178865082/K7qoLAXd5,2021-03-22 23:53,【#难忍新冠后遗症美国一CEO自杀#】3月18日，美国知名连锁餐厅“得克萨斯客栈”创始人和CEO因难忍新冠肺炎后遗症自杀身亡，享年65岁。他的遗体在其位于肯塔基州的住宅附近被发现。其家人称他生前遭遇了包括严重耳鸣在内的新冠后遗症，由于病情愈发严重最终走上绝路。 L世面的微博视频,,https://video.weibo.com/show?fid=1034:4617583140470844,"https://f.video.weibocdn.com/wlmAuOnVlx07Li0qDD4k01041200mLDx0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1708160210&ssig=1xPKE51ZD5&KID=unistore,video",0,0,1,微博视频号,,,,,,{}
4617699261158678,黄胜友,https://weibo.com/1214199295,橙V认证,https://weibo.com/1214199295/K7qrc4Rqm,2021-03-22 23:59,#难忍新冠后遗症美国一CEO自杀#美国以后这样的事还会多。美国治疗不及时，变种病毒也会增多。,,,,0,0,4,,,,,,,{}
4617699948758963,931郑州经济广播,https://weibo.com/2076255252,蓝V认证,https://weibo.com/2076255252/K7qsiAKBB,2021-03-23 00:02,【#难忍新冠后遗症美国一CEO自杀#】3月18日，美国知名连锁餐厅“得克萨斯客栈”创始人和CEO因难忍新冠肺炎后遗症自杀身亡，享年65岁。他的遗体在其位于肯塔基州的住宅附近被发现。其家人称他生前遭遇了包括严重耳鸣在内的新冠后遗症，由于病情愈发严重最终走上绝路。 L世面的微博视频,,https://video.weibo.com/show?fid=1034:4617583140470844,"https://f.video.weibocdn.com/wlmAuOnVlx07Li0qDD4k01041200mLDx0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1708160208&ssig=69hOC1qQD6&KID=unistore,video",0,0,0,微博视频号,,,,,,{}
4617700205398045,一样走到终点,https://weibo.com/3159893944,黄V认证,https://weibo.com/3159893944/K7qsImEhf,2021-03-23 00:03,#难忍新冠后遗症美国一CEO自杀#证明#新冠病毒#后遗症很厉害，对人有一种难以忍受的折磨。 2北京,https://wx4.sinaimg.cn/large/bc5827b8ly1got4nienuhj20dw0dwjry.jpg,,,0,8,6,三星android智能手机,https://weibo.com/p/1001018008611000000000000,北京,,,,{}
4617700376056811,犀贝贝,https://weibo.com/1853299031,黄V认证,https://weibo.com/1853299031/K7qsZppEv,2021-03-23 00:03,#难忍新冠后遗症美国一CEO自杀#我天！记得他家餐包贼好吃。。。,https://wx1.sinaimg.cn/large/6e771957ly1got4o1vv14j20zo256npg.jpg,,,0,8,3,iPhone 12 Pro Max,,,,,,{}
4617703199867798,四川反邪教,https://weibo.com/5909167185,蓝V认证,https://weibo.com/5909167185/K7qxxFp42,2021-03-23 00:14,【#难忍新冠后遗症美国一CEO自杀#】3月18日，美国知名连锁餐厅“得克萨斯客栈”创始人和CEO因难忍新冠肺炎后遗症自杀身亡，享年65岁。他的遗体在其位于肯塔基州的住宅附近被发现。其家人称他生前遭遇了包括严重耳鸣在内的新冠后遗症，由于病情愈发严重最终走上绝路。 L世面的微博视频,,https://video.weibo.com/show?fid=1034:4617583140470844,"https://f.video.weibocdn.com/wlmAuOnVlx07Li0qDD4k01041200mLDx0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1708160208&ssig=69hOC1qQD6&KID=unistore,video",1,0,0,微博视频号,,,,,,{}
4617704104790608,信为上小龙,https://weibo.com/2082035763,黄V认证,https://weibo.com/2082035763/K7qz0k6fS,2021-03-23 00:18,#难忍新冠后遗症美国一CEO自杀#看来疫情带来的影响还是非常大的，这个问题值得我们重视起来，毕竟病毒的传染性强，做好防护措施，戴口罩，接种疫苗是预防感染病毒的主要手段，同时也要保持社交距离，不聚集不扎堆！,,,,2,3,1,iPhone客户端,,,,,,{}
4617704759102204,四川反邪教,https://weibo.com/5909167185,蓝V认证,https://weibo.com/5909167185/K7qA3CbTK,2021-03-23 00:21,#难忍新冠后遗症美国一CEO自杀#【邪教不能治病！】故事主角何女士患病，受到邪教人员的引诱后整天精神恍惚，经过张敏的劝说，接受医生的治疗，最后得到康复。本片针对“法轮功”利用“业力说”欺骗群众，“消业”能够消灾治病，不用就医吃药就能把病治好的欺骗手段来展开叙述。 L中国反邪教的微博视频,,https://video.weibo.com/show?fid=1034:4595951814508552,"https://f.video.weibocdn.com/Lf9BfEuMlx07JKNyS2is010412012pST0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1708160208&ssig=53p5S8nx6l&KID=unistore,video",0,0,0,微博视频号,,,,,,{}
4617705716191255,小啵出逃_,https://weibo.com/7423076033,黄V认证,https://weibo.com/7423076033/K7qBBpYCX,2021-03-23 00:24,#难忍新冠后遗症美国一CEO自杀 #希望有奇迹发生，所有新冠患者早日康复。,,,,0,0,2,August的花花世界超话,,,,,,{}
4617706521494847,毛天宇超越一切,https://weibo.com/1139201597,橙V认证,https://weibo.com/1139201597/K7qCU6gSr,2021-03-23 00:28,#难忍新冠后遗症美国一CEO自杀#没想到新冠后遗症还挺多，估计美国以后这样的事还会更多。,,,,0,2,14,小米MIX 3 滑盖全面屏,,,,,,{}
4617717636400428,蓉城往事,https://weibo.com/1581544960,黄V认证,https://weibo.com/1581544960/K7qUPqR2I,2021-03-23 01:12,#难忍新冠后遗症美国一CEO自杀#其家人称他生前遭遇了包括严重耳鸣在内的新冠后遗症，由于病情愈发严重最终走上绝路。那么问题来了，是不是美国的医疗技术不行，没有把这个新冠治愈啊？如果按这个说话，那么，美国的3000多万人，是不是就这样废了呢？,,,,0,0,1,微博搜索,,,,,,{}
4617727321572041,成毅是心肝宝贝甜蜜饯,https://weibo.com/2437829432,黄V认证,https://weibo.com/2437829432/K7ras6AXv,2021-03-23 01:50,#难忍新冠后遗症美国一CEO自杀#留住生命的那些善良。一个人的生命可能不被时间留住的过长，但是有些东西，一定要珍藏。留住善良，让善良发自内心。,,,,0,0,0,果子红了超话,,,,,,{}
4617729603011229,鬼谷子兔爷,https://weibo.com/5370547595,红V认证,https://weibo.com/5370547595/K7re8cDmd,2021-03-23 01:59,#难忍新冠后遗症美国一CEO自杀# L世面的微博视频,,https://video.weibo.com/show?fid=1034:4617583140470844,"https://f.video.weibocdn.com/wlmAuOnVlx07Li0qDD4k01041200mLDx0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1708160206&ssig=ChQmlLMIMm&KID=unistore,video",1,1,12,微博视频号,,,,,,{}
4617739698700738,i商周,https://weibo.com/2462605080,蓝V认证,https://weibo.com/2462605080/K7rupAvsu,2021-03-23 02:40,【#难忍新冠后遗症美国一CEO自杀#】3月18日，美国知名连锁餐厅“得克萨斯客栈”创始人和CEO因难忍新冠肺炎后遗症自杀身亡，享年65岁。他的遗体在其位于肯塔基州的住宅附近被发现。其家人称他生前遭遇了包括严重耳鸣在内的新冠后遗症，由于病情愈发严重最终走上绝路。 L世面的微博视频,,https://video.weibo.com/show?fid=1034:4617583140470844,"https://f.video.weibocdn.com/wlmAuOnVlx07Li0qDD4k01041200mLDx0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1708160206&ssig=ChQmlLMIMm&KID=unistore,video",8,3,7,微博视频号,,,,,,{}
4617740093227338,不打算熬夜选手,https://weibo.com/5712830469,黄V认证,https://weibo.com/5712830469/K7rv3dxzQ,2021-03-23 02:41,#难忍新冠后遗症美国一CEO自杀 #妈呀，太可怕了，感觉可以理解病痛的折磨，也许离去是种更好的解脱 ，逝者安息吧 养乐多ipad,,,,0,0,0,啊岳的伊甸园超话,,,,,,{}
4617746924437548,互联网科技最前线,https://weibo.com/3287718915,黄V认证,https://weibo.com/3287718915/K7rG4iCpm,2021-03-23 03:08,#难忍新冠后遗症美国一CEO自杀#这都是一辈子的事，所以，一直不明白漂亮国在防疫上的不作为，居然还有人支持。。。不知道打的是什么算盘,,,,0,0,2,HUAWEI Mate 30 5G,,,,,,{}
4617771084152992,倪佩婕PeggyNie,https://weibo.com/1264681877,黄V认证,https://weibo.com/1264681877/K7sj2hqnK,2021-03-23 04:44,#难忍新冠后遗症美国一CEO自杀#后遗症可能伴随人的一生不知道是病毒还是治疗使用的药物使人产生了后遗症相关报道还不是很多估计还得继续观察和研究PS：别说新冠了我自己现在生病后遗症都两年了中间的确焦虑症发作慢性病真的特别折磨人…………只有经历过的人才懂胸闷气短耳鸣心跳快身体发烫…………倪佩婕#吐槽# 2苏州,,,,0,0,3,iPhone 7 Plus,https://weibo.com/p/1001018008632050000000000,苏州,,,,{}
4617774322679820,第一播报,https://weibo.com/2459965151,黄V认证,https://weibo.com/2459965151/K7sogbf8U,2021-03-23 04:57,#天下万象# 【#难忍新冠后遗症美国一CEO自杀#】3月18日，美国知名连锁餐厅“得克萨斯客栈”创始人和CEO因难忍新冠肺炎后遗症自杀身亡，享年65岁。他的遗体在其位于肯塔基州的住宅附近被发现。其家人称他生前遭遇了包括严重耳鸣在内的新冠后遗症，由于病情愈发严重最终走上绝路。 L世面的微博视频,,https://video.weibo.com/show?fid=1034:4617583140470844,"https://f.video.weibocdn.com/wlmAuOnVlx07Li0qDD4k01041200mLDx0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1708160206&ssig=ChQmlLMIMm&KID=unistore,video",0,3,0,微博视频号,,,,,,{}
4617779615367396,张伟用谈美国升学,https://weibo.com/1685786430,黄V认证,https://weibo.com/1685786430/K7swNmwiU,2021-03-23 05:18,#难忍新冠后遗症美国一CEO自杀#唉，今年美国各种乱象延续转发原文：【#难忍新冠后遗症美国一CEO自杀#】3月18日，美国知名连锁餐厅“得克萨斯客栈”创始人和CEO因难忍新冠肺炎后遗症自杀身亡，享年65岁。他的遗体在其位于肯塔基州的住宅附近被发现。其家人称他生前遭遇了包括严重耳鸣在内的新冠后遗症，由于病情愈发严重最终走上绝路。 L世面的微博视频,,https://video.weibo.com/show?fid=1034:4617583140470844,"https://f.video.weibocdn.com/wlmAuOnVlx07Li0qDD4k01041200mLDx0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1708160204&ssig=YtXk5URpPT&KID=unistore,video",0,0,0,iPhone 7 Plus,,,,世面,【#难忍新冠后遗症美国一CEO自杀#】3月18日，美国知名连锁餐厅“得克萨斯客栈”创始人和CEO因难忍新冠肺炎后遗症自杀身亡，享年65岁。他的遗体在其位于肯塔基州的住宅附近被发现。其家人称他生前遭遇了包括严重耳鸣在内的新冠后遗症，由于病情愈发严重最终走上绝路。 L世面的微博视频 ​,"{""origin_user_name"": ""世面"", ""origin_user_link"": ""https://weibo.com/u/5336533996"", ""origin_user_verify_typ"": ""蓝V认证"", ""origin_weibo_content"": ""【#难忍新冠后遗症美国一CEO自杀#】3月18日，美国知名连锁餐厅“得克萨斯客栈”创始人和CEO因难忍新冠肺炎后遗症自杀身亡，享年65岁。他的遗体在其位于肯塔基州的住宅附近被发现。其家人称他生前遭遇了包括严重耳鸣在内的新冠后遗症，由于病情愈发严重最终走上绝路。 L世面的微博视频"", ""origin_weibo_link"": ""https://weibo.com//weibo.com/5336533996/K7nq7m9il?refer_flag=1001030103_"", ""origin_weibo_publish_time"": ""2021-03-22 16:18"", ""origin_source"": ""微博视频号"", ""origin_repost_cnt"": ""1314"", ""origin_comment_cnt"": ""4824"", ""origin_like_cnt"": ""86937"", ""origin_weibo_image_urls"": """"}"
4617783788699774,阿超_港媒视点,https://weibo.com/2473675252,黄V认证,https://weibo.com/2473675252/K7sDwAvcW,2021-03-23 05:35,【#难忍新冠后遗症美国一CEO自杀#】 3月18日，美国知名连锁餐厅“得克萨斯客栈”创始人和CEO因难忍新冠肺炎后遗症自杀身亡，享年65岁。他的遗体在其位于肯塔基州的住宅附近被发现。其家人称他生前遭遇了包括严重耳鸣在内的新冠后遗症，由于病情愈发严重最终走上绝路。L世面的微博视频,,https://video.weibo.com/show?fid=1034:4617583140470844,"https://f.video.weibocdn.com/wlmAuOnVlx07Li0qDD4k01041200mLDx0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1708160204&ssig=YtXk5URpPT&KID=unistore,video",1,0,0,微博视频号,,,,,,{}
4617787248738921,洛爷William,https://weibo.com/6011538737,黄V认证,https://weibo.com/6011538737/K7sJ6AFol,2021-03-23 05:48,"维州过去一天🈚️新增病例,累计确诊20483例. 澳大利亚累计死亡909人次.  新增检测13549人次.#海外抗疫日记##澳大利亚疫情##难忍新冠后遗症美国一CEO自杀##中方对欧方10人4实体实施制裁#澳大利亚                                       2澳大利亚·墨尔本",https://wx1.sinaimg.cn/large/006yPNQdgy1gotel54qiij30u00u0jvp.jpg,,,3,3,5,澳大利亚超话,https://weibo.com/p/1001018006100000000000041,澳大利亚·墨尔本,,,,{}
4617787961508224,平安温州,https://weibo.com/1663933725,蓝V认证,https://weibo.com/1663933725/K7sKg6kmc,2021-03-23 05:51,【#美国亚裔单亲母亲街头遭枪杀# 家人愤怒发声质疑动机为种族主义】3月20日清晨，一名28岁的美国亚裔单亲妈妈在加利福尼亚州洛杉矶县被枪杀。3月21日，遇害者的家人在新闻发布会上称，这起枪击案或是出于种族主义动机。目前，警方认为，此案并非仇恨犯罪，但未公布任何关于此案的相关信息，此案仍在进一步调查中。@世面 L世面的微博视频      另：点击了解#难忍新冠后遗症美国一CEO自杀#,,https://video.weibo.com/show?fid=1034:4617623900717078,"https://f.video.weibocdn.com/RMJUa2fZlx07LibxeOPm01041200rQ6S0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1708160204&ssig=oJowtIyc75&KID=unistore,video",1,7,8,微博视频号,,,,,,{}
4617788222603400,无柳,https://weibo.com/1857072210,红V认证,https://weibo.com/1857072210/K7sKGaVgk,2021-03-23 05:52,#难忍新冠后遗症美国一CEO自杀   #新冠🙏快快快过去吧🙃🙃🙃🙃,,,,0,1,0,若风折柳超话,,,,,,{}
4617788419735761,哼哼搞事业,https://weibo.com/2264182177,红V认证,https://weibo.com/2264182177/K7sKZEQIp,2021-03-23 05:53,#难忍新冠后遗症美国一CEO自杀#扛过了新冠，没能躲过新冠后遗症，新冠真是个顽固不化的病毒，还是多想想怎么能预防吧！,,,,2,0,0,可乐的麻辣火锅超话,,,,,,{}
4617796992107145,乌兰浩特政法,https://weibo.com/6579033207,蓝V认证,https://weibo.com/6579033207/K7sYP8Qad,2021-03-23 06:27,【#难忍新冠后遗症美国一CEO自杀#】3月18日，美国知名连锁餐厅“得克萨斯客栈”创始人和CEO因难忍新冠肺炎后遗症自杀身亡，享年65岁。他的遗体在其位于肯塔基州的住宅附近被发现。其家人称他生前遭遇了包括严重耳鸣在内的新冠后遗症，由于病情愈发严重最终走上绝路。 L世面的微博视频,,https://video.weibo.com/show?fid=1034:4617583140470844,"https://f.video.weibocdn.com/wlmAuOnVlx07Li0qDD4k01041200mLDx0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1708160204&ssig=YtXk5URpPT&KID=unistore,video",20,26,27,Android,,,,,,{}
4617797592154613,城市晚报官方微博,https://weibo.com/1735221154,蓝V认证,https://weibo.com/1735221154/K7sZN92vP,2021-03-23 06:30,【#难忍新冠后遗症美国一CEO自杀#】3月18日，美国知名连锁餐厅“得克萨斯客栈”创始人和CEO因难忍新冠肺炎后遗症自杀身亡，享年65岁。他的遗体在其位于肯塔基州的住宅附近被发现。其家人称他生前遭遇了包括严重耳鸣在内的新冠后遗症，由于病情愈发严重最终走上绝路。 cr L世面的微博视频,,https://video.weibo.com/show?fid=1034:4617583140470844,"https://f.video.weibocdn.com/wlmAuOnVlx07Li0qDD4k01041200mLDx0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1708160204&ssig=YtXk5URpPT&KID=unistore,video",1,0,1,微博视频号,,,,,,{}
4617802068263434,起点新闻,https://weibo.com/1909377960,蓝V认证,https://weibo.com/1909377960/K7t70yFHc,2021-03-23 06:47,【#难忍新冠后遗症美国一CEO自杀#】3月18日，美国知名连锁餐厅“得克萨斯客栈”创始人和CEO因难忍新冠肺炎后遗症自杀身亡，享年65岁。他的遗体在其位于肯塔基州的住宅附近被发现。其家人称他生前遭遇了包括严重耳鸣在内的新冠后遗症，由于病情愈发严重最终走上绝路。 L世面的微博视频,,https://video.weibo.com/show?fid=1034:4617583140470844,"https://f.video.weibocdn.com/wlmAuOnVlx07Li0qDD4k01041200mLDx0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1708160204&ssig=YtXk5URpPT&KID=unistore,video",4,2,3,iPhone客户端,,,,,,{}
4617802473799907,_乡_村_振_兴_直_播_间_,https://weibo.com/2287769755,没有认证,https://weibo.com/2287769755/K7t7FfWwP,2021-03-23 06:49,【#难忍新冠后遗症美国一CEO自杀#】3月18日，美国知名连锁餐厅“得克萨斯客栈”创始人和CEO因难忍新冠肺炎后遗症自杀身亡，享年65岁。他的遗体在其位于肯塔基州的住宅附近被发现。其家人称他生前遭遇了包括严重耳鸣在内的新冠后遗症，由于病情愈发严重最终走上绝路。 L世面的微博视频,,https://video.weibo.com/show?fid=1034:4617583140470844,"https://f.video.weibocdn.com/wlmAuOnVlx07Li0qDD4k01041200mLDx0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1708160197&ssig=D2dTcM04rI&KID=unistore,video",0,0,1,iPhone客户端,,,,,,{}
4617804747376708,宿迁之声,https://weibo.com/2282670150,蓝V认证,https://weibo.com/2282670150/K7tbkuX1a,2021-03-23 06:58,【#美国新冠肺炎超2985万例#】美国约翰斯·霍普金斯大学的统计数据显示，截至美东时间3月22日17:26，美国新冠肺炎累计确诊病例达29855782例，累计死亡病例达542818例。（央视新闻） #难忍新冠后遗症美国一CEO自杀#,https://wx3.sinaimg.cn/large/880ec846ly1gotgmu6u2yj20d00d7dhq.jpg,,,1,1,2,iPhone客户端,,,,,,{}
4617806815168596,豪斯医生MD,https://weibo.com/2637276855,红V认证,https://weibo.com/2637276855/K7teFlGAs,2021-03-23 07:06,#难忍新冠后遗症美国一CEO自杀#口罩一定要正确佩戴，不然根本起不到防疫作用。,https://wx2.sinaimg.cn/large/9d31a6b7ly1gotgwdg4m9j20ku0gi3zq.jpg,,,2,4,2,,,,,,,{}
4617807914336538,土楼先生,https://weibo.com/1098532113,橙V认证,https://weibo.com/1098532113/K7tgric8a,2021-03-23 07:11,#难忍新冠后遗症美国一CEO自杀#美国知名连锁餐厅“得克萨斯客栈”创始人和CEO因难忍新冠肺炎后遗症自杀身亡，享年65岁。他的遗体在其位于肯塔基州的住宅附近被发现。其家人称他生前遭遇了包括严重耳鸣在内的新冠后遗症，由于病情愈发严重最终走上绝路。 L世面的微博视频,,https://video.weibo.com/show?fid=1034:4617583140470844,"https://f.video.weibocdn.com/wlmAuOnVlx07Li0qDD4k01041200mLDx0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1708160197&ssig=D2dTcM04rI&KID=unistore,video",0,0,2,微博视频号,,,,,,{}
4617808971040771,合肥动态,https://weibo.com/5444354368,黄V认证,https://weibo.com/5444354368/K7ti94mKD,2021-03-23 07:15,【#难忍新冠后遗症美国一CEO自杀#】3月18日，美国知名连锁餐厅“得克萨斯客栈”创始人和CEO因难忍新冠肺炎后遗症自杀身亡，享年65岁。他的遗体在其位于肯塔基州的住宅附近被发现。其家人称他生前遭遇了包括严重耳鸣在内的新冠后遗症，由于病情愈发严重最终走上绝路。 L世面的微博视频,,https://video.weibo.com/show?fid=1034:4617583140470844,"https://f.video.weibocdn.com/wlmAuOnVlx07Li0qDD4k01041200mLDx0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1708160197&ssig=D2dTcM04rI&KID=unistore,video",0,0,2,微博视频号,,,,,,{}
4617809000925058,河南之声,https://weibo.com/1688864597,蓝V认证,https://weibo.com/1688864597/K7tic3SEi,2021-03-23 07:15,【#今晨昨夜热点资讯# 大家都在看啥议啥】#河南你早#外交部：#中方对欧方10人4实体实施制裁#欧盟基于谎言和虚假信息，以所谓新疆人权问题为借口对中国有关个人和实体实施单边制裁。欧方此举罔顾事实、颠倒黑白，粗暴干涉中国内政，公然违反国际法和国际关系基本准则，严重损害中欧关系。中方对此表示坚决反对和强烈谴责。中国政府捍卫国家主权、安全、发展利益的决心坚定不移。中方决定对欧方严重损害中方主权和利益、恶意传播谎言和虚假信息的10名人员和4个实体实施制裁，包括：欧洲议会议员彼蒂科菲尔、盖勒、格鲁克斯曼、库楚克、莱克斯曼，荷兰议会议员舍尔茨玛，比利时议会议员科格拉蒂，立陶宛议会议员萨卡利埃内，德国学者郑国恩，瑞典学者叶必扬，欧盟理事会政治与安全委员会，欧洲议会人权分委会，德国墨卡托中国研究中心，丹麦民主联盟基金会。相关人员及其家属被禁止入境中国内地及香港、澳门特别行政区，他们及其关联企业、机构也已被限制同中国进行往来。中方敦促欧方认识到错误的严重性，反躬自省，纠正错误，不要再以“人权教师爷”自居，不要再玩弄虚伪的双重标准，不要再四处干涉别国内政，不要在错误的道路上越走越远。否则，中方将做出进一步坚决的反应。（央视新闻）#确保脱贫群众不返贫#中共中央、国务院印发《关于实现巩固拓展脱贫攻坚成果同乡村振兴有效衔接的意见》。脱贫攻坚目标任务完成后，设立5年过渡期。到2025年，脱贫攻坚成果巩固拓展，乡村振兴全面推进，脱贫地区农民收入增速高于全国农民平均水平。详↓↓#防止政策养懒汉和泛福利化倾向# L央视新闻的微博视频#专家称长城被刻字后修复难比登天#3月22日，据北京市公安局延庆分局官方微博，针对3月21日3名游客在八达岭长城墙体上刻划损坏文物的情况，对张某林、李某荣、苏某芳等三人作出行政拘留并处罚款的处罚。有专家称，想要修复被刻字的砖体，难比登天。如果把刻字磨掉，长城砖就被破坏了；如果抹上一层盖住，长城整个风貌也会被破坏。《北京市长城保护管理办法》和《长城保护条例》明确规定，禁止从事刻画、涂污、损坏等危及长城安全的活动。#八达岭长城刻字3名游客被行拘# L新京报动新闻的微博视频#成都人房比超3倍楼盘5年限售#成都市住房和城乡建设局官方微信号消息，成都出台《关于进一步促进房地产市场平稳健康发展的通知》（下称《通知》）提出，加强住房交易管理。登记购房人数在当期准售房源数3倍及以上的项目，所购商品住房限售期限由3年延长到5年。#多半快递小哥月收入不超过5000元#快递小哥月收入过万？中国邮政快递报社22日发布的《2020年全国快递员基层从业现状及从业满意度调查报告》显示，超五成快递员月收入不超过5000元，月收入超过1万元的仅占1.3%。超四成快递员每日派件量在100件以下，八成快递员每日派件量不超过200件。从年龄分布看，“80后”和“90后”快递小哥是主力，数量占8成以上。在从业环境满意度方面，51.76%的基层网点和63.86%的快递员对所属快递品牌表示“有信心”，近九成快递员对所属网点有较好的印象。(新华视点)#医生称漫画腰挑战能不做就不做# 近日，上半身贴地、下肢搭在椅子上的“漫画腰”挑战火了，不少明星纷纷发出挑战图片，引发网友模仿。对此，@丁香医生 采访了相关医生，医生表示，这类慢速拉伸的腰椎过伸姿势，更容易引起肌肉的持续拉拽而引起拉伤，从长远看这个动作也会增加腰椎退变的风险，所以能不做最好还是不做。#漫画腰作者##漫画腰 腰椎过伸#  L北京日报都视频的微博视频 #杨幂道歉##杨幂微博评论##难忍新冠后遗症美国一CEO自杀#3月18日，美国知名连锁餐厅“得克萨斯客栈”创始人和CEO因难忍新冠肺炎后遗症自杀身亡，享年65岁。他的遗体在其位于肯塔基州的住宅附近被发现。其家人称他生前遭遇了包括严重耳鸣在内的新冠后遗症，由于病情愈发严重最终走上绝路。 L世面的微博视频,,https://video.weibo.com/show?fid=1034:4617629768548386,"https://f.video.weibocdn.com/gC36AMPUlx07Lid9HEVi010412012XLF0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1708160201&ssig=fyk9KW9BC6&KID=unistore,video",4,0,10,微博视频号,,,,,,{}
4617809215097443,洛爷William,https://weibo.com/6011538737,黄V认证,https://weibo.com/6011538737/K7tixlo4P,2021-03-23 07:16,#维州进一步解封# 从3月26日周五晚6点开始. 以下限制将会放宽. 1️⃣在零售店无需佩戴口罩2️⃣在公共交通上仍需佩戴口罩3️⃣室内私人聚会最多可以有100人4️⃣室外私人聚会最多可以有200人5️⃣室外集会可以有75%观众包括AFL6️⃣废除75%的办公场所满员比例，完全开放所有办公场所，办公室上班族们将完全摆脱居家办公。#澳大利亚疫情##海外抗疫日记##难忍新冠后遗症美国一CEO自杀##华春莹敦促美方保护亚裔合法权益#澳大利亚 2澳大利亚·墨尔本,https://wx3.sinaimg.cn/large/006yPNQdgy1goth39nji6j30hl0hlgp0.jpg,,,4,5,9,澳大利亚超话,https://weibo.com/p/1001018006100000000000041,澳大利亚·墨尔本,,,,{}
4617813413593189,城市追擊傳媒,https://weibo.com/7298488441,蓝V认证,https://weibo.com/7298488441/K7tpjf4KF,2021-03-23 07:32,【#难忍新冠后遗症美国一CEO自杀#】3月18日，美国知名连锁餐厅“得克萨斯客栈”创始人和CEO因难忍新冠肺炎后遗症自杀身亡，享年65岁。他的遗体在其位于肯塔基州的住宅附近被发现。其家人称他生前遭遇了包括严重耳鸣在内的新冠后遗症，由于病情愈发严重最终走上绝路。 L世面的微博视频,,https://video.weibo.com/show?fid=1034:4617583140470844,"https://f.video.weibocdn.com/wlmAuOnVlx07Li0qDD4k01041200mLDx0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1708160201&ssig=xiFENavgJS&KID=unistore,video",1,0,0,微博视频号,,,,,,{}
