user_name,prev_time,curr_time,transition,next_state,mainstream_risk_ratio,wemedia_risk_ratio,n_mainstream_targets_observed,n_wemedia_targets_observed,time_fe,n_posts,n_total_interactions,active_days,z_n_total_interactions,z_active_days,z_n_posts
呵呵上海2012,2023-06-19 15:53:00,2023-06-21 10:57:00,M->H,H,,,0,0,2023Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-06-21 10:57:00,2023-06-21 12:49:00,H->M,M,,,0,0,2023Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-06-21 12:49:00,2023-06-21 23:03:00,M->M,M,,,0,0,2023Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-06-21 23:03:00,2023-06-22 11:55:00,M->H,H,,,0,0,2023Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-06-22 11:55:00,2023-06-27 16:58:00,H->M,M,,,0,0,2023Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-06-27 16:58:00,2023-06-27 20:03:00,M->H,H,,,0,0,2023Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-06-27 20:03:00,2023-06-30 10:57:00,H->H,H,,,0,0,2023Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-06-30 10:57:00,2023-07-10 14:02:00,H->H,H,,,0,0,2023Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-07-10 14:02:00,2023-07-10 19:11:00,H->M,M,,,0,0,2023Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-07-10 19:11:00,2023-07-12 10:13:00,M->M,M,,,0,0,2023Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-07-12 10:13:00,2023-07-13 19:44:00,M->H,H,,,0,0,2023Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-07-13 19:44:00,2023-07-14 09:12:00,H->M,M,,,0,0,2023Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-07-14 09:12:00,2023-08-06 22:49:00,M->M,M,,,0,0,2023Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-08-06 22:49:00,2023-08-08 23:31:00,M->M,M,,,0,0,2023Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-08-08 23:31:00,2023-08-09 22:10:00,M->M,M,,,0,0,2023Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-08-09 22:10:00,2023-08-10 09:16:00,M->M,M,,,0,0,2023Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-08-10 09:16:00,2023-08-18 14:00:00,M->H,H,,,0,0,2023Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-08-18 14:00:00,2023-08-20 23:53:00,H->H,H,,,0,0,2023Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-08-20 23:53:00,2023-08-21 10:22:00,H->M,M,,,0,0,2023Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-08-21 10:22:00,2023-08-23 09:09:00,M->M,M,,,0,0,2023Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-08-23 09:09:00,2023-08-25 09:29:00,M->M,M,,,0,0,2023Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-08-25 09:29:00,2023-08-30 13:19:00,M->H,H,,,0,0,2023Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-08-30 13:19:00,2023-09-03 15:45:00,H->H,H,,,0,0,2023Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-09-03 15:45:00,2023-09-04 09:58:00,H->M,M,,,0,0,2023Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-09-04 09:58:00,2023-09-12 10:36:00,M->M,M,,,0,0,2023Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-09-12 10:36:00,2023-09-12 10:43:00,M->M,M,,,0,0,2023Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-09-12 10:43:00,2023-10-01 21:32:00,M->M,M,,,0,0,2023Q4,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-10-01 21:32:00,2023-10-08 10:58:00,M->M,M,,,0,0,2023Q4,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-10-08 10:58:00,2023-10-09 09:54:00,M->M,M,,,0,0,2023Q4,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-10-09 09:54:00,2023-10-09 12:32:00,M->H,H,0.0,,1,0,2023Q4,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-10-09 12:32:00,2023-10-10 10:58:00,H->M,M,0.0,,1,0,2023Q4,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-10-10 10:58:00,2023-10-10 11:02:00,M->M,M,,,0,0,2023Q4,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-10-10 11:02:00,2023-10-11 09:01:00,M->M,M,,,0,0,2023Q4,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-10-11 09:01:00,2023-10-16 10:09:00,M->L,L,,,0,0,2023Q4,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-10-16 10:09:00,2023-10-25 14:03:00,L->M,M,,,0,0,2023Q4,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-10-25 14:03:00,2023-11-14 10:11:00,M->M,M,,,0,0,2023Q4,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-11-14 10:11:00,2023-11-23 08:45:00,M->M,M,,,0,0,2023Q4,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-11-23 08:45:00,2023-11-28 21:20:00,M->H,H,,,0,0,2023Q4,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-11-28 21:20:00,2023-11-29 18:04:00,H->H,H,,,0,0,2023Q4,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-11-29 18:04:00,2023-12-01 22:35:00,H->M,M,,,0,0,2023Q4,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-12-01 22:35:00,2023-12-12 20:10:00,M->H,H,,,0,0,2023Q4,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-12-12 20:10:00,2023-12-17 00:23:00,H->M,M,,,0,0,2023Q4,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-12-17 00:23:00,2023-12-21 09:33:00,M->H,H,,,0,0,2023Q4,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-12-21 09:33:00,2023-12-28 12:55:00,H->M,M,,,0,0,2023Q4,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-12-28 12:55:00,2023-12-29 14:27:00,M->H,H,,,0,0,2023Q4,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2023-12-29 14:27:00,2024-01-18 17:43:00,H->H,H,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-01-18 17:43:00,2024-01-19 20:05:00,H->H,H,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-01-19 20:05:00,2024-01-25 10:41:00,H->M,M,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-01-25 10:41:00,2024-01-25 10:49:00,M->H,H,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-01-25 10:49:00,2024-02-02 09:08:00,H->H,H,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-02-02 09:08:00,2024-02-02 09:53:00,H->M,M,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-02-02 09:53:00,2024-02-02 18:43:00,M->M,M,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-02-02 18:43:00,2024-02-03 15:22:00,M->M,M,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-02-03 15:22:00,2024-02-05 09:29:00,M->M,M,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-02-05 09:29:00,2024-02-05 13:36:00,M->M,M,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-02-05 13:36:00,2024-02-16 15:02:00,M->H,H,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-02-16 15:02:00,2024-02-20 10:25:00,H->M,M,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-02-20 10:25:00,2024-02-20 13:54:00,M->M,M,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-02-20 13:54:00,2024-02-22 22:40:00,M->M,M,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-02-22 22:40:00,2024-02-26 10:24:00,M->H,H,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-02-26 10:24:00,2024-02-27 13:11:00,H->M,M,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-02-27 13:11:00,2024-02-29 09:17:00,M->H,H,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-02-29 09:17:00,2024-02-29 10:17:00,H->M,M,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-02-29 10:17:00,2024-03-01 09:57:00,M->M,M,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-03-01 09:57:00,2024-03-05 10:03:00,M->M,M,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-03-05 10:03:00,2024-03-08 20:44:00,M->M,M,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-03-08 20:44:00,2024-03-18 09:07:00,M->M,M,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-03-18 09:07:00,2024-03-18 14:19:00,M->H,H,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-03-18 14:19:00,2024-03-19 14:13:00,H->M,M,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-03-19 14:13:00,2024-03-20 07:45:00,M->M,M,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-03-20 07:45:00,2024-03-20 11:07:00,M->M,M,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-03-20 11:07:00,2024-03-21 16:38:00,M->M,M,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-03-21 16:38:00,2024-03-22 18:47:00,M->M,M,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-03-22 18:47:00,2024-03-23 08:35:00,M->H,H,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-03-23 08:35:00,2024-03-24 14:29:00,H->M,M,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-03-24 14:29:00,2024-03-26 08:51:00,M->M,M,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-03-26 08:51:00,2024-03-26 08:59:00,M->H,H,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-03-26 08:59:00,2024-03-28 12:45:00,H->M,M,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-03-28 12:45:00,2024-03-29 20:13:00,M->M,M,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-03-29 20:13:00,2024-03-30 16:34:00,M->M,M,,,0,0,2024Q1,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-03-30 16:34:00,2024-04-01 10:32:00,M->M,M,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-04-01 10:32:00,2024-04-05 22:45:00,M->M,M,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-04-05 22:45:00,2024-04-05 23:08:00,M->M,M,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-04-05 23:08:00,2024-04-15 13:06:00,M->M,M,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-04-15 13:06:00,2024-04-16 13:45:00,M->H,H,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-04-16 13:45:00,2024-04-16 21:58:00,H->H,H,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-04-16 21:58:00,2024-04-17 13:14:00,H->M,M,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-04-17 13:14:00,2024-04-20 09:41:00,M->M,M,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-04-20 09:41:00,2024-04-25 09:53:00,M->M,M,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-04-25 09:53:00,2024-04-25 18:45:00,M->H,H,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-04-25 18:45:00,2024-04-28 09:48:00,H->H,H,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-04-28 09:48:00,2024-05-01 00:19:00,H->M,M,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-05-01 00:19:00,2024-05-03 22:48:00,M->M,M,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-05-03 22:48:00,2024-05-12 23:26:00,M->H,H,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-05-12 23:26:00,2024-05-19 10:22:00,H->M,M,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-05-19 10:22:00,2024-05-21 08:57:00,M->M,M,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-05-21 08:57:00,2024-05-22 09:35:00,M->M,M,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-05-22 09:35:00,2024-05-23 09:59:00,M->M,M,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-05-23 09:59:00,2024-05-23 10:07:00,M->M,M,0.0,,1,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-05-23 10:07:00,2024-05-23 13:46:00,M->M,M,0.0,,1,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-05-23 13:46:00,2024-05-24 09:28:00,M->M,M,0.0,,1,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-05-24 09:28:00,2024-05-24 10:10:00,M->M,M,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-05-24 10:10:00,2024-05-24 13:27:00,M->M,M,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-05-24 13:27:00,2024-05-26 21:01:00,M->H,H,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-05-26 21:01:00,2024-05-26 21:07:00,H->M,M,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-05-26 21:07:00,2024-05-29 12:40:00,M->M,M,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-05-29 12:40:00,2024-05-30 13:11:00,M->L,L,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-05-30 13:11:00,2024-05-31 14:28:00,L->H,H,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-05-31 14:28:00,2024-06-06 13:17:00,H->M,M,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-06-06 13:17:00,2024-06-07 16:50:00,M->M,M,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-06-07 16:50:00,2024-06-11 14:06:00,M->M,M,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-06-11 14:06:00,2024-06-17 09:44:00,M->M,M,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-06-17 09:44:00,2024-06-17 10:23:00,M->M,M,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-06-17 10:23:00,2024-06-17 12:13:00,M->M,M,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-06-17 12:13:00,2024-06-21 09:24:00,M->M,M,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-06-21 09:24:00,2024-06-25 17:50:00,M->M,M,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-06-25 17:50:00,2024-06-27 09:06:00,M->M,M,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-06-27 09:06:00,2024-06-28 08:40:00,M->H,H,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-06-28 08:40:00,2024-06-28 09:09:00,H->H,H,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-06-28 09:09:00,2024-06-28 09:16:00,H->H,H,,,0,0,2024Q2,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-06-28 09:16:00,2024-07-01 13:14:00,H->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-07-01 13:14:00,2024-07-02 14:05:00,M->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-07-02 14:05:00,2024-07-02 18:23:00,M->H,H,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-07-02 18:23:00,2024-07-02 18:36:00,H->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-07-02 18:36:00,2024-07-02 18:38:00,M->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-07-02 18:38:00,2024-07-04 08:00:00,M->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-07-04 08:00:00,2024-07-04 08:20:00,M->H,H,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-07-04 08:20:00,2024-07-05 09:10:00,H->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-07-05 09:10:00,2024-07-05 18:18:00,M->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-07-05 18:18:00,2024-07-05 18:20:00,M->H,H,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-07-05 18:20:00,2024-07-05 23:03:00,H->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-07-05 23:03:00,2024-07-08 08:51:00,M->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-07-08 08:51:00,2024-07-08 10:16:00,M->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-07-08 10:16:00,2024-07-08 12:33:00,M->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-07-08 12:33:00,2024-07-08 16:30:00,M->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-07-08 16:30:00,2024-07-08 16:32:00,M->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-07-08 16:32:00,2024-07-09 09:25:00,M->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-07-09 09:25:00,2024-07-09 19:04:00,M->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-07-09 19:04:00,2024-07-09 19:10:00,M->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-07-09 19:10:00,2024-07-10 09:38:00,M->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-07-10 09:38:00,2024-07-11 10:02:00,M->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-07-11 10:02:00,2024-07-12 09:34:00,M->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-07-12 09:34:00,2024-07-18 18:23:00,M->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-07-18 18:23:00,2024-07-18 23:59:00,M->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-07-18 23:59:00,2024-07-21 11:57:00,M->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-07-21 11:57:00,2024-07-22 18:17:00,M->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-07-22 18:17:00,2024-07-24 18:06:00,M->H,H,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-07-24 18:06:00,2024-07-24 18:08:00,H->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-07-24 18:08:00,2024-07-26 12:32:00,M->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-07-26 12:32:00,2024-07-26 12:49:00,M->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-07-26 12:49:00,2024-07-26 12:51:00,M->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-07-26 12:51:00,2024-07-27 13:26:00,M->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-07-27 13:26:00,2024-08-02 12:53:00,M->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-08-02 12:53:00,2024-08-02 12:58:00,M->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-08-02 12:58:00,2024-08-02 15:59:00,M->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-08-02 15:59:00,2024-08-11 09:34:00,M->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-08-11 09:34:00,2024-08-12 00:41:00,M->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-08-12 00:41:00,2024-08-14 21:33:00,M->L,L,0.0,,1,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-08-14 21:33:00,2024-08-14 21:42:00,L->L,L,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-08-14 21:42:00,2024-08-15 16:08:00,L->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-08-15 16:08:00,2024-08-15 16:21:00,M->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-08-15 16:21:00,2024-08-16 18:56:00,M->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
呵呵上海2012,2024-08-16 18:56:00,2024-08-18 23:51:00,M->M,M,,,0,0,2024Q3,351,196,244,1.7503987135458883,1.6191860506986386,1.666998152200754
