user_name,exposure_group,prev_time,curr_time,transition,env_type,env_risk_ratio,next_state,time_fe,n_posts,n_total_interactions,active_days,z_n_total_interactions,z_active_days,z_n_posts
中西医结合医学微博,dual,2024-01-31 19:10:00,2024-03-05 11:05:00,M->M,norisk,0.0,M,2024Q1,30,21,25,0.020960314537855476,-0.465741615577722,-0.4717123098968682
临沧政法,mainstream_only,2022-12-01 14:47:00,2023-01-03 10:43:00,M->M,norisk,0.0,M,2023Q1,3,4,2,-0.5913816803693572,-0.9339460886855241,-0.9063594783927383
临沧政法,mainstream_only,2023-01-03 10:43:00,2023-01-03 10:48:51,M->M,norisk,0.0,M,2023Q1,3,4,2,-0.5913816803693572,-0.9339460886855241,-0.9063594783927383
为了唯一的爱豆开微博的白粥,wemedia_only,2020-03-18 19:33:00,2020-03-18 19:34:00,M->M,norisk,0.0,M,2020Q1,2,1,1,-0.6994420324118066,-0.9543028049076024,-0.9224575216703631
乌兰浩特政法,mainstream_only,2022-10-14 13:15:00,2022-10-14 13:15:26,M->M,risk,0.9166666666666666,M,2022Q4,40,8,34,-0.4473012109794248,-0.2825311695790168,-0.31073187712062
乌兰浩特政法,mainstream_only,2022-10-14 13:15:26,2022-11-29 20:35:46,M->M,risk,0.9166666666666666,M,2022Q4,40,8,34,-0.4473012109794248,-0.2825311695790168,-0.31073187712062
乌兰浩特政法,mainstream_only,2023-01-02 16:04:45,2023-01-03 09:58:48,M->M,risk,1.0,M,2023Q1,40,8,34,-0.4473012109794248,-0.2825311695790168,-0.31073187712062
九思想丫一丫,wemedia_only,2022-03-14 17:21:00,2022-03-14 17:31:00,H->M,norisk,0.5,M,2022Q1,2,8,1,-0.4473012109794248,-0.9543028049076024,-0.9224575216703631
乾坤赢得一闲人,dual,2023-11-05 16:38:00,2024-08-25 07:57:00,H->H,risk,1.0,H,2024Q3,5,21,5,0.020960314537855476,-0.872875940019289,-0.8741633918374887
云南政法,mainstream_only,2022-10-14 10:11:00,2022-10-14 10:11:26,M->M,risk,0.8333333333333333,M,2022Q4,43,3,37,-0.6274017977168403,-0.22146102091278172,-0.26243774728774555
云南政法,mainstream_only,2022-10-14 10:11:26,2022-11-29 21:39:31,M->M,risk,0.8333333333333333,M,2022Q4,43,3,37,-0.6274017977168403,-0.22146102091278172,-0.26243774728774555
云南政法,mainstream_only,2022-12-07 14:42:22,2022-12-11 09:54:53,M->M,norisk,0.0,M,2022Q4,43,3,37,-0.6274017977168403,-0.22146102091278172,-0.26243774728774555
云南政法,mainstream_only,2022-12-15 19:23:20,2022-12-18 17:00:06,M->M,norisk,0.0,M,2022Q4,43,3,37,-0.6274017977168403,-0.22146102091278172,-0.26243774728774555
云南政法,mainstream_only,2023-01-02 08:32:56,2023-01-02 14:42:31,M->M,risk,1.0,M,2023Q1,43,3,37,-0.6274017977168403,-0.22146102091278172,-0.26243774728774555
云南政法,mainstream_only,2023-01-02 14:42:31,2023-01-03 10:37:35,M->M,risk,1.0,M,2023Q1,43,3,37,-0.6274017977168403,-0.22146102091278172,-0.26243774728774555
云南政法,mainstream_only,2023-02-26 14:08:00,2023-02-26 16:15:00,M->M,norisk,0.0,M,2023Q1,43,3,37,-0.6274017977168403,-0.22146102091278172,-0.26243774728774555
云南政法,mainstream_only,2023-02-26 16:15:00,2023-03-03 09:35:00,M->M,norisk,0.0,M,2023Q1,43,3,37,-0.6274017977168403,-0.22146102091278172,-0.26243774728774555
人民日报健康客户端,mainstream_only,2023-02-02 19:03:00,2023-02-04 17:19:00,M->M,norisk,0.0,M,2023Q1,33,1,28,-0.6994420324118066,-0.4046714669114869,-0.42341818006399373
人民日报健康客户端,mainstream_only,2023-02-04 17:19:00,2023-02-05 11:39:00,M->M,norisk,0.0,M,2023Q1,33,1,28,-0.6994420324118066,-0.4046714669114869,-0.42341818006399373
人民日报健康客户端,mainstream_only,2023-02-05 11:39:00,2023-02-09 15:55:00,M->M,norisk,0.0,M,2023Q1,33,1,28,-0.6994420324118066,-0.4046714669114869,-0.42341818006399373
人民日报健康客户端,mainstream_only,2023-02-09 15:55:00,2023-02-13 09:46:00,M->M,norisk,0.0,M,2023Q1,33,1,28,-0.6994420324118066,-0.4046714669114869,-0.42341818006399373
人民日报健康客户端,mainstream_only,2023-02-13 09:46:00,2023-02-15 10:30:00,M->M,norisk,0.0,M,2023Q1,33,1,28,-0.6994420324118066,-0.4046714669114869,-0.42341818006399373
人民日报健康客户端,mainstream_only,2023-02-15 10:30:00,2023-02-16 12:58:00,M->M,norisk,0.0,M,2023Q1,33,1,28,-0.6994420324118066,-0.4046714669114869,-0.42341818006399373
人民日报健康客户端,mainstream_only,2023-02-16 12:58:00,2023-02-18 21:10:00,M->M,norisk,0.0,M,2023Q1,33,1,28,-0.6994420324118066,-0.4046714669114869,-0.42341818006399373
人民日报健康客户端,mainstream_only,2023-02-18 21:10:00,2023-02-20 10:48:00,M->M,risk,1.0,M,2023Q1,33,1,28,-0.6994420324118066,-0.4046714669114869,-0.42341818006399373
人民日报健康客户端,mainstream_only,2023-02-20 10:48:00,2023-02-21 16:59:00,M->M,norisk,0.0,M,2023Q1,33,1,28,-0.6994420324118066,-0.4046714669114869,-0.42341818006399373
人民日报健康客户端,mainstream_only,2023-02-21 16:59:00,2023-02-21 18:16:00,M->M,risk,1.0,M,2023Q1,33,1,28,-0.6994420324118066,-0.4046714669114869,-0.42341818006399373
人民日报健康客户端,mainstream_only,2023-02-21 18:16:00,2023-02-22 13:24:00,M->M,risk,1.0,M,2023Q1,33,1,28,-0.6994420324118066,-0.4046714669114869,-0.42341818006399373
人民日报健康客户端,mainstream_only,2023-02-22 13:24:00,2023-02-26 22:22:00,M->M,norisk,0.0,M,2023Q1,33,1,28,-0.6994420324118066,-0.4046714669114869,-0.42341818006399373
人民日报健康客户端,mainstream_only,2023-02-26 22:22:00,2023-02-28 09:52:00,M->M,norisk,0.0,M,2023Q1,33,1,28,-0.6994420324118066,-0.4046714669114869,-0.42341818006399373
人民日报健康客户端,mainstream_only,2023-02-28 09:52:00,2023-03-02 17:49:00,M->M,risk,1.0,M,2023Q1,33,1,28,-0.6994420324118066,-0.4046714669114869,-0.42341818006399373
人民日报健康客户端,mainstream_only,2023-03-02 17:49:00,2023-03-12 15:15:00,M->M,risk,1.0,M,2023Q1,33,1,28,-0.6994420324118066,-0.4046714669114869,-0.42341818006399373
人民日报健康客户端,mainstream_only,2023-03-12 15:15:00,2023-03-24 17:46:00,M->M,norisk,0.0,M,2023Q1,33,1,28,-0.6994420324118066,-0.4046714669114869,-0.42341818006399373
人民日报健康客户端,mainstream_only,2023-03-24 17:46:00,2023-05-18 14:43:00,M->M,norisk,0.0,M,2023Q2,33,1,28,-0.6994420324118066,-0.4046714669114869,-0.42341818006399373
人民日报健康客户端,mainstream_only,2023-05-18 14:43:00,2023-05-18 16:07:00,M->M,norisk,0.0,M,2023Q2,33,1,28,-0.6994420324118066,-0.4046714669114869,-0.42341818006399373
人民日报健康客户端,mainstream_only,2023-05-18 16:07:00,2023-05-21 14:55:00,M->M,norisk,0.0,M,2023Q2,33,1,28,-0.6994420324118066,-0.4046714669114869,-0.42341818006399373
人民日报健康客户端,mainstream_only,2023-05-21 14:55:00,2023-05-27 13:43:00,M->M,norisk,0.0,M,2023Q2,33,1,28,-0.6994420324118066,-0.4046714669114869,-0.42341818006399373
人民日报健康客户端,mainstream_only,2023-05-27 13:43:00,2023-05-29 11:46:00,M->M,norisk,0.0,M,2023Q2,33,1,28,-0.6994420324118066,-0.4046714669114869,-0.42341818006399373
人民日报健康客户端,mainstream_only,2023-05-29 11:46:00,2023-06-13 15:39:00,M->M,risk,1.0,M,2023Q2,33,1,28,-0.6994420324118066,-0.4046714669114869,-0.42341818006399373
人民日报健康客户端,mainstream_only,2023-06-13 15:39:00,2023-06-14 11:45:00,M->M,risk,1.0,M,2023Q2,33,1,28,-0.6994420324118066,-0.4046714669114869,-0.42341818006399373
人民日报健康客户端,mainstream_only,2023-06-14 11:45:00,2023-11-10 09:52:00,M->M,risk,1.0,M,2023Q4,33,1,28,-0.6994420324118066,-0.4046714669114869,-0.42341818006399373
人民日报健康客户端,mainstream_only,2023-11-10 09:52:00,2023-11-10 12:06:00,M->M,risk,1.0,M,2023Q4,33,1,28,-0.6994420324118066,-0.4046714669114869,-0.42341818006399373
人民日报健康客户端,mainstream_only,2023-11-10 12:06:00,2023-12-13 16:40:00,M->M,risk,1.0,M,2023Q4,33,1,28,-0.6994420324118066,-0.4046714669114869,-0.42341818006399373
人民日报健康客户端,mainstream_only,2023-12-13 16:40:00,2023-12-13 17:15:00,M->M,norisk,0.0,M,2023Q4,33,1,28,-0.6994420324118066,-0.4046714669114869,-0.42341818006399373
人民日报健康客户端,mainstream_only,2023-12-13 17:15:00,2023-12-24 21:39:00,M->M,norisk,0.0,M,2023Q4,33,1,28,-0.6994420324118066,-0.4046714669114869,-0.42341818006399373
人民日报健康客户端,mainstream_only,2023-12-24 21:39:00,2024-04-26 10:26:00,M->M,norisk,0.0,M,2024Q2,33,1,28,-0.6994420324118066,-0.4046714669114869,-0.42341818006399373
人民日报健康客户端,mainstream_only,2024-04-26 10:26:00,2025-05-18 19:45:00,M->M,norisk,0.0,M,2025Q2,33,1,28,-0.6994420324118066,-0.4046714669114869,-0.42341818006399373
人民日报健康客户端,mainstream_only,2025-05-18 19:45:00,2025-05-18 20:06:00,M->M,risk,1.0,M,2025Q2,33,1,28,-0.6994420324118066,-0.4046714669114869,-0.42341818006399373
人民日报健康客户端,mainstream_only,2025-05-18 20:06:00,2025-05-24 12:52:00,M->M,risk,1.0,M,2025Q2,33,1,28,-0.6994420324118066,-0.4046714669114869,-0.42341818006399373
今天也想睡够八小时呀,wemedia_only,2020-03-18 19:28:00,2020-03-18 19:35:00,M->M,norisk,0.5,M,2020Q1,2,4,1,-0.5913816803693572,-0.9543028049076024,-0.9224575216703631
伯阳先生-段本司,dual,2023-05-19 18:12:00,2023-06-07 19:01:00,H->M,norisk,0.0,M,2023Q2,36,22,36,0.05698043188533858,-0.24181773713486007,-0.3751240502311193
余柑果儿,mainstream_only,2023-05-19 13:17:00,2023-05-23 22:27:00,M->L,norisk,0.0,L,2023Q2,3,1,3,-0.6994420324118066,-0.9135893724634457,-0.9063594783927383
倪佩婕PeggyNie,wemedia_only,2021-03-23 04:44:00,2022-12-01 16:03:00,L->M,risk,1.0,M,2022Q4,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2022-12-01 16:03:00,2023-02-01 06:02:00,M->L,norisk,0.0,L,2023Q1,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2023-02-01 06:02:00,2023-02-06 10:17:00,L->M,risk,1.0,M,2023Q1,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2023-02-06 10:17:00,2023-02-18 12:50:00,M->M,norisk,0.0,M,2023Q1,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2023-02-18 12:50:00,2023-02-24 10:36:00,M->L,norisk,0.0,L,2023Q1,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2023-02-24 10:36:00,2023-02-26 06:00:00,L->M,norisk,0.0,M,2023Q1,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2023-02-26 06:00:00,2023-03-13 12:42:00,M->M,norisk,0.0,M,2023Q1,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2023-03-13 12:42:00,2023-05-03 20:14:00,M->M,norisk,0.0,M,2023Q2,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2023-05-03 20:14:00,2023-05-06 05:59:00,M->M,norisk,0.0,M,2023Q2,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2023-05-06 05:59:00,2023-05-13 05:49:00,M->L,norisk,0.0,L,2023Q2,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2023-05-13 05:49:00,2023-05-18 09:13:00,L->M,risk,1.0,M,2023Q2,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2023-05-18 09:13:00,2023-07-25 06:21:00,M->L,risk,1.0,L,2023Q3,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2023-07-25 06:21:00,2023-07-28 16:57:00,L->L,risk,1.0,L,2023Q3,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2023-07-28 16:57:00,2023-09-09 13:39:00,L->M,risk,1.0,M,2023Q3,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2023-09-09 13:39:00,2023-09-17 13:11:00,M->L,risk,1.0,L,2023Q3,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2023-09-17 13:11:00,2023-09-17 16:03:00,L->L,risk,1.0,L,2023Q3,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2023-09-17 16:03:00,2023-09-23 10:07:00,L->M,risk,1.0,M,2023Q3,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2023-09-23 10:07:00,2023-09-25 06:04:00,M->L,risk,1.0,L,2023Q3,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2023-09-25 06:04:00,2023-09-26 12:31:00,L->H,risk,1.0,H,2023Q3,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2023-09-26 12:31:00,2023-09-28 05:56:00,H->L,risk,1.0,L,2023Q3,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2023-09-28 05:56:00,2023-09-28 12:00:00,L->L,risk,1.0,L,2023Q3,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2023-09-28 12:00:00,2023-09-30 06:17:00,L->L,risk,1.0,L,2023Q3,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2023-09-30 06:17:00,2023-09-30 08:37:00,L->H,risk,1.0,H,2023Q3,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2023-09-30 08:37:00,2023-10-01 10:39:00,H->M,risk,1.0,M,2023Q4,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2023-10-01 10:39:00,2023-10-11 05:55:00,M->H,norisk,0.0,H,2023Q4,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2023-10-11 05:55:00,2023-10-29 11:58:00,H->M,risk,1.0,M,2023Q4,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2023-10-29 11:58:00,2023-11-10 09:50:00,M->M,risk,1.0,M,2023Q4,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2023-11-10 09:50:00,2023-11-24 06:13:00,M->M,risk,1.0,M,2023Q4,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2023-11-24 06:13:00,2023-12-12 18:08:00,M->L,risk,1.0,L,2023Q4,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2023-12-12 18:08:00,2023-12-12 22:09:00,L->H,risk,1.0,H,2023Q4,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2023-12-12 22:09:00,2023-12-18 11:10:00,H->H,risk,1.0,H,2023Q4,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2023-12-18 11:10:00,2024-03-31 20:41:00,H->M,risk,1.0,M,2024Q1,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2024-03-31 20:41:00,2024-04-23 18:24:00,M->M,risk,1.0,M,2024Q2,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2024-04-23 18:24:00,2024-04-29 08:40:00,M->M,risk,1.0,M,2024Q2,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2024-04-29 08:40:00,2025-02-16 12:36:00,M->L,risk,1.0,L,2025Q1,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
倪佩婕PeggyNie,wemedia_only,2025-02-16 12:36:00,2025-06-24 13:38:00,L->M,risk,1.0,M,2025Q2,37,2,33,-0.6634219150643235,-0.30288788580109516,-0.35902600695349446
健康河北官微,mainstream_only,2023-05-30 14:19:00,2023-09-06 10:19:00,M->M,risk,1.0,M,2023Q3,10,1,10,-0.6994420324118066,-0.7710923589088973,-0.7936731754493646
健康贵州,mainstream_only,2023-05-30 15:41:00,2024-01-29 15:19:00,M->M,risk,1.0,M,2024Q1,2,1,2,-0.6994420324118066,-0.9339460886855241,-0.9224575216703631
元宝兔兔好运,wemedia_only,2023-03-08 19:27:00,2023-07-24 12:43:00,M->M,risk,1.0,M,2023Q3,9,26,9,0.201060901275271,-0.7914490751309756,-0.8097712187269894
元宝兔兔好运,wemedia_only,2023-08-04 10:37:00,2023-08-10 17:39:00,M->M,norisk,0.0,M,2023Q3,9,26,9,0.201060901275271,-0.7914490751309756,-0.8097712187269894
先聚焦后改变,wemedia_only,2023-04-18 15:07:00,2023-06-15 20:21:00,M->H,norisk,0.0,H,2023Q2,29,30,27,0.3451413706652034,-0.4250281831335653,-0.487810353174493
先聚焦后改变,wemedia_only,2023-09-21 22:32:00,2023-09-27 06:51:00,M->H,risk,1.0,H,2023Q3,29,30,27,0.3451413706652034,-0.4250281831335653,-0.487810353174493
光之爱MM,mainstream_only,2023-06-09 11:18:00,2023-07-05 18:06:00,M->M,risk,1.0,M,2023Q3,6,4,6,-0.5913816803693572,-0.8525192237972107,-0.8580653485598638
光之爱MM,mainstream_only,2023-07-05 18:06:00,2023-08-09 10:33:00,M->H,risk,1.0,H,2023Q3,6,4,6,-0.5913816803693572,-0.8525192237972107,-0.8580653485598638
光之爱MM,mainstream_only,2023-08-09 10:33:00,2023-12-07 20:33:00,H->M,norisk,0.5,M,2023Q4,6,4,6,-0.5913816803693572,-0.8525192237972107,-0.8580653485598638
全南发布,mainstream_only,2020-04-20 10:53:27,2022-04-04 14:19:56,M->M,norisk,0.0,M,2022Q2,15,1,11,-0.6994420324118066,-0.7507356426868189,-0.7131829590612405
全南发布,mainstream_only,2022-04-04 14:19:56,2022-12-01 12:55:00,M->M,norisk,0.0,M,2022Q4,15,1,11,-0.6994420324118066,-0.7507356426868189,-0.7131829590612405
全南发布,mainstream_only,2022-12-01 12:55:00,2022-12-01 12:55:57,M->M,norisk,0.3333333333333333,M,2022Q4,15,1,11,-0.6994420324118066,-0.7507356426868189,-0.7131829590612405
全南发布,mainstream_only,2022-12-01 12:55:57,2022-12-01 17:59:45,M->M,norisk,0.3333333333333333,M,2022Q4,15,1,11,-0.6994420324118066,-0.7507356426868189,-0.7131829590612405
全南发布,mainstream_only,2022-12-01 17:59:45,2022-12-09 15:12:00,M->M,norisk,0.3333333333333333,M,2022Q4,15,1,11,-0.6994420324118066,-0.7507356426868189,-0.7131829590612405
全南发布,mainstream_only,2022-12-09 15:12:00,2022-12-10 22:34:10,M->M,norisk,0.0,M,2022Q4,15,1,11,-0.6994420324118066,-0.7507356426868189,-0.7131829590612405
全南发布,mainstream_only,2022-12-10 22:34:10,2022-12-10 22:44:36,M->M,norisk,0.5,M,2022Q4,15,1,11,-0.6994420324118066,-0.7507356426868189,-0.7131829590612405
全南发布,mainstream_only,2022-12-10 22:44:36,2022-12-11 09:52:25,M->M,norisk,0.5,M,2022Q4,15,1,11,-0.6994420324118066,-0.7507356426868189,-0.7131829590612405
全南发布,mainstream_only,2022-12-11 09:52:25,2022-12-12 21:27:31,M->M,norisk,0.0,M,2022Q4,15,1,11,-0.6994420324118066,-0.7507356426868189,-0.7131829590612405
全南发布,mainstream_only,2022-12-12 21:27:31,2022-12-15 18:38:31,M->M,norisk,0.0,M,2022Q4,15,1,11,-0.6994420324118066,-0.7507356426868189,-0.7131829590612405
全南发布,mainstream_only,2022-12-15 18:38:31,2022-12-26 20:38:38,M->M,norisk,0.0,M,2022Q4,15,1,11,-0.6994420324118066,-0.7507356426868189,-0.7131829590612405
全南发布,mainstream_only,2022-12-26 20:38:38,2022-12-26 20:40:28,M->M,norisk,0.5,M,2022Q4,15,1,11,-0.6994420324118066,-0.7507356426868189,-0.7131829590612405
全南发布,mainstream_only,2022-12-26 20:40:28,2023-01-03 22:39:51,M->M,norisk,0.5,M,2023Q1,15,1,11,-0.6994420324118066,-0.7507356426868189,-0.7131829590612405
全南发布,mainstream_only,2023-01-03 22:39:51,2023-02-09 17:00:00,M->M,risk,1.0,M,2023Q1,15,1,11,-0.6994420324118066,-0.7507356426868189,-0.7131829590612405
全民wisdom,dual,2022-12-01 19:48:00,2022-12-30 15:54:00,H->H,norisk,0.0,H,2022Q4,35,11,32,-0.33924085893697553,-0.3232446020231735,-0.3912220935087441
全民wisdom,dual,2022-12-30 15:54:00,2023-03-06 14:25:00,H->H,risk,1.0,H,2023Q1,35,11,32,-0.33924085893697553,-0.3232446020231735,-0.3912220935087441
全民wisdom,dual,2023-03-06 14:25:00,2023-08-11 13:03:00,H->M,risk,1.0,M,2023Q3,35,11,32,-0.33924085893697553,-0.3232446020231735,-0.3912220935087441
全民wisdom,dual,2023-08-11 13:03:00,2023-08-20 14:14:00,M->L,risk,1.0,L,2023Q3,35,11,32,-0.33924085893697553,-0.3232446020231735,-0.3912220935087441
全民wisdom,dual,2023-08-20 14:14:00,2023-10-19 16:00:00,L->M,risk,1.0,M,2023Q4,35,11,32,-0.33924085893697553,-0.3232446020231735,-0.3912220935087441
全民wisdom,dual,2023-10-19 16:00:00,2023-10-25 20:20:00,M->M,norisk,0.0,M,2023Q4,35,11,32,-0.33924085893697553,-0.3232446020231735,-0.3912220935087441
全民wisdom,dual,2023-10-25 20:20:00,2023-10-25 23:25:00,M->H,risk,1.0,H,2023Q4,35,11,32,-0.33924085893697553,-0.3232446020231735,-0.3912220935087441
全民wisdom,dual,2023-10-25 23:25:00,2023-10-29 21:23:00,H->M,risk,1.0,M,2023Q4,35,11,32,-0.33924085893697553,-0.3232446020231735,-0.3912220935087441
全民wisdom,dual,2023-10-29 21:23:00,2023-11-10 11:28:00,M->M,risk,1.0,M,2023Q4,35,11,32,-0.33924085893697553,-0.3232446020231735,-0.3912220935087441
全民wisdom,dual,2023-11-10 11:28:00,2023-11-12 23:27:00,M->M,risk,1.0,M,2023Q4,35,11,32,-0.33924085893697553,-0.3232446020231735,-0.3912220935087441
全民wisdom,dual,2023-11-12 23:27:00,2023-12-09 18:13:00,M->M,norisk,0.0,M,2023Q4,35,11,32,-0.33924085893697553,-0.3232446020231735,-0.3912220935087441
全民wisdom,dual,2023-12-09 18:13:00,2023-12-11 10:58:00,M->H,risk,1.0,H,2023Q4,35,11,32,-0.33924085893697553,-0.3232446020231735,-0.3912220935087441
全民wisdom,dual,2023-12-11 10:58:00,2024-01-27 11:48:00,H->M,risk,1.0,M,2024Q1,35,11,32,-0.33924085893697553,-0.3232446020231735,-0.3912220935087441
全民wisdom,dual,2024-01-27 11:48:00,2024-05-25 18:36:00,M->H,norisk,0.0,H,2024Q2,35,11,32,-0.33924085893697553,-0.3232446020231735,-0.3912220935087441
全民wisdom,dual,2024-05-25 18:36:00,2024-06-01 22:57:00,H->L,risk,1.0,L,2024Q2,35,11,32,-0.33924085893697553,-0.3232446020231735,-0.3912220935087441
全民wisdom,dual,2024-06-01 22:57:00,2024-08-07 11:12:00,L->M,risk,1.0,M,2024Q3,35,11,32,-0.33924085893697553,-0.3232446020231735,-0.3912220935087441
全民wisdom,dual,2024-08-07 11:12:00,2024-08-12 17:45:00,M->H,norisk,0.0,H,2024Q3,35,11,32,-0.33924085893697553,-0.3232446020231735,-0.3912220935087441
全民wisdom,dual,2024-08-12 17:45:00,2024-08-13 11:24:00,H->M,risk,1.0,M,2024Q3,35,11,32,-0.33924085893697553,-0.3232446020231735,-0.3912220935087441
全民wisdom,dual,2024-08-13 11:24:00,2024-08-18 15:41:00,M->H,norisk,0.0,H,2024Q3,35,11,32,-0.33924085893697553,-0.3232446020231735,-0.3912220935087441
全民wisdom,dual,2024-08-18 15:41:00,2024-09-04 15:24:00,H->M,risk,1.0,M,2024Q3,35,11,32,-0.33924085893697553,-0.3232446020231735,-0.3912220935087441
全民wisdom,dual,2024-09-04 15:24:00,2024-09-13 14:55:00,M->H,norisk,0.0,H,2024Q3,35,11,32,-0.33924085893697553,-0.3232446020231735,-0.3912220935087441
全民wisdom,dual,2024-09-13 14:55:00,2024-09-18 21:58:00,H->M,risk,1.0,M,2024Q3,35,11,32,-0.33924085893697553,-0.3232446020231735,-0.3912220935087441
全民wisdom,dual,2024-09-18 21:58:00,2024-09-27 19:36:00,M->H,norisk,0.0,H,2024Q3,35,11,32,-0.33924085893697553,-0.3232446020231735,-0.3912220935087441
全民wisdom,dual,2024-09-27 19:36:00,2024-09-27 22:04:00,H->M,risk,1.0,M,2024Q3,35,11,32,-0.33924085893697553,-0.3232446020231735,-0.3912220935087441
全民wisdom,dual,2024-09-27 22:04:00,2024-09-28 11:46:00,M->H,risk,1.0,H,2024Q3,35,11,32,-0.33924085893697553,-0.3232446020231735,-0.3912220935087441
全民wisdom,dual,2024-09-28 11:46:00,2024-10-11 18:49:00,H->H,risk,1.0,H,2024Q4,35,11,32,-0.33924085893697553,-0.3232446020231735,-0.3912220935087441
全民wisdom,dual,2024-10-11 18:49:00,2024-10-14 14:25:00,H->H,risk,1.0,H,2024Q4,35,11,32,-0.33924085893697553,-0.3232446020231735,-0.3912220935087441
全民wisdom,dual,2024-10-14 14:25:00,2025-04-08 17:37:00,H->H,risk,1.0,H,2025Q2,35,11,32,-0.33924085893697553,-0.3232446020231735,-0.3912220935087441
全民wisdom,dual,2025-04-08 17:37:00,2025-04-18 21:43:00,H->M,risk,1.0,M,2025Q2,35,11,32,-0.33924085893697553,-0.3232446020231735,-0.3912220935087441
全民wisdom,dual,2025-04-18 21:43:00,2025-05-18 14:55:00,M->H,risk,1.0,H,2025Q2,35,11,32,-0.33924085893697553,-0.3232446020231735,-0.3912220935087441
全民wisdom,dual,2025-05-18 14:55:00,2025-05-24 11:37:00,H->H,risk,1.0,H,2025Q2,35,11,32,-0.33924085893697553,-0.3232446020231735,-0.3912220935087441
全民wisdom,dual,2025-05-24 11:37:00,2025-05-28 19:32:00,H->H,risk,1.0,H,2025Q2,35,11,32,-0.33924085893697553,-0.3232446020231735,-0.3912220935087441
