treated_id,treat_upgrade,ctrl_upgrade,treat_cooling,ctrl_cooling,treat_stable,ctrl_stable,diff_upgrade,diff_cooling,diff_stable,pair
34,0.3333333333333333,0.18115942028985507,0.0,0.18115942028985507,0.0,0.5217391304347826,0.15217391304347824,-0.18115942028985507,-0.5217391304347826,dual_vs_wemedia_only
36,0.0,0.0,0.0,0.4166666666666667,1.0,0.4166666666666667,0.0,-0.4166666666666667,0.5833333333333333,dual_vs_wemedia_only
44,0.0,0.006369426751592356,0.09090909090909091,0.173036093418259,0.9090909090909091,0.7887473460721868,-0.006369426751592356,-0.0821270025091681,0.12034356301872229,dual_vs_wemedia_only
53,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,-0.5,0.0,-0.3333333333333333,dual_vs_wemedia_only
70,0.25,0.06666666666666667,0.0,0.3666666666666667,0.5,0.2222222222222222,0.18333333333333335,-0.3666666666666667,0.2777777777777778,dual_vs_wemedia_only
72,0.25,0.08148148148148147,0.0,0.08888888888888889,0.5,0.7407407407407408,0.1685185185185185,-0.08888888888888889,-0.2407407407407408,dual_vs_wemedia_only
78,0.2727272727272727,0.06896551724137931,0.2727272727272727,0.08045977011494253,0.45454545454545453,0.1724137931034483,0.2037617554858934,0.19226750261233017,0.28213166144200624,dual_vs_wemedia_only
104,0.25,0.1368421052631579,0.5,0.15350877192982457,0.0,0.27456140350877195,0.1131578947368421,0.3464912280701754,-0.27456140350877195,dual_vs_wemedia_only
114,0.2,0.05882352941176471,0.17142857142857143,0.0784313725490196,0.2,0.43137254901960786,0.1411764705882353,0.09299719887955182,-0.23137254901960785,dual_vs_wemedia_only
122,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,-0.3333333333333333,0.6666666666666667,0.0,dual_vs_wemedia_only
124,0.0,0.06172839506172839,0.0,0.3950617283950617,0.0,0.54320987654321,-0.06172839506172839,-0.3950617283950617,-0.54320987654321,dual_vs_wemedia_only
127,0.2647058823529412,0.1847826086956522,0.29411764705882354,0.1847826086956522,0.11764705882352941,0.5978260869565217,0.07992327365728899,0.10933503836317135,-0.4801790281329923,dual_vs_wemedia_only
136,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.4583333333333333,-0.16666666666666666,-0.16666666666666666,0.5416666666666667,dual_vs_wemedia_only
141,0.0,0.16666666666666666,0.0,0.0,1.0,0.5,-0.16666666666666666,0.0,0.5,dual_vs_wemedia_only
143,0.0,0.10512820512820513,0.0,0.10512820512820513,1.0,0.7512820512820513,-0.10512820512820513,-0.10512820512820513,0.24871794871794872,dual_vs_wemedia_only
149,0.0,0.027777777777777776,0.0,0.0,1.0,0.6388888888888888,-0.027777777777777776,0.0,0.36111111111111116,dual_vs_wemedia_only
151,0.17391304347826086,0.0784313725490196,0.17391304347826086,0.09803921568627451,0.5217391304347826,0.7058823529411765,0.09548167092924126,0.07587382779198636,-0.18414322250639392,dual_vs_wemedia_only
155,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,-0.6666666666666666,dual_vs_wemedia_only
160,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.25,0.5,-0.05555555555555555,0.05555555555555555,-0.25,dual_vs_wemedia_only
161,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,-0.6666666666666666,0.0,dual_vs_wemedia_only
168,0.0,0.08641975308641975,0.0,0.08641975308641975,1.0,0.6089640365002684,-0.08641975308641975,-0.08641975308641975,0.3910359634997316,dual_vs_wemedia_only
169,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,-0.16666666666666666,0.16666666666666666,-0.3333333333333333,dual_vs_wemedia_only
193,0.14285714285714285,0.25,0.14285714285714285,0.25,0.7142857142857143,0.4166666666666667,-0.10714285714285715,-0.10714285714285715,0.2976190476190476,dual_vs_wemedia_only
194,0.14285714285714285,0.3055555555555555,0.14285714285714285,0.08333333333333333,0.14285714285714285,0.37152777777777785,-0.16269841269841268,0.05952380952380952,-0.228670634920635,dual_vs_wemedia_only
198,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,dual_vs_wemedia_only
246,0.0,0.11,0.0,0.44333333333333336,1.0,0.43333333333333335,-0.11,-0.44333333333333336,0.5666666666666667,dual_vs_wemedia_only
261,0.23529411764705882,0.3333333333333333,0.23529411764705882,0.3333333333333333,0.23529411764705882,0.0,-0.0980392156862745,-0.0980392156862745,0.23529411764705882,dual_vs_wemedia_only
290,0.13186813186813187,0.4166666666666667,0.13186813186813187,0.08333333333333333,0.6043956043956044,0.4166666666666667,-0.2847985347985348,0.04853479853479854,0.18772893772893767,dual_vs_wemedia_only
291,0.0,0.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,-0.6666666666666666,0.6666666666666667,dual_vs_wemedia_only
294,0.0,0.0,0.0,0.0,1.0,0.6825396825396824,0.0,0.0,0.31746031746031755,dual_vs_wemedia_only
295,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.33333333333333337,dual_vs_wemedia_only
299,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.6666666666666666,-0.16666666666666666,-0.16666666666666666,0.33333333333333337,dual_vs_wemedia_only
315,0.0,0.27997298210064164,0.0,0.5011820330969267,1.0,0.14994934143870314,-0.27997298210064164,-0.5011820330969267,0.8500506585612968,dual_vs_wemedia_only
321,0.0,0.06666666666666667,0.0,0.0,1.0,0.7000000000000001,-0.06666666666666667,0.0,0.29999999999999993,dual_vs_wemedia_only
333,0.3076923076923077,0.08333333333333333,0.2692307692307692,0.07142857142857142,0.15384615384615385,0.46428571428571425,0.2243589743589744,0.1978021978021978,-0.3104395604395604,dual_vs_wemedia_only
356,0.058823529411764705,0.5,0.0,0.3333333333333333,0.9411764705882353,0.0,-0.4411764705882353,-0.3333333333333333,0.9411764705882353,dual_vs_wemedia_only
360,0.0,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,-0.3333333333333333,0.0,0.33333333333333337,dual_vs_wemedia_only
365,0.0,0.10822510822510822,0.0,0.10822510822510822,1.0,0.48484848484848486,-0.10822510822510822,-0.10822510822510822,0.5151515151515151,dual_vs_wemedia_only
393,0.15384615384615385,0.0,0.1282051282051282,0.0,0.5128205128205128,1.0,0.15384615384615385,0.1282051282051282,-0.4871794871794872,dual_vs_wemedia_only
405,0.2,0.037037037037037035,0.1,0.037037037037037035,0.4,0.7592592592592592,0.16296296296296298,0.06296296296296297,-0.35925925925925917,dual_vs_wemedia_only
419,0.2,0.21666666666666667,0.0,0.13333333333333333,0.6,0.5833333333333334,-0.016666666666666663,-0.13333333333333333,0.016666666666666607,dual_vs_wemedia_only
423,0.0,0.4444444444444444,0.0,0.3888888888888889,1.0,0.05555555555555555,-0.4444444444444444,-0.3888888888888889,0.9444444444444444,dual_vs_wemedia_only
424,0.25,0.19444444444444442,0.25,0.08333333333333333,0.5,0.6388888888888888,0.05555555555555558,0.16666666666666669,-0.13888888888888884,dual_vs_wemedia_only
447,0.5,0.5,0.0,0.16666666666666666,0.0,0.0,0.0,-0.16666666666666666,0.0,dual_vs_wemedia_only
459,0.0,0.2240740740740741,0.0,0.1328703703703704,0.0,0.4268518518518518,-0.2240740740740741,-0.1328703703703704,-0.4268518518518518,dual_vs_wemedia_only
462,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.5,-0.16666666666666666,-0.3333333333333333,-0.5,dual_vs_wemedia_only
498,0.0,0.06451612903225806,0.0,0.07526881720430108,0.5,0.8172043010752689,-0.06451612903225806,-0.07526881720430108,-0.31720430107526887,dual_vs_wemedia_only
519,0.2,0.1257796257796258,0.2,0.1257796257796258,0.0,0.6586971586971587,0.07422037422037422,0.07422037422037422,-0.6586971586971587,dual_vs_wemedia_only
532,0.05,0.0,0.05,0.0,0.9,1.0,0.05,0.05,-0.09999999999999998,dual_vs_wemedia_only
534,0.18181818181818182,0.5608974358974359,0.18181818181818182,0.16025641025641027,0.45454545454545453,0.16025641025641027,-0.3790792540792541,0.021561771561771553,0.29428904428904423,dual_vs_wemedia_only
536,0.5,0.09722222222222221,0.0,0.15,0.5,0.5416666666666666,0.4027777777777778,-0.15,-0.04166666666666663,dual_vs_wemedia_only
553,0.0,0.047619047619047616,0.0,0.047619047619047616,1.0,0.7936507936507936,-0.047619047619047616,-0.047619047619047616,0.2063492063492064,dual_vs_wemedia_only
