treated_id,control_id,dist,treat_upgrade,ctrl_upgrade,treat_cooling,ctrl_cooling,treat_stable,ctrl_stable,pair
393,227,0.02419022475400645,0.15384615384615385,0.0,0.1282051282051282,0.0,0.5128205128205128,1.0,dual_vs_wemedia_only
393,512,0.025526315642319386,0.15384615384615385,0.0,0.1282051282051282,0.0,0.5128205128205128,1.0,dual_vs_wemedia_only
27,84,0.0028045246900719467,0.2857142857142857,0.07547169811320754,0.2857142857142857,0.07547169811320754,0.14285714285714285,0.7358490566037735,dual_vs_wemedia_only
27,18,0.0032381338720177955,0.2857142857142857,0.2,0.2857142857142857,0.2,0.14285714285714285,0.6,dual_vs_wemedia_only
27,37,0.003299691591142434,0.2857142857142857,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,dual_vs_wemedia_only
194,57,0.009313299711223189,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.0,0.14285714285714285,0.8333333333333334,dual_vs_wemedia_only
194,26,0.012200140115956604,0.14285714285714285,0.25,0.14285714285714285,0.25,0.14285714285714285,0.28125,dual_vs_wemedia_only
194,255,0.013956917654445289,0.14285714285714285,0.5,0.14285714285714285,0.0,0.14285714285714285,0.0,dual_vs_wemedia_only
169,0,1.9284759274193486e-05,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,1.0,dual_vs_wemedia_only
169,154,1.9284759274193486e-05,0.16666666666666666,1.0,0.16666666666666666,0.0,0.3333333333333333,0.0,dual_vs_wemedia_only
169,297,1.9284759274193486e-05,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,1.0,dual_vs_wemedia_only
498,524,0.0006962375592007297,0.0,0.1935483870967742,0.0,0.22580645161290322,0.5,0.45161290322580644,dual_vs_wemedia_only
498,54,0.009400046006463186,0.0,0.0,0.0,0.0,0.5,1.0,dual_vs_wemedia_only
498,400,0.010509812031782084,0.0,0.0,0.0,0.0,0.5,1.0,dual_vs_wemedia_only
333,248,0.007188782788658699,0.3076923076923077,0.0,0.2692307692307692,0.0,0.15384615384615385,1.0,dual_vs_wemedia_only
333,514,0.019669295314055646,0.3076923076923077,0.0,0.2692307692307692,0.0,0.15384615384615385,0.0,dual_vs_wemedia_only
333,125,0.020198736359094582,0.3076923076923077,0.25,0.2692307692307692,0.21428571428571427,0.15384615384615385,0.39285714285714285,dual_vs_wemedia_only
261,427,0.0022373359671462034,0.23529411764705882,1.0,0.23529411764705882,0.0,0.23529411764705882,0.0,dual_vs_wemedia_only
261,182,0.0052108617850086525,0.23529411764705882,0.0,0.23529411764705882,0.0,0.23529411764705882,0.0,dual_vs_wemedia_only
261,225,0.0052108617850086525,0.23529411764705882,0.0,0.23529411764705882,1.0,0.23529411764705882,0.0,dual_vs_wemedia_only
70,451,0.00046094392680995355,0.25,0.0,0.0,0.3333333333333333,0.5,0.6666666666666666,dual_vs_wemedia_only
70,496,0.0009050136603509784,0.25,0.2,0.0,0.26666666666666666,0.5,0.0,dual_vs_wemedia_only
70,158,0.0009208387836947829,0.25,0.0,0.0,0.5,0.5,0.0,dual_vs_wemedia_only
290,517,0.00295967006083786,0.13186813186813187,0.0,0.13186813186813187,0.0,0.6043956043956044,1.0,dual_vs_wemedia_only
290,540,0.005012516857213045,0.13186813186813187,0.25,0.13186813186813187,0.25,0.6043956043956044,0.25,dual_vs_wemedia_only
290,348,0.0055949910791416035,0.13186813186813187,1.0,0.13186813186813187,0.0,0.6043956043956044,0.0,dual_vs_wemedia_only
141,480,0.0,0.0,0.5,0.0,0.0,1.0,0.5,dual_vs_wemedia_only
141,185,0.00038375729903664113,0.0,0.0,0.0,0.0,1.0,0.0,dual_vs_wemedia_only
141,204,0.00038375729903664113,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
124,426,0.00031552846050583727,0.0,0.0,0.0,0.0,0.0,1.0,dual_vs_wemedia_only
124,470,0.0004442692781674168,0.0,0.18518518518518517,0.0,0.18518518518518517,0.0,0.6296296296296297,dual_vs_wemedia_only
124,115,0.0006260896355283763,0.0,0.0,0.0,1.0,0.0,0.0,dual_vs_wemedia_only
198,176,0.00206041005641594,0.3333333333333333,0.5,0.16666666666666666,0.5,0.3333333333333333,0.0,dual_vs_wemedia_only
198,106,0.002572796517292586,0.3333333333333333,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,dual_vs_wemedia_only
198,471,0.002572796517292586,0.3333333333333333,0.0,0.16666666666666666,0.0,0.3333333333333333,1.0,dual_vs_wemedia_only
462,421,0.0,0.0,0.5,0.0,0.0,0.0,0.5,dual_vs_wemedia_only
462,347,0.00032187495993732385,0.0,0.0,0.0,1.0,0.0,0.0,dual_vs_wemedia_only
462,148,0.0008470841054956796,0.0,0.0,0.0,0.0,0.0,1.0,dual_vs_wemedia_only
321,233,0.002165677534120586,0.0,0.2,0.0,0.0,1.0,0.6,dual_vs_wemedia_only
321,2,0.002806183529505596,0.0,0.0,0.0,0.0,1.0,1.0,dual_vs_wemedia_only
321,16,0.0034049243408411367,0.0,0.0,0.0,0.0,1.0,0.5,dual_vs_wemedia_only
72,324,0.001802303547319889,0.25,0.0,0.0,0.0,0.5,1.0,dual_vs_wemedia_only
72,126,0.0033508628819884922,0.25,0.24444444444444444,0.0,0.26666666666666666,0.5,0.2222222222222222,dual_vs_wemedia_only
72,432,0.007648791306985286,0.25,0.0,0.0,0.0,0.5,1.0,dual_vs_wemedia_only
78,129,0.006201635692521024,0.2727272727272727,0.0,0.2727272727272727,0.0,0.45454545454545453,0.0,dual_vs_wemedia_only
78,267,0.006201635692521024,0.2727272727272727,0.0,0.2727272727272727,0.0,0.45454545454545453,0.0,dual_vs_wemedia_only
78,242,0.0130664847249308,0.2727272727272727,0.20689655172413793,0.2727272727272727,0.2413793103448276,0.45454545454545453,0.5172413793103449,dual_vs_wemedia_only
