user_name,exposure_group,prev_time,curr_time,transition,env_type,env_risk_ratio,env_n_target_posts_observed,env_n_risk_posts_observed,env_n_target_accounts_observed,env_mode,next_state,gap_days,time_fe,n_posts,n_total_interactions,active_days,z_n_total_interactions,z_active_days,z_n_posts,z_gap_days,z_env_n_target_posts_observed
全民wisdom,dual,2025-05-24 11:37:00,2025-05-28 19:32:00,H->H,risk,1.0,1,1,1,transition_window,H,4.329861111111111,2025Q2,35,11,32,-0.5019844333005202,-0.574277944054057,-0.6207454408710558,1.0768979979687932,-0.3186358236212399
全民wisdom,dual,2025-06-06 09:26:00,2025-06-06 15:11:00,H->M,norisk,0.0,1,0,1,transition_window,M,0.23958333333333334,2025Q2,35,11,32,-0.5019844333005202,-0.574277944054057,-0.6207454408710558,-0.9909596715316351,-0.3186358236212399
六叔咨询,wemedia_only,2023-02-02 08:53:00,2023-02-03 12:17:00,M->M,risk,1.0,1,1,1,transition_window,M,1.1416666666666666,2023Q1,11,3,10,-0.7126322395930571,-0.9400439203450189,-0.926194520597018,-0.5349075301596391,-0.3186358236212399
六叔咨询,wemedia_only,2023-02-03 12:17:00,2023-02-04 09:55:00,M->H,risk,1.0,1,1,1,transition_window,H,0.9013888888888889,2023Q1,11,3,10,-0.7126322395930571,-0.9400439203450189,-0.926194520597018,-0.6563810027652669,-0.3186358236212399
六叔咨询,wemedia_only,2023-02-04 09:55:00,2023-02-08 11:14:00,H->H,risk,1.0,4,4,1,transition_window,H,4.054861111111111,2023Q1,11,3,10,-0.7126322395930571,-0.9400439203450189,-0.926194520597018,0.9378705553334505,2.117586240351091
六叔咨询,wemedia_only,2023-02-17 17:12:00,2023-02-19 11:07:00,M->H,risk,1.0,4,4,1,transition_window,H,1.7465277777777777,2023Q1,11,3,10,-0.7126322395930571,-0.9400439203450189,-0.926194520597018,-0.2291173722420036,2.117586240351091
兰院长讲心理,wemedia_only,2024-04-07 09:43:00,2024-04-11 18:54:00,H->H,risk,1.0,1,1,1,transition_window,H,4.382638888888889,2024Q2,18,11,13,-0.5019844333005202,-0.8901667417598877,-0.8371052056769457,1.1035800324139602,-0.3186358236212399
内分泌顾锋,wemedia_only,2023-02-09 18:28:00,2023-02-09 18:29:00,M->M,risk,1.0,1,1,1,transition_window,M,0.0006944444444444445,2023Q1,3,2,2,-0.7389632153796242,-1.0730497299053687,-1.028010880505672,-1.1117309853360744,-0.3186358236212399
刘枪枪的猪头三生活,wemedia_only,2024-05-12 20:58:00,2024-05-12 22:13:00,L->M,norisk,0.0,1,0,1,transition_window,M,0.052083333333333336,2024Q2,4,3,2,-0.7126322395930571,-1.0730497299053687,-1.0152838355170903,-1.0857511096920962,-0.3186358236212399
刘枪枪的猪头三生活,wemedia_only,2024-05-12 22:13:00,2024-05-12 22:18:00,M->M,norisk,0.0,1,0,1,transition_window,M,0.003472222222222222,2024Q2,4,3,2,-0.7126322395930571,-1.0730497299053687,-1.0152838355170903,-1.1103266677336971,-0.3186358236212399
别打我猪屁股,mainstream_only,2025-05-20 12:05:00,2025-05-24 12:56:00,M->M,norisk,0.0,2,0,1,transition_window,M,4.035416666666666,2025Q2,2,2,2,-0.7389632153796242,-1.0730497299053687,-1.0407379254942537,0.92804033211681,0.49343819770287045
制心一处万物同频,mainstream_only,2023-06-04 12:48:00,2023-06-10 11:16:00,H->M,risk,1.0,2,2,1,transition_window,M,5.936111111111111,2023Q2,15,18,15,-0.31766760279455036,-0.8569152893698003,-0.875286340642691,1.8889446515434098,0.49343819770287045
北京房山韩村河健康教育,dual,2023-02-10 10:18:00,2023-02-15 15:07:00,M->M,norisk,0.0,2,0,1,transition_window,M,5.200694444444444,2023Q1,10,4,7,-0.68630126380649,-0.9899210989301501,-0.9389215655855997,1.5171515663140458,0.49343819770287045
北方新报,mainstream_only,2022-03-30 15:00:27,2022-04-04 16:41:26,M->M,norisk,0.0,1,0,1,transition_window,M,5.0701273148148145,2022Q2,25,5,20,-0.6599702880199229,-0.7737866583945817,-0.7480158907568734,1.4511427876789742,-0.3186358236212399
北方新报,mainstream_only,2022-10-14 09:15:49,2022-10-14 10:31:00,M->M,norisk,0.5,2,1,1,transition_window,M,0.052210648148148145,2022Q4,25,5,20,-0.6599702880199229,-0.7737866583945817,-0.7480158907568734,-1.0856867451353205,0.49343819770287045
北方新报,mainstream_only,2022-12-11 08:14:53,2022-12-11 16:26:46,M->M,norisk,0.0,3,0,1,transition_window,M,0.3415856481481481,2022Q4,25,5,20,-0.6599702880199229,-0.7737866583945817,-0.7480158907568734,-0.9393919589076757,1.3055122190269808
北方新报,mainstream_only,2023-02-09 15:34:00,2023-02-13 09:32:00,M->M,norisk,0.0,1,0,1,transition_window,M,3.748611111111111,2023Q1,25,5,20,-0.6599702880199229,-0.7737866583945817,-0.7480158907568734,0.783044539671364,-0.3186358236212399
北欧三宝妈,wemedia_only,2022-03-14 16:53:00,2022-03-16 17:11:00,M->M,risk,1.0,1,1,1,transition_window,M,2.0125,2022Q1,2,18,2,-0.31766760279455036,-1.0730497299053687,-1.0407379254942537,-0.09465396181438647,-0.3186358236212399
匡宦龙缆,dual,2023-05-28 15:15:00,2023-06-01 22:35:00,H->M,risk,1.0,1,1,1,transition_window,M,4.305555555555555,2023Q2,24,13,16,-0.449322481727386,-0.8402895631747566,-0.7607429357454552,1.064610218947993,-0.3186358236212399
医学科普阿源老师,wemedia_only,2022-03-14 16:24:00,2022-03-14 17:26:00,M->M,risk,1.0,1,1,1,transition_window,M,0.043055555555555555,2022Q1,4,8,3,-0.5809773606602215,-1.056424003710325,-1.0152838355170903,-1.090315141899822,-0.3186358236212399
吉林省卫生健康委,mainstream_only,2023-05-28 12:52:00,2023-05-31 09:24:00,M->M,norisk,0.14285714285714285,7,1,2,transition_window,M,2.8555555555555556,2023Q2,6,5,5,-0.6599702880199229,-1.0231725513202377,-0.9898297455399268,0.331556430507094,4.5538083043234225
启贺,wemedia_only,2022-12-01 12:56:00,2022-12-02 10:40:00,M->M,norisk,0.0,1,0,1,transition_window,M,0.9055555555555556,2022Q4,3,4,3,-0.68630126380649,-1.056424003710325,-1.028010880505672,-0.6542745263617012,-0.3186358236212399
呈贡发布,mainstream_only,2023-02-07 17:23:00,2023-02-09 16:23:00,M->M,risk,1.0,1,1,1,transition_window,M,1.9583333333333333,2023Q1,13,3,13,-0.7126322395930571,-0.8901667417598877,-0.9007404306198544,-0.12203815506074202,-0.3186358236212399
呈贡发布,mainstream_only,2023-05-28 11:38:00,2023-05-30 10:00:00,M->M,norisk,0.0,1,0,1,transition_window,M,1.9319444444444445,2023Q2,13,3,13,-0.7126322395930571,-0.8901667417598877,-0.9007404306198544,-0.13537917228332538,-0.3186358236212399
周至法院,mainstream_only,2022-10-14 08:35:00,2022-10-14 11:15:00,M->M,norisk,0.3333333333333333,3,1,1,transition_window,M,0.1111111111111111,2022Q4,4,3,3,-0.7126322395930571,-1.056424003710325,-1.0152838355170903,-1.0559093606415806,1.3055122190269808
呱呱不是咕咕,wemedia_only,2020-03-18 20:54:00,2020-03-18 20:55:00,M->M,norisk,0.0,1,0,1,transition_window,M,0.0006944444444444445,2020Q1,3,4,1,-0.68630126380649,-1.0896754561004125,-1.028010880505672,-1.1117309853360744,-0.3186358236212399
呵呵上海2012,dual,2023-05-05 22:38:00,2023-05-09 22:53:00,M->M,norisk,0.0,2,0,1,transition_window,M,4.010416666666667,2023Q2,351,196,244,4.369246087214396,2.950376009295213,3.4010007755207794,0.9154014736954155,0.49343819770287045
呵呵上海2012,dual,2023-05-18 10:49:00,2023-05-23 14:48:00,M->M,norisk,0.0,1,0,1,transition_window,M,5.165972222222222,2023Q2,351,196,244,4.369246087214396,2.950376009295213,3.4010007755207794,1.4995975962843309,-0.3186358236212399
呵呵上海2012,dual,2023-05-23 14:48:00,2023-05-26 20:54:00,M->M,norisk,0.0,2,0,1,transition_window,M,3.254166666666667,2023Q2,351,196,244,4.369246087214396,2.950376009295213,3.4010007755207794,0.5330760064482224,0.49343819770287045
呵呵上海2012,dual,2023-05-27 10:18:00,2023-05-29 23:32:00,M->H,norisk,0.0,4,0,3,transition_window,H,2.551388888888889,2023Q2,351,196,244,4.369246087214396,2.950376009295213,3.4010007755207794,0.17778365304679047,2.117586240351091
呵呵上海2012,dual,2023-05-30 10:29:00,2023-05-30 14:34:00,M->M,norisk,0.0,2,0,2,transition_window,M,0.1701388888888889,2023Q2,351,196,244,4.369246087214396,2.950376009295213,3.4010007755207794,-1.0260676115910652,0.49343819770287045
呵呵上海2012,dual,2023-05-31 14:50:00,2023-06-01 19:11:00,M->M,norisk,0.0,1,0,1,transition_window,M,1.18125,2023Q2,351,196,244,4.369246087214396,2.950376009295213,3.4010007755207794,-0.514896004325764,-0.3186358236212399
呵呵上海2012,dual,2023-06-07 15:25:00,2023-06-09 08:47:00,H->H,risk,1.0,1,1,1,transition_window,H,1.7236111111111112,2023Q2,351,196,244,4.369246087214396,2.950376009295213,3.4010007755207794,-0.24070299246161542,-0.3186358236212399
呵呵上海2012,dual,2023-10-01 21:32:00,2023-10-08 10:58:00,M->M,risk,1.0,1,1,1,transition_window,M,6.559722222222222,2023Q4,351,196,244,4.369246087214396,2.950376009295213,3.4010007755207794,2.2042139532770917,-0.3186358236212399
呵呵上海2012,dual,2023-10-09 12:32:00,2023-10-10 10:58:00,H->M,norisk,0.0,1,0,1,transition_window,M,0.9347222222222222,2023Q4,351,196,244,4.369246087214396,2.950376009295213,3.4010007755207794,-0.6395291915367406,-0.3186358236212399
呵呵上海2012,dual,2023-11-28 21:20:00,2023-11-29 18:04:00,M->H,norisk,0.0,1,0,1,transition_window,H,0.8638888888888889,2023Q4,351,196,244,4.369246087214396,2.950376009295213,3.4010007755207794,-0.6753392903973592,-0.3186358236212399
呵呵上海2012,dual,2023-12-12 20:10:00,2023-12-17 00:23:00,H->M,risk,1.0,1,1,1,transition_window,M,4.175694444444445,2023Q4,351,196,244,4.369246087214396,2.950376009295213,3.4010007755207794,0.9989583710368589,-0.3186358236212399
呵呵上海2012,dual,2024-01-19 20:05:00,2024-01-25 10:41:00,H->H,norisk,0.0,1,0,1,transition_window,H,5.608333333333333,2024Q1,351,196,244,4.369246087214396,2.950376009295213,3.4010007755207794,1.7232351744629002,-0.3186358236212399
呵呵上海2012,dual,2024-02-20 13:54:00,2024-02-22 22:40:00,M->M,risk,1.0,1,1,1,transition_window,M,2.3652777777777776,2024Q1,351,196,244,4.369246087214396,2.950376009295213,3.4010007755207794,0.08369437368751788,-0.3186358236212399
呵呵上海2012,dual,2024-03-23 08:35:00,2024-03-24 14:29:00,H->H,risk,1.0,1,1,1,transition_window,H,1.2458333333333333,2024Q1,351,196,244,4.369246087214396,2.950376009295213,3.4010007755207794,-0.48224562007049404,-0.3186358236212399
呵呵上海2012,dual,2024-03-24 14:29:00,2024-03-26 08:51:00,H->M,risk,1.0,1,1,1,transition_window,M,1.7652777777777777,2024Q1,351,196,244,4.369246087214396,2.950376009295213,3.4010007755207794,-0.21963822842595748,-0.3186358236212399
呵呵上海2012,dual,2024-03-29 20:13:00,2024-03-30 16:34:00,M->M,norisk,0.0,1,0,1,transition_window,M,0.8479166666666667,2024Q1,351,196,244,4.369246087214396,2.950376009295213,3.4010007755207794,-0.6834141166110281,-0.3186358236212399
呵呵上海2012,dual,2024-04-01 10:32:00,2024-04-05 22:45:00,M->M,risk,1.0,1,1,1,transition_window,M,4.509027777777778,2024Q2,351,196,244,4.369246087214396,2.950376009295213,3.4010007755207794,1.167476483322123,-0.3186358236212399
呵呵上海2012,dual,2024-04-17 13:14:00,2024-04-20 09:41:00,M->M,norisk,0.0,1,0,1,transition_window,M,2.8520833333333333,2024Q2,351,196,244,4.369246087214396,2.950376009295213,3.4010007755207794,0.32980103350412243,-0.3186358236212399
呵呵上海2012,dual,2024-05-23 13:46:00,2024-05-24 09:28:00,M->M,norisk,0.0,2,0,1,transition_window,M,0.8208333333333333,2024Q2,351,196,244,4.369246087214396,2.950376009295213,3.4010007755207794,-0.6971062132342059,0.49343819770287045
呵呵上海2012,dual,2024-05-24 13:27:00,2024-05-26 21:01:00,M->H,risk,1.0,1,1,1,transition_window,H,2.3152777777777778,2024Q2,351,196,244,4.369246087214396,2.950376009295213,3.4010007755207794,0.058416656844728354,-0.3186358236212399
呵呵上海2012,dual,2024-05-29 12:40:00,2024-05-30 13:11:00,M->L,norisk,0.0,1,0,1,transition_window,L,1.0215277777777778,2024Q2,351,196,244,4.369246087214396,2.950376009295213,3.4010007755207794,-0.595644266462453,-0.3186358236212399
呵呵上海2012,dual,2024-08-12 00:41:00,2024-08-14 21:33:00,M->L,norisk,0.0,2,0,1,transition_window,L,2.8694444444444445,2024Q3,351,196,244,4.369246087214396,2.950376009295213,3.4010007755207794,0.33857801851898,0.49343819770287045
呵呵上海2012,dual,2024-08-15 16:21:00,2024-08-16 18:56:00,M->M,risk,1.0,1,1,1,transition_window,M,1.1076388888888888,2024Q3,351,196,244,4.369246087214396,2.950376009295213,3.4010007755207794,-0.5521104207887598,-0.3186358236212399
呵呵上海2012,dual,2024-09-07 23:44:00,2024-09-08 15:02:00,M->M,risk,1.0,1,1,1,transition_window,M,0.6375,2024Q3,351,196,244,4.369246087214396,2.950376009295213,3.4010007755207794,-0.7897911749911011,-0.3186358236212399
呵呵上海2012,dual,2024-09-12 23:21:00,2024-09-13 22:42:00,M->M,norisk,0.0,1,0,1,transition_window,M,0.9729166666666667,2024Q3,351,196,244,4.369246087214396,2.950376009295213,3.4010007755207794,-0.6202198245040541,-0.3186358236212399
呵呵上海2012,dual,2025-01-17 23:52:00,2025-01-19 09:53:00,H->L,norisk,0.0,1,0,1,transition_window,L,1.417361111111111,2025Q1,351,196,244,4.369246087214396,2.950376009295213,3.4010007755207794,-0.3955290081237019,-0.3186358236212399
呵呵上海2012,dual,2025-02-12 10:25:00,2025-02-14 22:15:00,H->M,norisk,0.0,1,0,1,transition_window,M,2.4930555555555554,2025Q1,351,196,244,4.369246087214396,2.950376009295213,3.4010007755207794,0.14829298339686914,-0.3186358236212399
呵呵上海2012,dual,2025-03-03 18:08:00,2025-03-07 16:31:00,M->M,risk,1.0,1,1,1,transition_window,M,3.932638888888889,2025Q1,351,196,244,4.369246087214396,2.950376009295213,3.4010007755207794,0.8760805808288538,-0.3186358236212399
呵呵上海2012,dual,2025-05-19 08:05:00,2025-05-24 13:24:00,H->M,norisk,0.0,2,0,1,transition_window,M,5.221527777777778,2025Q2,351,196,244,4.369246087214396,2.950376009295213,3.4010007755207794,1.5276839483318752,0.49343819770287045
呼吸科大夫胡洋,mainstream_only,2023-02-02 16:19:00,2023-02-02 22:45:00,M->M,norisk,0.0,1,0,1,transition_window,M,0.26805555555555555,2023Q1,118,2,101,-0.7389632153796242,0.5728971634039601,0.43559929318123014,-0.9765654161072689,-0.3186358236212399
呼吸科大夫胡洋,mainstream_only,2023-02-04 07:25:00,2023-02-04 23:03:00,M->M,norisk,0.0,1,0,1,transition_window,M,0.6513888888888889,2023Q1,118,2,101,-0.7389632153796242,0.5728971634039601,0.43559929318123014,-0.782769586979215,-0.3186358236212399
呼吸科大夫胡洋,mainstream_only,2023-02-04 23:03:00,2023-02-05 21:07:00,M->M,norisk,0.0,1,0,1,transition_window,M,0.9194444444444444,2023Q1,118,2,101,-0.7389632153796242,0.5728971634039601,0.43559929318123014,-0.6472529383498152,-0.3186358236212399
呼吸科大夫胡洋,mainstream_only,2023-02-19 21:24:00,2023-02-21 17:00:00,M->M,norisk,0.5,2,1,1,transition_window,M,1.8166666666666667,2023Q1,118,2,101,-0.7389632153796242,0.5728971634039601,0.43559929318123014,-0.19365835278197924,0.49343819770287045
呼吸科大夫胡洋,mainstream_only,2023-02-21 17:00:00,2023-02-22 07:01:00,M->M,norisk,0.0,1,0,1,transition_window,M,0.5840277777777778,2023Q1,118,2,101,-0.7389632153796242,0.5728971634039601,0.43559929318123014,-0.8168242888368622,-0.3186358236212399
呼吸科大夫胡洋,mainstream_only,2023-02-22 07:25:00,2023-02-23 15:32:00,H->M,norisk,0.0,1,0,1,transition_window,M,1.3381944444444445,2023Q1,118,2,101,-0.7389632153796242,0.5728971634039601,0.43559929318123014,-0.4355520597914521,-0.3186358236212399
呼吸科大夫胡洋,mainstream_only,2023-02-24 11:24:00,2023-03-02 10:12:00,M->M,norisk,0.5,2,1,1,transition_window,M,5.95,2023Q1,118,2,101,-0.7389632153796242,0.5728971634039601,0.43559929318123014,1.895966239555296,0.49343819770287045
呼吸科大夫胡洋,mainstream_only,2023-03-02 10:12:00,2023-03-06 07:52:00,M->M,risk,1.0,1,1,1,transition_window,M,3.9027777777777777,2023Q1,118,2,101,-0.7389632153796242,0.5728971634039601,0.43559929318123014,0.8609841666032987,-0.3186358236212399
呼吸科大夫胡洋,mainstream_only,2023-03-12 14:54:00,2023-03-19 10:26:00,M->M,norisk,0.0,1,0,1,transition_window,M,6.813888888888889,2023Q1,118,2,101,-0.7389632153796242,0.5728971634039601,0.43559929318123014,2.3327090138946054,-0.3186358236212399
呼吸科大夫胡洋,mainstream_only,2023-05-17 11:52:00,2023-05-18 17:25:00,M->M,norisk,0.0,2,0,1,transition_window,M,1.23125,2023Q2,118,2,101,-0.7389632153796242,0.5728971634039601,0.43559929318123014,-0.48961828748297437,0.49343819770287045
呼吸科大夫胡洋,mainstream_only,2023-05-18 21:01:00,2023-05-21 23:21:00,M->M,norisk,0.0,1,0,1,transition_window,M,3.0972222222222223,2023Q2,118,2,101,-0.7389632153796242,0.5728971634039601,0.43559929318123014,0.4537320619139105,-0.3186358236212399
呼吸科大夫胡洋,mainstream_only,2023-05-26 16:47:00,2023-05-27 17:10:00,M->M,norisk,0.0,1,0,1,transition_window,M,1.0159722222222223,2023Q2,118,2,101,-0.7389632153796242,0.5728971634039601,0.43559929318123014,-0.5984529016672074,-0.3186358236212399
呼吸科大夫胡洋,mainstream_only,2023-05-27 17:10:00,2023-05-30 06:50:00,M->M,risk,1.0,1,1,1,transition_window,M,2.5694444444444446,2023Q2,118,2,101,-0.7389632153796242,0.5728971634039601,0.43559929318123014,0.18691171746224236,-0.3186358236212399
呼吸科大夫胡洋,mainstream_only,2023-06-13 10:46:00,2023-06-13 20:31:00,M->M,risk,1.0,1,1,1,transition_window,M,0.40625,2023Q2,118,2,101,-0.7389632153796242,0.5728971634039601,0.43559929318123014,-0.906700615389003,-0.3186358236212399
呼吸科大夫胡洋,mainstream_only,2023-06-13 21:16:00,2023-06-15 08:51:00,M->M,risk,1.0,1,1,1,transition_window,M,1.4826388888888888,2023Q2,118,2,101,-0.7389632153796242,0.5728971634039601,0.43559929318123014,-0.3625275444678377,-0.3186358236212399
呼吸科大夫胡洋,mainstream_only,2023-11-07 07:15:00,2023-11-10 19:50:00,M->M,risk,1.0,2,2,1,transition_window,M,3.5243055555555554,2023Q4,118,2,101,-0.7389632153796242,0.5728971634039601,0.43559929318123014,0.669645893279405,0.49343819770287045
咸阳检察,mainstream_only,2022-12-05 11:17:13,2022-12-07 09:43:05,M->M,norisk,0.0,1,0,1,transition_window,M,1.9346296296296297,2022Q4,21,4,18,-0.68630126380649,-0.8070381107846691,-0.7989240707112004,-0.13402166526769405,-0.3186358236212399
咸阳检察,mainstream_only,2022-12-07 09:43:05,2022-12-07 14:57:31,M->M,norisk,0.0,1,0,1,transition_window,M,0.21835648148148148,2022Q4,21,4,18,-0.68630126380649,-0.8070381107846691,-0.7989240707112004,-1.0016909985431341,-0.3186358236212399
咸阳检察,mainstream_only,2022-12-07 14:57:31,2022-12-09 14:28:04,M->M,norisk,0.0,1,0,1,transition_window,M,1.9795486111111111,2022Q4,21,4,18,-0.68630126380649,-0.8070381107846691,-0.7989240707112004,-0.11131267937258608,-0.3186358236212399
咸阳检察,mainstream_only,2022-12-09 14:28:04,2022-12-15 16:33:37,M->M,norisk,0.0,1,0,1,transition_window,M,6.0871875,2022Q4,21,4,18,-0.68630126380649,-0.8070381107846691,-0.7989240707112004,1.9653219751426998,-0.3186358236212399
啵啵虎的接班人,wemedia_only,2020-03-18 19:50:00,2020-03-18 19:51:00,M->M,norisk,0.0,1,0,1,transition_window,M,0.0006944444444444445,2020Q1,3,2,1,-0.7389632153796242,-1.0896754561004125,-1.028010880505672,-1.1117309853360744,-0.3186358236212399
啵啵虎的接班人,wemedia_only,2020-03-18 19:51:00,2020-03-18 21:29:00,M->M,norisk,0.0,1,0,1,transition_window,M,0.06805555555555555,2020Q1,3,2,1,-0.7389632153796242,-1.0896754561004125,-1.028010880505672,-1.0776762834784273,-0.3186358236212399
坐井观天的小肥羊,wemedia_only,2023-06-13 12:31:00,2023-06-15 18:15:00,M->M,risk,1.0,1,1,1,transition_window,M,2.238888888888889,2023Q2,7,9,6,-0.5546463848736544,-1.006546825125194,-0.977102700551345,0.01979792277935535,-0.3186358236212399
坐井观天的小肥羊,wemedia_only,2023-06-15 18:15:00,2023-06-18 16:22:00,M->M,norisk,0.0,1,0,1,transition_window,M,2.921527777777778,2023Q2,7,9,6,-0.5546463848736544,-1.006546825125194,-0.977102700551345,0.36490897356355256,-0.3186358236212399
基源医学在线,mainstream_only,2023-02-11 20:00:00,2023-02-14 20:20:00,M->M,norisk,0.0,2,0,1,transition_window,M,3.013888888888889,2023Q1,29,2,27,-0.7389632153796242,-0.6574065750292756,-0.6971077108025463,0.4116025338425944,0.49343819770287045
基源医学在线,mainstream_only,2023-05-22 11:00:00,2023-05-29 10:40:00,M->M,norisk,0.0,2,0,1,transition_window,M,6.986111111111111,2023Q2,29,2,27,-0.7389632153796242,-0.6574065750292756,-0.6971077108025463,2.419776705241992,0.49343819770287045
夏木龙,wemedia_only,2025-05-19 20:21:00,2025-05-22 16:00:00,M->M,norisk,0.0,1,0,1,transition_window,M,2.81875,2025Q2,12,2,12,-0.7389632153796242,-0.9067924679549315,-0.9134674756084362,0.3129492222755961,-0.3186358236212399
夏木龙,wemedia_only,2025-05-22 16:00:00,2025-05-26 18:50:00,M->M,risk,1.0,1,1,1,transition_window,M,4.118055555555555,2025Q2,12,2,12,-0.7389632153796242,-0.9067924679549315,-0.9134674756084362,0.9698187807875317,-0.3186358236212399
夏木龙,wemedia_only,2025-05-26 18:50:00,2025-05-29 08:31:00,M->M,norisk,0.0,1,0,1,transition_window,M,2.5701388888888888,2025Q2,12,2,12,-0.7389632153796242,-0.9067924679549315,-0.9134674756084362,0.18726279686283648,-0.3186358236212399
夏木龙,wemedia_only,2025-06-14 08:44:00,2025-06-17 05:35:00,M->M,norisk,0.0,1,0,1,transition_window,M,2.86875,2025Q2,12,2,12,-0.7389632153796242,-0.9067924679549315,-0.9134674756084362,0.33822693911838564,-0.3186358236212399
多吃蓝莓胡萝卜,wemedia_only,2020-03-18 19:23:00,2020-03-18 19:26:00,M->M,risk,1.0,1,1,1,transition_window,M,0.0020833333333333333,2020Q1,6,7,1,-0.6073083364467886,-1.0896754561004125,-0.9898297455399268,-1.1110288265348858,-0.3186358236212399
多吃蓝莓胡萝卜,wemedia_only,2020-03-18 19:26:00,2020-03-18 19:33:00,M->M,norisk,0.0,1,0,1,transition_window,M,0.004861111111111111,2020Q1,6,7,1,-0.6073083364467886,-1.0896754561004125,-0.9898297455399268,-1.1096245089325087,-0.3186358236212399
多吃蓝莓胡萝卜,wemedia_only,2020-03-18 19:33:00,2020-03-18 19:35:00,M->M,norisk,0.0,1,0,1,transition_window,M,0.001388888888888889,2020Q1,6,7,1,-0.6073083364467886,-1.0896754561004125,-0.9898297455399268,-1.11137990593548,-0.3186358236212399
多吃蓝莓胡萝卜,wemedia_only,2020-03-18 19:35:00,2020-03-18 20:38:00,M->M,norisk,0.5,2,1,1,transition_window,M,0.04375,2020Q1,6,7,1,-0.6073083364467886,-1.0896754561004125,-0.9898297455399268,-1.0899640624992277,0.49343819770287045
大耳朵中医,wemedia_only,2023-06-26 15:57:00,2023-07-02 21:05:00,M->M,risk,1.0,1,1,1,transition_window,M,6.213888888888889,2023Q3,47,33,37,0.07729703400395635,-0.49114931307883836,-0.4680209010080747,2.02937641178113,-0.3186358236212399
子羽说易八字七政命理预测,wemedia_only,2024-04-11 19:42:00,2024-04-16 19:31:00,M->M,norisk,0.0,1,0,1,transition_window,M,4.992361111111111,2024Q2,7,1,7,-0.7652941911661914,-0.9899210989301501,-0.977102700551345,1.411827746135756,-0.3186358236212399
守护0305号星星,wemedia_only,2022-03-14 12:36:00,2022-03-14 13:30:00,L->L,risk,1.0,1,1,1,transition_window,L,0.0375,2022Q1,2,10,1,-0.5283154090870873,-1.0896754561004125,-1.0407379254942537,-1.0931237771045765,-0.3186358236212399
山东长安网,mainstream_only,2022-12-05 00:31:53,2022-12-07 14:43:51,M->M,norisk,0.0,2,0,1,transition_window,M,2.5916435185185187,2022Q4,7,2,6,-0.7389632153796242,-1.006546825125194,-0.977102700551345,0.1981345556345735,0.49343819770287045
干细胞-琦琦,wemedia_only,2023-01-11 21:05:00,2023-01-17 11:25:00,M->M,risk,1.0,1,1,1,transition_window,M,5.597222222222222,2023Q1,28,1,22,-0.7652941911661914,-0.7405352060044943,-0.7098347557911281,1.7176179040533914,-0.3186358236212399
干细胞-琦琦,wemedia_only,2023-01-17 11:25:00,2023-01-17 14:19:00,M->M,risk,1.0,1,1,1,transition_window,M,0.12083333333333333,2023Q1,28,1,22,-0.7652941911661914,-0.7405352060044943,-0.7098347557911281,-1.0509942490332607,-0.3186358236212399
干细胞-琦琦,wemedia_only,2023-01-17 14:19:00,2023-01-18 18:28:00,M->M,norisk,0.0,1,0,1,transition_window,M,1.1729166666666666,2023Q1,28,1,22,-0.7652941911661914,-0.7405352060044943,-0.7098347557911281,-0.5191089571328956,-0.3186358236212399
干细胞-琦琦,wemedia_only,2023-01-18 18:28:00,2023-01-19 19:44:00,M->M,norisk,0.0,1,0,1,transition_window,M,1.0527777777777778,2023Q1,28,1,22,-0.7652941911661914,-0.7405352060044943,-0.7098347557911281,-0.5798456934357095,-0.3186358236212399
干细胞-琦琦,wemedia_only,2023-01-30 16:54:00,2023-02-04 11:18:00,M->M,norisk,0.0,1,0,1,transition_window,M,4.766666666666667,2023Q1,28,1,22,-0.7652941911661914,-0.7405352060044943,-0.7098347557911281,1.2977269409426082,-0.3186358236212399
干细胞-琦琦,wemedia_only,2023-02-04 11:18:00,2023-02-06 19:28:00,M->M,norisk,0.0,1,0,1,transition_window,M,2.3402777777777777,2023Q1,28,1,22,-0.7652941911661914,-0.7405352060044943,-0.7098347557911281,0.07105551526612312,-0.3186358236212399
干细胞-琦琦,wemedia_only,2023-02-06 19:28:00,2023-02-08 12:58:00,M->M,norisk,0.0,1,0,1,transition_window,M,1.7291666666666667,2023Q1,28,1,22,-0.7652941911661914,-0.7405352060044943,-0.7098347557911281,-0.23789435725686103,-0.3186358236212399
干细胞-琦琦,wemedia_only,2023-02-08 12:58:00,2023-02-09 09:42:00,M->M,norisk,0.0,1,0,1,transition_window,M,0.8638888888888889,2023Q1,28,1,22,-0.7652941911661914,-0.7405352060044943,-0.7098347557911281,-0.6753392903973592,-0.3186358236212399
干细胞-琦琦,wemedia_only,2023-02-09 09:42:00,2023-02-09 15:13:00,M->M,norisk,0.0,1,0,1,transition_window,M,0.2298611111111111,2023Q1,28,1,22,-0.7652941911661914,-0.7405352060044943,-0.7098347557911281,-0.9958747831399554,-0.3186358236212399
干细胞-琦琦,wemedia_only,2023-02-09 15:13:00,2023-02-09 22:47:00,M->M,norisk,0.0,1,0,1,transition_window,M,0.31527777777777777,2023Q1,28,1,22,-0.7652941911661914,-0.7405352060044943,-0.7098347557911281,-0.9526920168668565,-0.3186358236212399
