source_uid,status,n_pages,n_edges,endpoint,error
6262618574,ok,10,197,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6264094753,ok,10,195,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6265820895,ok,8,136,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6266971282,ok,3,30,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6268281474,ok,10,189,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6270154809,ok,6,80,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6270172489,ok,10,182,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6270192703,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
6273122444,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6274788128,ok,7,106,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6276118180,ok,7,104,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6276218260,ok,7,115,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6276506180,ok,10,196,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6277682030,ok,10,200,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6279232995,ok,10,190,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6281204692,ok,10,190,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6282057583,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
6282468559,ok,7,104,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6283695536,ok,10,172,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6284612844,ok,4,50,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6288189589,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6293318661,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6296353409,ok,5,67,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6296416736,ok,10,190,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6296960879,ok,10,198,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6297013073,ok,2,7,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6297549870,ok,3,18,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6298610569,ok,7,96,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6301538538,ok,10,180,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6303610288,ok,3,28,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6304617162,ok,6,90,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6308124196,ok,3,22,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6308871625,ok,3,25,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6310045709,ok,10,154,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6312179879,ok,10,193,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6313990076,ok,9,145,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6314607684,ok,10,187,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6315062149,ok,10,186,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6315562632,ok,10,183,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6315759857,ok,6,63,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6317369096,ok,10,174,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6317766057,ok,4,44,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6319659098,ok,3,31,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6319896230,ok,10,195,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6320920010,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
6321071094,ok,7,105,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6321136093,ok,3,23,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6321860204,ok,10,159,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6321986022,ok,10,198,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6323030763,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
6323871589,ok,6,84,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6324038804,ok,7,107,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6324092579,ok,10,187,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6324604346,ok,5,67,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6324782764,ok,3,27,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6326872257,ok,10,198,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6327472892,ok,5,67,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6327766799,ok,10,199,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6330087969,ok,6,82,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6330090216,ok,10,181,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6330334509,ok,10,193,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6331941360,ok,8,124,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6332122779,ok,10,186,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6332287841,ok,7,98,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6332615546,ok,10,194,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6334237476,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
6334491090,ok,8,129,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6336689600,ok,3,27,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6336746249,ok,5,69,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6336993288,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
6340026081,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
6340168292,ok,6,82,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6341077823,ok,10,194,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6341605776,ok,6,81,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6344079767,ok,3,34,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6344754807,ok,10,182,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6344933875,ok,10,196,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6345253662,ok,8,113,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6345429020,ok,2,13,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6345791554,ok,5,57,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6346311099,ok,10,187,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6346804775,ok,10,185,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6347231745,ok,7,102,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6348076518,ok,2,5,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6348710920,ok,5,59,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6349933416,ok,8,124,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6351918681,ok,10,196,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6353136872,ok,5,61,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6353307027,ok,5,65,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6354051288,ok,10,193,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6354072398,ok,9,132,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6355120538,ok,7,103,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6357490045,ok,10,193,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6357519188,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
6358648743,ok,3,39,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6360966087,ok,10,174,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6361096754,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
6361213206,ok,9,128,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6363627975,ok,10,189,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6364321149,ok,4,44,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6364831316,ok,8,120,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6365677187,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
6365931899,ok,10,183,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6368199005,ok,10,181,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6369600636,ok,10,168,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6372929592,ok,10,200,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6373325818,ok,3,28,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6373352170,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
6373485326,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
6374537213,ok,2,6,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6375340997,ok,7,101,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6375433060,ok,10,193,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6375472096,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
6375965568,ok,10,196,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6377530353,ok,9,139,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6378050428,ok,10,189,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6379022778,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
6379565153,ok,2,6,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6380261374,ok,9,145,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6380314328,ok,10,197,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6380403633,ok,7,94,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6381109667,ok,10,144,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6382276793,ok,10,198,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6382321785,ok,5,65,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6382487441,ok,3,20,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6383518453,ok,9,127,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6383725434,ok,2,20,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6384165557,ok,10,171,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6384217170,ok,7,98,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6384720459,ok,10,182,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6384862828,ok,10,193,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6385110627,ok,5,59,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6385870826,ok,10,197,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6385890689,ok,9,136,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6386192309,ok,5,63,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6388513637,ok,10,196,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6389775842,ok,8,133,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6396603499,ok,10,193,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6398937496,ok,2,17,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6399190273,ok,7,102,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6400815694,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
6401074009,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
6401790372,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6404426865,ok,10,195,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6406479440,ok,9,137,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6409083082,ok,10,194,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6409152746,empty,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6409166138,ok,10,199,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6411476774,ok,10,190,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6413250725,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
6417064744,ok,10,196,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6417142945,ok,10,190,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6418229446,ok,2,6,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6418351996,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
6421835319,ok,2,10,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6422970684,ok,8,121,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6423317784,ok,10,182,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6423516243,ok,9,139,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6423811260,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
6425147346,ok,10,175,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6428464404,ok,2,12,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6432392008,ok,6,93,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6432804457,ok,10,178,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6436344904,ok,10,182,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6437348873,ok,6,80,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6438946856,ok,10,182,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6439709417,ok,10,172,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6440691360,ok,10,185,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6441144459,ok,5,66,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6441215203,ok,10,162,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6443234009,ok,10,195,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6443736354,ok,9,138,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6444294826,ok,5,55,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6444534305,ok,10,189,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6444737143,ok,9,139,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6445194728,ok,4,49,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6445512083,ok,10,198,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6445513445,ok,10,177,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6445618334,ok,8,138,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6445754845,ok,4,41,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6446225363,ok,10,188,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6446276253,ok,10,187,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6447527940,ok,10,193,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6450053201,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
6455366712,ok,10,197,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6456669520,ok,9,146,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6456771510,ok,10,195,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6457895388,ok,10,191,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6461195902,ok,10,158,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6462303451,ok,6,77,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6462399606,ok,4,51,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6463104775,ok,10,191,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6464278933,ok,10,183,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6465457733,ok,10,199,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6466263749,ok,3,24,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6466395726,ok,10,196,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6466557297,ok,10,178,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6467217791,ok,3,27,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6469076036,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6469559912,ok,4,57,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6471609982,ok,10,184,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6471873993,ok,10,189,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6471961953,ok,4,43,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6472057321,ok,3,29,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6472310419,ok,10,191,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6474063950,ok,10,188,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6474237303,ok,10,194,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6474778703,ok,7,97,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6475503634,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6476403152,ok,10,197,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6478613732,ok,7,113,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6480359295,ok,5,76,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6482063571,ok,3,33,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6482668453,ok,10,189,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6485012450,ok,6,80,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6486746029,ok,7,108,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6490831775,ok,3,27,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6491855337,ok,2,18,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6493680199,ok,10,194,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6495173044,ok,10,199,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6495532507,ok,4,51,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6496382438,ok,7,109,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6496427149,ok,7,113,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6500566788,ok,10,187,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6500637559,ok,2,1,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6502293113,ok,10,195,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6502943094,ok,10,188,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6504337888,ok,7,103,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6505018609,ok,10,199,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6505724333,ok,8,121,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6505797888,ok,10,188,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6505905840,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6506413863,ok,10,175,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6506700397,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
6506843821,ok,3,36,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6506992600,ok,10,172,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6508888769,ok,3,36,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6509777658,ok,7,101,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6511235309,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
6511638640,ok,10,182,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6513206177,ok,10,188,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6514413384,ok,3,30,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6516660009,ok,10,199,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6517215214,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
6517908922,ok,7,105,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6518570239,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6518666346,ok,10,178,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6520610109,ok,5,76,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6520750214,ok,10,189,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6520774191,ok,10,195,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6520848672,ok,3,30,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6522354759,ok,3,28,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6522999003,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
6523078578,ok,10,198,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6523341315,ok,2,11,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6523918924,ok,10,193,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6524070615,ok,8,136,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6524494577,ok,4,57,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6526617180,ok,6,81,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6526745769,ok,5,63,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6530294839,ok,9,154,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6530706016,ok,10,166,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6530714699,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
6532245304,ok,4,45,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6533662609,ok,9,142,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6535708332,ok,10,170,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6538247514,ok,6,90,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6538484888,ok,10,189,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6538764681,ok,9,135,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6539036065,ok,10,182,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6542123932,ok,2,15,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6542900368,ok,10,181,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6546867727,ok,2,5,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6547674745,ok,10,197,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6557250176,ok,10,193,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6557706197,ok,7,96,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6558162509,ok,10,195,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6558581535,ok,3,26,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6558624813,ok,10,195,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6558782914,ok,2,19,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6558844300,ok,10,197,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6561073198,ok,4,48,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6561616979,ok,10,165,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6561720367,ok,9,153,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6561874959,ok,4,53,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6562245355,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
6562490676,ok,6,78,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6563193483,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
6568215326,ok,5,71,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6569896896,ok,8,123,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6570424252,ok,10,191,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6570641160,ok,10,168,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6570694194,ok,10,194,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6570746110,ok,2,15,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6571080875,ok,5,74,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6571158036,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6572428463,ok,10,194,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6573079447,ok,2,7,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6573163368,ok,9,139,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6573522659,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
6573643000,ok,7,116,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6574009990,ok,10,191,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6574258321,ok,10,193,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
6574497143,ok,3,36,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
